gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
3,0,-1,-28,-366,3914,0.00,-0.17,0.00,-0.28,-3.66,39.14,-5.23,0.39,60.94,3.39,-0.21,-3.57
0,0,2,-14,-346,3879,0.00,-0.15,0.01,-0.14,-3.46,38.79,-5.22,0.38,60.94,3.44,-0.21,-3.81
0,-1,3,-24,-346,3889,0.00,-0.14,0.03,-0.24,-3.46,38.89,-5.20,0.37,60.94,3.43,-0.19,-3.87
2,-1,2,-16,-345,3884,0.02,-0.14,0.04,-0.16,-3.45,38.84,-5.19,0.36,60.94,3.38,-0.18,-3.78
1,-3,5,-29,-345,3891,0.02,-0.14,0.07,-0.29,-3.45,38.91,-5.17,0.37,60.94,3.39,-0.14,-4.00
2,-3,5,-25,-346,3881,0.03,-0.14,0.09,-0.25,-3.46,38.81,-5.15,0.37,60.94,3.35,-0.14,-3.97
0,-5,-5,-55,-335,3886,0.03,-0.16,0.05,-0.55,-3.35,38.86,-5.15,0.38,60.94,3.39,-0.11,-3.17
1,-6,-6,-49,-344,3883,0.03,-0.18,0.01,-0.49,-3.44,38.83,-5.14,0.40,60.94,3.36,-0.09,-3.14
1,-6,-8,-59,-351,3887,0.03,-0.20,-0.04,-0.59,-3.51,38.87,-5.14,0.42,60.94,3.36,-0.10,-3.03
3,-7,-8,-42,-355,3884,0.05,-0.22,-0.08,-0.42,-3.55,38.84,-5.15,0.43,60.94,3.32,-0.08,-3.08
3,-8,-9,-32,-360,3877,0.06,-0.25,-0.13,-0.32,-3.60,38.77,-5.17,0.44,60.94,3.33,-0.06,-3.05
4,-6,-4,-25,-363,3885,0.08,-0.26,-0.14,-0.25,-3.63,38.85,-5.18,0.43,60.94,3.32,-0.09,-3.48
4,-5,-4,-20,-355,3902,0.10,-0.27,-0.15,-0.20,-3.55,39.02,-5.18,0.41,60.94,3.31,-0.10,-3.50
3,0,-2,-24,-345,3918,0.11,-0.24,-0.15,-0.24,-3.45,39.18,-5.17,0.40,60.94,3.32,-0.20,-3.66
3,4,1,-20,-339,3904,0.11,-0.19,-0.13,-0.20,-3.39,39.04,-5.15,0.39,60.94,3.31,-0.29,-3.89
2,1,0,-17,-337,3879,0.11,-0.17,-0.12,-0.17,-3.37,38.79,-5.14,0.38,60.94,3.32,-0.23,-3.79
2,0,-1,-20,-357,3904,0.11,-0.15,-0.11,-0.20,-3.57,39.04,-5.15,0.37,60.94,3.33,-0.20,-3.70
1,4,-1,-36,-343,3903,0.11,-0.11,-0.11,-0.36,-3.43,39.03,-5.14,0.38,60.94,3.34,-0.30,-3.69
0,3,-1,-28,-346,3886,0.10,-0.08,-0.10,-0.28,-3.46,38.86,-5.12,0.39,60.94,3.35,-0.30,-3.69
0,-1,-3,-24,-350,3883,0.09,-0.08,-0.11,-0.24,-3.50,38.83,-5.13,0.38,60.94,3.36,-0.21,-3.53
1,0,-2,-23,-355,3889,0.09,-0.07,-0.11,-0.23,-3.55,38.89,-5.15,0.37,60.94,3.35,-0.22,-3.62
1,0,-2,-14,-356,3881,0.08,-0.06,-0.11,-0.14,-3.56,38.81,-5.16,0.35,60.94,3.36,-0.21,-3.62
1,-2,-3,-15,-360,3877,0.08,-0.07,-0.12,-0.15,-3.60,38.77,-5.17,0.34,60.94,3.37,-0.16,-3.54
1,-1,-4,-21,-352,3898,0.08,-0.07,-0.13,-0.21,-3.52,38.98,-5.16,0.32,60.94,3.37,-0.17,-3.47
1,-2,-5,-16,-364,3886,0.08,-0.07,-0.15,-0.16,-3.64,38.86,-5.18,0.31,60.94,3.38,-0.15,-3.41
-1,-5,-5,-23,-353,3886,0.06,-0.10,-0.16,-0.23,-3.53,38.86,-5.19,0.33,60.94,3.43,-0.09,-3.43
0,-5,-6,-27,-352,3902,0.06,-0.12,-0.18,-0.27,-3.52,39.02,-5.18,0.35,60.94,3.40,-0.09,-3.36
-1,-5,-4,-32,-353,3904,0.05,-0.14,-0.19,-0.32,-3.53,39.04,-5.18,0.36,60.95,3.42,-0.10,-3.54
0,-4,-2,-35,-337,3899,0.04,-0.15,-0.18,-0.35,-3.37,38.99,-5.16,0.37,60.95,3.40,-0.12,-3.70
0,-4,-2,-32,-371,3897,0.04,-0.16,-0.18,-0.32,-3.71,38.97,-5.18,0.38,60.95,3.41,-0.13,-3.69
0,-4,0,-27,-390,3894,0.03,-0.17,-0.16,-0.27,-3.90,38.94,-5.20,0.38,60.95,3.42,-0.12,-3.84
0,-1,5,9,-376,3900,0.03,-0.16,-0.11,0.09,-3.76,39.00,-5.21,0.36,60.95,3.43,-0.18,-4.21
1,-1,5,11,-348,3892,0.03,-0.15,-0.07,0.11,-3.48,38.92,-5.20,0.34,60.95,3.40,-0.17,-4.16
0,-4,6,-19,-339,3884,0.03,-0.16,-0.03,-0.19,-3.39,38.84,-5.18,0.34,60.95,3.41,-0.10,-4.20
1,-1,5,-9,-347,3892,0.03,-0.15,0.01,-0.09,-3.47,38.92,-5.18,0.32,60.95,3.39,-0.15,-4.07
1,0,7,-27,-377,3894,0.04,-0.13,0.05,-0.27,-3.77,38.94,-5.19,0.32,60.95,3.40,-0.18,-4.19
0,0,10,-28,-384,3880,0.03,-0.12,0.10,-0.28,-3.84,38.80,-5.21,0.33,60.95,3.43,-0.18,-4.38
1,1,19,-16,-351,3871,0.03,-0.10,0.21,-0.16,-3.51,38.71,-5.21,0.31,60.95,3.41,-0.20,-5.02
3,0,18,-27,-312,3915,0.05,-0.09,0.30,-0.27,-3.12,39.15,-5.19,0.31,60.94,3.35,-0.18,-4.83
2,-2,4,-20,-335,3921,0.06,-0.09,0.29,-0.20,-3.35,39.21,-5.17,0.31,60.94,3.36,-0.14,-3.65
2,-2,5,-13,-341,3880,0.06,-0.10,0.29,-0.13,-3.41,38.80,-5.16,0.30,60.94,3.34,-0.13,-3.74
1,-4,3,-15,-384,3896,0.06,-0.11,0.28,-0.15,-3.84,38.96,-5.17,0.29,60.94,3.38,-0.08,-3.58
0,-6,5,-16,-373,3916,0.06,-0.14,0.29,-0.16,-3.73,39.16,-5.19,0.29,60.94,3.41,-0.03,-3.75
-2,-7,18,-17,-357,3894,0.04,-0.17,0.37,-0.17,-3.57,38.94,-5.20,0.28,60.94,3.46,0.00,-4.75
-1,-7,19,-18,-337,3885,0.03,-0.19,0.45,-0.18,-3.37,38.85,-5.19,0.28,60.94,3.44,0.01,-4.74
0,-8,13,-41,-312,3882,0.03,-0.22,0.48,-0.41,-3.12,38.82,-5.17,0.28,60.93,3.41,0.04,-4.20
1,-7,8,-40,-316,3893,0.03,-0.24,0.48,-0.40,-3.16,38.93,-5.15,0.29,60.93,3.37,0.02,-3.77
2,-3,-1,-29,-329,3896,0.04,-0.24,0.43,-0.29,-3.29,38.96,-5.14,0.30,60.93,3.34,-0.07,-3.07
2,-2,0,-26,-346,3889,0.05,-0.22,0.38,-0.26,-3.46,38.89,-5.13,0.31,60.93,3.33,-0.10,-3.21
2,-1,3,-22,-346,3885,0.05,-0.21,0.36,-0.22,-3.46,38.85,-5.11,0.32,60.93,3.32,-0.13,-3.48
2,0,3,-22,-345,3885,0.06,-0.19,0.35,-0.22,-3.45,38.85,-5.09,0.32,60.93,3.30,-0.16,-3.51
1,1,2,-14,-352,3906,0.06,-0.16,0.32,-0.14,-3.52,39.06,-5.10,0.30,60.92,3.33,-0.18,-3.45
2,1,2,-22,-356,3909,0.07,-0.14,0.30,-0.22,-3.56,39.09,-5.12,0.31,60.92,3.32,-0.18,-3.47
