gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
-2,1,-1,-35,-413,3875,-0.00,-0.00,0.04,-0.35,-4.13,38.75,-5.93,0.70,0.43,0.49,-0.27,0.12
-1,-1,-3,-39,-406,3916,-0.01,-0.01,0.02,-0.39,-4.06,39.16,-5.93,0.68,0.43,0.21,0.21,0.27
-2,-1,-2,-72,-355,3961,-0.02,-0.02,0.00,-0.72,-3.55,39.61,-5.91,0.69,0.43,0.43,0.20,0.17
3,1,1,-74,-398,3939,-0.00,-0.01,0.01,-0.74,-3.98,39.39,-5.90,0.71,0.43,-0.77,-0.28,-0.08
-1,-1,1,-44,-428,3957,-0.01,-0.01,0.01,-0.44,-4.28,39.57,-5.92,0.70,0.43,0.23,0.20,-0.07
-1,2,1,-75,-430,3921,-0.01,0.00,0.02,-0.75,-4.30,39.21,-5.93,0.72,0.43,0.21,-0.51,-0.07
-2,-1,-1,-49,-437,3894,-0.02,-0.01,0.01,-0.49,-4.37,38.94,-5.95,0.72,0.43,0.42,0.23,0.10
-2,-2,0,-70,-425,3924,-0.03,-0.02,0.01,-0.70,-4.25,39.24,-5.96,0.73,0.43,0.38,0.44,0.01
1,0,-1,-42,-401,3938,-0.02,-0.02,0.00,-0.42,-4.01,39.38,-5.95,0.72,0.43,-0.34,-0.06,0.09
-1,-1,0,-21,-373,3897,-0.03,-0.02,0.00,-0.21,-3.73,38.97,-5.94,0.71,0.43,0.15,0.18,0.00
2,-2,2,-34,-353,3911,-0.01,-0.03,0.01,-0.34,-3.53,39.11,-5.92,0.70,0.43,-0.56,0.39,-0.16
3,0,1,-59,-376,3925,0.01,-0.03,0.02,-0.59,-3.76,39.25,-5.90,0.71,0.43,-0.74,-0.10,-0.07
2,0,3,-58,-389,3926,0.02,-0.02,0.04,-0.58,-3.89,39.26,-5.88,0.72,0.43,-0.44,-0.09,-0.22
3,1,1,-45,-386,3913,0.03,-0.02,0.04,-0.45,-3.86,39.13,-5.87,0.71,0.43,-0.63,-0.31,-0.05
1,1,0,-61,-423,3928,0.04,-0.01,0.03,-0.61,-4.23,39.28,-5.88,0.72,0.43,-0.11,-0.29,0.03
-1,1,2,-70,-440,3922,0.03,-0.00,0.04,-0.70,-4.40,39.22,-5.90,0.73,0.43,0.36,-0.26,-0.13
-4,0,1,-71,-447,3929,0.00,-0.00,0.04,-0.71,-4.47,39.29,-5.91,0.74,0.43,1.02,-0.00,-0.04
-5,0,0,-73,-428,3924,-0.03,-0.00,0.04,-0.73,-4.28,39.24,-5.93,0.75,0.43,1.16,-0.00,0.04
-6,0,1,-66,-412,3925,-0.06,-0.00,0.04,-0.66,-4.12,39.25,-5.93,0.77,0.43,1.29,-0.00,-0.04
-7,0,0,-68,-416,3926,-0.10,-0.00,0.04,-0.68,-4.16,39.26,-5.94,0.79,0.43,1.40,-0.00,0.04
-8,1,-1,-68,-392,3928,-0.14,0.01,0.03,-0.68,-3.92,39.28,-5.93,0.80,0.43,1.51,-0.23,0.11
-7,1,-1,-53,-392,3921,-0.17,0.01,0.02,-0.53,-3.92,39.21,-5.91,0.80,0.43,1.15,-0.21,0.10
