gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
10,10,-176,-110,-361,3916,0.13,0.01,-14.58,-1.10,-3.61,39.16,-5.61,1.40,1.09,2.43,-2.44,-0.62
12,2,-211,-101,-424,3888,0.19,0.02,-14.41,-1.01,-4.24,38.88,-5.63,1.40,1.15,2.25,-1.19,2.52
-5,-10,-207,-63,-418,3887,0.14,-0.04,-14.23,-0.63,-4.18,38.87,-5.65,1.38,1.21,4.76,0.53,2.36
1,-12,-187,14,-385,3945,0.13,-0.11,-13.95,0.14,-3.85,39.45,-5.65,1.36,1.26,3.83,0.72,0.96
-7,-16,-224,-182,-391,3902,0.08,-0.20,-13.92,-1.82,-3.91,39.02,-5.65,1.37,1.32,4.94,1.16,4.12
-2,-12,-248,-148,-348,3857,0.06,-0.25,-14.04,-1.48,-3.48,38.57,-5.64,1.38,1.37,4.14,0.44,6.02
-8,-2,-230,-125,-293,3930,0.00,-0.24,-14.04,-1.25,-2.93,39.30,-5.62,1.38,1.43,4.94,-1.06,4.49
-15,-2,-248,-98,-287,3915,-0.09,-0.23,-14.15,-0.98,-2.87,39.15,-5.61,1.37,1.48,5.82,-1.03,5.90
-10,3,-382,-103,-213,3930,-0.14,-0.19,-15.06,-1.03,-2.13,39.30,-5.59,1.37,1.54,4.95,-1.71,16.28
-9,6,-370,-50,-281,3973,-0.18,-0.13,-15.81,-0.50,-2.81,39.73,-5.58,1.35,1.61,4.71,-2.06,14.46
-13,9,-201,-134,-407,3901,-0.24,-0.06,-15.46,-1.34,-4.07,39.01,-5.59,1.36,1.67,5.21,-2.39,0.51
-6,12,-174,-137,-343,3891,-0.25,0.02,-14.97,-1.37,-3.43,38.91,-5.58,1.37,1.73,4.11,-2.70,-1.27
-3,-9,-360,-325,-341,3850,-0.25,-0.04,-15.67,-3.25,-3.41,38.50,-5.58,1.38,1.79,3.67,0.38,13.74
-8,-19,-496,-405,-280,3877,-0.27,-0.15,-17.13,-4.05,-2.80,38.77,-5.58,1.39,1.86,4.39,1.69,23.72
1,-3,-499,-7,-234,3946,-0.24,-0.16,-18.46,-0.07,-2.34,39.46,-5.56,1.38,1.93,3.07,-0.74,22.55
-4,-2,-473,-271,-201,4029,-0.24,-0.15,-19.50,-2.71,-2.01,40.29,-5.55,1.38,2.01,3.82,-0.89,19.24
-2,-13,-443,-313,-315,3900,-0.23,-0.22,-20.25,-3.13,-3.15,39.00,-5.55,1.39,2.09,3.54,0.66,15.90
4,3,-465,-368,-302,3859,-0.18,-0.18,-21.06,-3.68,-3.02,38.59,-5.55,1.40,2.17,2.71,-1.71,16.90
-1,-18,-534,-123,-328,3985,-0.17,-0.27,-22.22,-1.23,-3.28,39.85,-5.53,1.40,2.26,3.49,1.32,21.51
6,-15,-534,-204,-213,3916,-0.11,-0.33,-23.25,-2.04,-2.13,39.16,-5.52,1.39,2.35,2.51,0.74,20.41
8,-21,-544,-38,-327,3942,-0.05,-0.43,-24.24,-0.38,-3.27,39.42,-5.51,1.37,2.45,2.31,1.49,20.20
18,-18,-535,-90,-350,3963,0.06,-0.49,-25.08,-0.90,-3.50,39.63,-5.50,1.36,2.55,1.00,0.91,18.54
13,-21,-567,-125,-276,3931,0.13,-0.57,-26.03,-1.25,-2.76,39.31,-5.48,1.35,2.65,1.89,1.23,20.23
4,-29,-568,-129,-278,3948,0.14,-0.69,-26.90,-1.29,-2.78,39.48,-5.46,1.34,2.76,3.27,2.22,19.40
24,-17,-585,75,-423,3909,0.28,-0.73,-27.77,0.75,-4.23,39.09,-5.47,1.31,2.87,0.48,0.35,19.89
19,-10,-588,-2,-451,3957,0.37,-0.72,-28.58,-0.02,-4.51,39.57,-5.48,1.28,2.98,1.41,-0.68,19.28
5,-26,-520,-14,-464,3937,0.36,-0.80,-28.90,-0.14,-4.64,39.37,-5.50,1.26,3.10,3.55,1.62,13.18
27,-12,-531,1,-343,3896,0.49,-0.80,-29.25,0.01,-3.43,38.96,-5.49,1.23,3.21,0.43,-0.49,13.73
-1,-3,-392,-10,-461,4069,0.43,-0.73,-28.71,-0.10,-4.61,40.69,-5.51,1.20,3.33,4.61,-1.72,2.51
-2,-22,-383,-137,-354,3965,0.38,-0.80,-28.18,-1.37,-3.54,39.65,-5.50,1.20,3.44,4.65,1.06,2.30
-6,-17,-423,-107,-336,3871,0.30,-0.82,-27.94,-1.07,-3.36,38.71,-5.48,1.20,3.55,5.11,0.25,5.93
-11,-21,-397,-5,-374,3995,0.21,-0.87,-27.57,-0.05,-3.74,39.95,-5.48,1.16,3.66,5.69,0.79,4.11
4,-7,-373,-142,-373,3819,0.21,-0.82,-27.09,-1.42,-3.73,38.19,-5.49,1.17,3.77,3.41,-1.26,2.58
30,-2,-353,-116,-470,3988,0.37,-0.75,-26.53,-1.16,-4.70,39.88,-5.50,1.16,3.87,-0.24,-1.89,1.46
12,-10,-393,-290,-447,3886,0.41,-0.74,-26.28,-2.90,-4.47,38.86,-5.51,1.17,3.98,2.58,-0.64,5.12
10,-11,-411,-284,-542,3863,0.43,-0.73,-26.16,-2.84,-5.42,38.63,-5.52,1.17,4.08,2.93,-0.48,6.76
15,-27,-560,-396,-520,3900,0.48,-0.82,-26.96,-3.96,-5.20,39.00,-5.53,1.17,4.19,2.27,1.79,18.52
-24,-39,-586,-82,-628,3996,0.28,-0.98,-27.83,-0.82,-6.28,39.96,-5.55,1.16,4.30,7.86,3.33,19.79
1,-25,-599,-224,-383,3943,0.26,-1.03,-28.71,-2.24,-3.83,39.43,-5.55,1.16,4.41,4.00,1.09,19.96
11,-34,-638,-30,-433,3967,0.30,-1.14,-29.73,-0.30,-4.33,39.67,-5.56,1.13,4.53,2.57,2.29,22.17
7,-21,-761,-79,-302,3862,0.31,-1.15,-31.40,-0.79,-3.02,38.62,-5.55,1.11,4.65,3.19,0.29,30.81
-14,-42,-765,-123,-321,3909,0.20,-1.29,-32.92,-1.23,-3.21,39.09,-5.54,1.11,4.78,6.16,3.23,29.52
11,-34,-818,-84,-385,4056,0.24,-1.37,-34.62,-0.84,-3.85,40.56,-5.52,1.10,4.92,2.43,1.86,32.20
-7,-33,-834,-122,-304,3848,0.18,-1.43,-36.25,-1.22,-3.04,38.48,-5.51,1.09,5.06,5.04,1.60,31.82
12,-16,-677,147,-163,4065,0.23,-1.39,-36.75,1.47,-1.63,40.65,-5.50,1.06,5.21,2.24,-0.89,17.97
29,8,-587,91,-230,3857,0.39,-1.20,-36.66,0.91,-2.30,38.57,-5.49,1.02,5.36,-0.07,-4.17,10.43
31,11,-461,6,-500,3824,0.54,-1.01,-35.80,0.06,-5.00,38.24,-5.50,1.00,5.50,-0.08,-4.26,0.65
33,12,-460,-73,-537,3900,0.68,-0.84,-35.03,-0.73,-5.37,39.00,-5.52,0.98,5.64,-0.09,-4.07,1.37
37,20,-403,-81,-457,3917,0.84,-0.63,-33.98,-0.81,-4.57,39.17,-5.54,0.97,5.77,-0.39,-4.89,-2.36
17,11,-390,-52,-443,3926,0.86,-0.50,-32.96,-0.52,-4.43,39.26,-5.55,0.95,5.90,2.70,-3.26,-2.40
15,7,-339,98,-336,3892,0.87,-0.41,-31.74,0.98,-3.36,38.92,-5.55,0.92,6.03,3.02,-2.45,-5.43
9,10,-325,47,-388,3864,0.83,-0.31,-30.54,0.47,-3.88,38.64,-5.55,0.89,6.15,3.87,-2.69,-5.36
8,-10,-287,-5,-483,3906,0.80,-0.34,-29.24,-0.05,-4.83,39.06,-5.56,0.87,6.27,3.97,0.31,-7.21
-7,-18,-317,-129,-478,3826,0.68,-0.41,-28.25,-1.29,-4.78,38.26,-5.58,0.86,6.38,6.03,1.39,-3.63
-24,-46,-472,-241,-345,3763,0.46,-0.65,-28.30,-2.41,-3.45,37.63,-5.58,0.87,6.49,8.22,5.20,9.43
-52,-68,-490,-10,-322,4071,0.10,-1.00,-28.46,-0.10,-3.22,40.71,-5.56,0.84,6.61,11.79,7.91,10.78
-31,-29,-434,-25,-281,3880,-0.10,-1.08,-28.26,-0.25,-2.81,38.80,-5.55,0.82,6.72,8.20,1.84,6.24
-29,-37,-414,-9,-356,3924,-0.27,-1.20,-27.96,-0.09,-3.56,39.24,-5.54,0.79,6.83,7.57,2.85,4.85
-15,-23,-384,-70,-323,3907,-0.33,-1.22,-27.51,-0.70,-3.23,39.07,-5.53,0.78,6.94,5.31,0.69,2.78
-11,-9,-386,-111,-278,3912,-0.37,-1.15,-27.11,-1.11,-2.78,39.12,-5.51,0.77,7.05,4.62,-1.32,3.36
10,2,-274,79,-348,3965,-0.27,-1.02,-26.07,0.79,-3.48,39.65,-5.51,0.74,7.15,1.61,-2.73,-5.04
23,22,-215,7,-289,3922,-0.10,-0.79,-24.78,0.07,-2.89,39.22,-5.50,0.72,7.25,-0.07,-5.32,-8.67
-2,-8,-257,-124,-444,3836,-0.10,-0.76,-23.87,-1.24,-4.44,38.36,-5.51,0.72,7.34,3.75,-0.69,-4.16
8,-19,-316,-158,-352,3931,-0.04,-0.80,-23.41,-1.58,-3.52,39.31,-5.51,0.73,7.43,2.33,0.91,1.32
-6,-17,-327,-94,-304,3880,-0.08,-0.82,-23.06,-0.94,-3.04,38.80,-5.49,0.72,7.53,4.40,0.56,2.61
-12,-15,-334,-184,-324,3869,-0.14,-0.83,-22.79,-1.84,-3.24,38.69,-5.49,0.73,7.62,5.19,0.23,3.48
-26,-43,-452,-105,-289,3872,-0.29,-1.01,-23.27,-1.05,-2.89,38.72,-5.48,0.73,7.71,7.04,4.17,12.96
-22,-42,-476,-163,-401,4008,-0.39,-1.17,-23.85,-1.63,-4.01,40.08,-5.48,0.73,7.80,6.23,3.72,14.37
13,-4,-420,-201,-296,4007,-0.27,-1.07,-24.02,-2.01,-2.96,40.07,-5.48,0.73,7.90,1.11,-1.91,9.43
22,-10,-417,-237,-241,3868,-0.11,-1.03,-24.17,-2.37,-2.41,38.68,-5.47,0.73,7.99,0.04,-0.90,9.02
-1,-14,-441,-84,-433,3918,-0.11,-1.01,-24.44,-0.84,-4.33,39.18,-5.48,0.73,8.09,3.57,-0.26,10.76
7,-4,-460,-128,-375,3838,-0.05,-0.93,-24.80,-1.28,-3.75,38.38,-5.49,0.74,8.19,2.45,-1.64,11.97
7,-4,-484,-42,-369,3958,-0.01,-0.86,-25.27,-0.42,-3.69,39.58,-5.47,0.71,8.29,2.54,-1.50,13.50
0,-10,-458,-39,-418,3970,-0.00,-0.84,-25.54,-0.39,-4.18,39.70,-5.49,0.69,8.39,3.62,-0.52,11.00
-7,-9,-457,-4,-439,3928,-0.05,-0.81,-25.77,-0.04,-4.39,39.28,-5.51,0.67,8.49,4.61,-0.60,10.66
-20,-14,-479,-79,-429,3872,-0.16,-0.81,-26.12,-0.79,-4.29,38.72,-5.53,0.66,8.60,6.39,0.15,12.15
-2,-31,-542,25,-471,3939,-0.16,-0.92,-26.81,0.25,-4.71,39.39,-5.54,0.64,8.70,3.66,2.56,16.74
8,-17,-569,-23,-395,3916,-0.10,-0.93,-27.60,-0.23,-3.95,39.16,-5.56,0.61,8.81,2.27,0.42,18.19
5,-18,-619,-187,-408,3878,-0.06,-0.95,-28.62,-1.87,-4.08,38.78,-5.56,0.61,8.93,2.80,0.54,21.34
-4,-36,-618,-127,-344,3836,-0.07,-1.07,-29.53,-1.27,-3.44,38.36,-5.56,0.61,9.04,4.14,3.05,20.28
-11,-12,-727,-113,-295,4039,-0.13,-1.04,-31.01,-1.13,-2.95,40.39,-5.54,0.61,9.17,5.08,-0.54,27.93
14,0,-735,-191,-285,3914,-0.03,-0.94,-32.39,-1.91,-2.85,39.14,-5.53,0.61,9.30,1.45,-2.17,27.14
-10,-29,-701,-75,-269,3833,-0.09,-1.02,-33.43,-0.75,-2.69,38.33,-5.52,0.60,9.43,4.99,2.10,23.15
-9,-16,-629,-114,-282,3850,-0.14,-1.02,-33.92,-1.14,-2.82,38.50,-5.51,0.59,9.56,4.75,0.13,16.51
0,-9,-538,-24,-315,3785,-0.12,-0.97,-33.81,-0.24,-3.15,37.85,-5.49,0.57,9.70,3.39,-0.84,8.91
4,2,-546,-111,-331,3928,-0.09,-0.86,-33.76,-1.11,-3.31,39.28,-5.48,0.57,9.83,2.84,-2.31,9.62
4,-15,-518,-141,-367,3814,-0.05,-0.86,-33.54,-1.41,-3.67,38.14,-5.48,0.57,9.96,2.91,0.27,7.47
9,-11,-527,-109,-356,3956,0.01,-0.85,-33.40,-1.09,-3.56,39.56,-5.48,0.57,10.10,2.26,-0.30,8.37
8,-8,-588,-178,-463,3908,0.05,-0.81,-33.65,-1.78,-4.63,39.08,-5.49,0.57,10.23,2.51,-0.69,13.26
13,-7,-600,-256,-361,3923,0.13,-0.77,-33.95,-2.56,-3.61,39.23,-5.49,0.57,10.37,1.88,-0.77,13.96
11,0,-615,-170,-372,3904,0.18,-0.69,-34.30,-1.70,-3.72,39.04,-5.49,0.58,10.50,2.29,-1.70,14.84
17,2,-630,-153,-358,3886,0.27,-0.61,-34.72,-1.53,-3.58,38.86,-5.49,0.58,10.64,1.54,-1.85,15.66
-6,-12,-781,-207,-457,3869,0.20,-0.62,-36.01,-2.07,-4.57,38.69,-5.50,0.58,10.78,4.93,0.26,27.07
30,7,-839,-101,-397,3859,0.37,-0.52,-37.53,-1.01,-3.97,38.59,-5.50,0.58,10.93,-0.25,-2.43,30.36
38,20,-811,46,-367,3935,0.56,-0.35,-38.72,0.46,-3.67,39.35,-5.50,0.54,11.09,-1.10,-4.06,26.71
60,32,-749,23,-333,3917,0.87,-0.12,-39.42,0.23,-3.33,39.17,-5.49,0.51,11.24,-3.88,-5.44,20.71
33,17,-592,78,-373,3887,0.99,-0.00,-39.09,0.78,-3.73,38.87,-5.49,0.48,11.40,0.46,-2.91,7.74
18,14,-559,95,-482,3876,1.00,0.08,-38.59,0.95,-4.82,38.76,-5.49,0.45,11.55,2.77,-2.27,5.46
32,11,-368,206,-576,3901,1.09,0.14,-36.97,2.06,-5.76,39.01,-5.50,0.43,11.70,0.82,-1.69,-9.03
30,7,-311,242,-664,4006,1.17,0.17,-35.17,2.42,-6.64,40.06,-5.51,0.40,11.84,1.27,-1.01,-11.96
11,3,-173,-51,-526,3883,1.12,0.17,-32.71,-0.51,-5.26,38.83,-5.53,0.39,11.97,4.09,-0.39,-21.06
9,-1,-154,-108,-519,3911,1.06,0.15,-30.38,-1.08,-5.19,39.11,-5.54,0.39,12.09,4.29,0.18,-20.21
22,20,-55,-43,-443,3899,1.09,0.26,-27.68,-0.43,-4.43,38.99,-5.55,0.38,12.20,2.37,-2.82,-25.75
7,12,-56,-100,-360,3882,1.02,0.30,-25.25,-1.00,-3.60,38.82,-5.55,0.39,12.30,4.53,-1.51,-23.10
-7,-5,-174,-197,-304,3897,0.88,0.24,-23.79,-1.97,-3.04,38.97,-5.54,0.40,12.40,6.38,0.96,-11.56
-11,-13,-225,-163,-341,3890,0.72,0.14,-22.78,-1.63,-3.41,38.90,-5.53,0.41,12.49,6.69,1.98,-6.18
-57,-62,-467,-16,-392,3981,0.30,-0.25,-23.35,-0.16,-3.92,39.81,-5.54,0.38,12.58,12.92,8.72,13.71
-56,-62,-506,-97,-315,3842,-0.07,-0.61,-24.10,-0.97,-3.15,38.42,-5.53,0.39,12.68,12.06,8.05,16.21
-22,-44,-398,-42,-256,3963,-0.20,-0.81,-24.12,-0.42,-2.56,39.63,-5.51,0.38,12.77,6.62,4.92,7.03
-18,-36,-351,-65,-264,3866,-0.29,-0.95,-23.85,-0.65,-2.64,38.66,-5.49,0.37,12.87,5.83,3.44,3.33
9,-4,-222,-64,-351,3873,-0.20,-0.88,-22.82,-0.64,-3.51,38.73,-5.49,0.37,12.96,1.86,-1.31,-6.52
12,6,-191,-121,-361,3936,-0.11,-0.76,-21.70,-1.21,-3.61,39.36,-5.48,0.38,13.04,1.58,-2.60,-7.97
6,-1,-168,-53,-387,3933,-0.06,-0.69,-20.56,-0.53,-3.87,39.33,-5.49,0.39,13.12,2.59,-1.40,-8.72
2,-2,-221,-45,-292,3944,-0.04,-0.63,-19.85,-0.45,-2.92,39.44,-5.47,0.38,13.20,3.23,-1.14,-3.48
-6,-20,-346,-15,-463,3900,-0.08,-0.69,-19.97,-0.15,-4.63,39.00,-5.49,0.37,13.28,4.40,1.50,6.97
-17,-18,-321,154,-476,3848,-0.17,-0.73,-19.94,1.54,-4.76,38.48,-5.50,0.34,13.36,5.90,1.14,4.88
6,-24,-377,-319,-363,3922,-0.12,-0.80,-20.24,-3.19,-3.63,39.22,-5.50,0.35,13.44,2.49,1.91,9.30
-23,-25,-463,-188,-436,3742,-0.25,-0.88,-21.04,-1.88,-4.36,37.42,-5.51,0.35,13.53,6.68,1.92,15.73
2,-6,-583,-111,-332,3889,-0.21,-0.82,-22.49,-1.11,-3.32,38.89,-5.51,0.36,13.61,2.93,-0.88,24.35
1,-14,-584,-45,-394,3885,-0.18,-0.83,-23.81,-0.45,-3.94,38.85,-5.52,0.36,13.71,3.14,0.33,23.04
15,-11,-524,-92,-209,3966,-0.07,-0.81,-24.62,-0.92,-2.09,39.66,-5.50,0.35,13.81,1.21,-0.09,17.08
0,-4,-510,-99,-238,3805,-0.07,-0.76,-25.27,-0.99,-2.38,38.05,-5.49,0.35,13.91,3.50,-1.05,15.20
