gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
1,4,8,-43,-373,3941,-0.02,0.05,-0.07,-0.43,-3.73,39.41,-5.50,0.74,13.19,1.07,-1.09,-2.00
-1,5,10,-70,-376,3921,-0.02,0.07,-0.00,-0.70,-3.76,39.21,-5.50,0.76,13.19,1.56,-1.25,-2.11
0,5,42,-20,-407,3930,-0.02,0.10,0.25,-0.20,-4.07,39.30,-5.51,0.74,13.18,1.32,-1.16,-4.59
1,3,53,-55,-372,3936,-0.01,0.10,0.55,-0.55,-3.72,39.36,-5.49,0.75,13.18,1.09,-0.62,-5.25
0,3,14,-57,-355,3920,-0.01,0.11,0.58,-0.57,-3.55,39.20,-5.47,0.76,13.18,1.34,-0.59,-1.92
0,2,10,-77,-375,3926,-0.01,0.11,0.58,-0.77,-3.75,39.26,-5.47,0.78,13.18,1.35,-0.34,-1.58
0,2,-3,-60,-378,3939,-0.01,0.11,0.51,-0.60,-3.78,39.39,-5.48,0.80,13.18,1.35,-0.34,-0.54
0,3,-5,-44,-383,3936,-0.01,0.12,0.43,-0.44,-3.83,39.36,-5.48,0.78,13.17,1.36,-0.56,-0.45
0,0,-1,-41,-380,3918,-0.01,0.11,0.38,-0.41,-3.80,39.18,-5.49,0.76,13.17,1.36,0.16,-0.83
-1,0,0,-52,-380,3928,-0.01,0.10,0.34,-0.52,-3.80,39.28,-5.51,0.76,13.17,1.60,0.12,-0.95
0,1,0,-55,-376,3936,-0.01,0.09,0.31,-0.55,-3.76,39.36,-5.49,0.77,13.17,1.35,-0.15,-0.98
1,1,0,-53,-384,3929,-0.00,0.09,0.27,-0.53,-3.84,39.29,-5.51,0.77,13.17,1.12,-0.16,-1.01
0,1,1,-56,-378,3930,-0.00,0.09,0.25,-0.56,-3.78,39.30,-5.50,0.79,13.17,1.38,-0.18,-1.11
0,1,1,-54,-378,3937,-0.00,0.09,0.23,-0.54,-3.78,39.37,-5.49,0.78,13.17,1.38,-0.19,-1.13
0,1,1,-48,-369,3941,-0.00,0.08,0.22,-0.48,-3.69,39.41,-5.47,0.77,13.17,1.37,-0.20,-1.15
1,0,0,-63,-367,3937,0.00,0.07,0.20,-0.63,-3.67,39.37,-5.46,0.79,13.16,1.14,0.02,-1.08
0,2,0,-62,-373,3932,0.00,0.08,0.18,-0.62,-3.73,39.32,-5.45,0.80,13.16,1.39,-0.47,-1.10
0,1,0,-55,-377,3934,0.00,0.08,0.16,-0.55,-3.77,39.34,-5.47,0.80,13.16,1.39,-0.22,-1.11
0,1,0,-60,-371,3945,0.00,0.08,0.14,-0.60,-3.71,39.45,-5.45,0.81,13.16,1.39,-0.23,-1.13
0,2,1,-49,-373,3937,0.00,0.08,0.13,-0.49,-3.73,39.37,-5.45,0.79,13.16,1.39,-0.46,-1.22
-2,24,47,220,-387,3912,-0.01,0.22,0.41,2.20,-3.87,39.12,-5.45,0.78,13.16,1.85,-5.53,-4.87
-5,55,84,349,-231,3854,-0.04,0.53,0.88,3.49,-2.31,38.54,-5.44,0.76,13.16,2.50,-12.23,-7.58
-1,53,103,-190,-408,4051,-0.04,0.80,1.42,-1.90,-4.08,40.51,-5.45,0.78,13.15,1.47,-10.71,-8.69
-14,33,112,-118,-309,3854,-0.12,0.92,1.96,-1.18,-3.09,38.54,-5.43,0.80,13.14,4.47,-5.17,-8.97
-7,3,246,87,-141,3942,-0.15,0.85,3.27,0.87,-1.41,39.42,-5.42,0.80,13.13,2.57,2.18,-19.13
-2,2,263,-27,-212,3956,-0.15,0.78,4.54,-0.27,-2.12,39.56,-5.40,0.80,13.11,1.31,2.16,-19.41
6,-77,143,-274,-541,4009,-0.10,0.23,4.96,-2.74,-5.41,40.09,-5.41,0.82,13.09,-0.53,20.17,-8.86
5,-125,132,-288,-643,4025,-0.06,-0.56,5.27,-2.88,-6.43,40.25,-5.43,0.83,13.07,-0.12,29.41,-7.65
-2,-33,270,-414,-902,3946,-0.06,-0.70,6.39,-4.14,-9.02,39.46,-5.44,0.84,13.05,1.64,5.48,-18.32
-11,-3,289,-94,-180,3958,-0.13,-0.65,7.51,-0.94,-1.80,39.58,-5.42,0.84,13.02,3.70,-1.95,-18.91
-1,16,188,-334,-571,3808,-0.12,-0.49,7.91,-3.34,-5.71,38.08,-5.43,0.86,12.99,1.18,-6.17,-9.99
-2,8,183,-495,-684,3899,-0.12,-0.39,8.23,-4.95,-6.84,38.99,-5.44,0.87,12.95,1.44,-3.78,-9.27
-16,7,283,-255,-609,3978,-0.20,-0.31,9.14,-2.55,-6.09,39.78,-5.46,0.89,12.92,4.68,-3.22,-16.92
6,12,333,-188,-508,3895,-0.15,-0.20,10.26,-1.88,-5.08,38.95,-5.47,0.90,12.88,-0.70,-4.10,-20.14
-15,16,669,-135,-474,3892,-0.22,-0.09,13.31,-1.35,-4.74,38.92,-5.49,0.92,12.82,4.35,-4.68,-45.83
-19,18,742,-161,-508,3917,-0.32,0.03,16.51,-1.61,-5.08,39.17,-5.50,0.94,12.76,5.02,-4.75,-49.11
-8,50,956,-126,-497,3928,-0.33,0.33,20.69,-1.26,-4.97,39.28,-5.52,0.95,12.68,2.17,-11.75,-63.44
32,74,998,-104,-466,3920,-0.11,0.75,24.71,-1.04,-4.66,39.20,-5.53,0.97,12.58,-7.14,-16.28,-63.34
39,100,1144,-95,-446,3937,0.14,1.29,29.21,-0.95,-4.46,39.37,-5.55,1.00,12.46,-7.98,-20.88,-71.61
-4,103,1209,-140,-463,3839,0.10,1.79,33.67,-1.40,-4.63,38.39,-5.56,1.03,12.33,2.81,-19.77,-73.06
-22,49,1269,-104,-492,4010,-0.04,1.91,38.04,-1.04,-4.92,40.10,-5.57,1.06,12.18,6.85,-5.60,-74.16
-5,47,1272,-95,-552,3867,-0.07,2.00,42.00,-0.95,-5.52,38.67,-5.59,1.08,12.01,2.43,-4.74,-70.81
42,72,1266,-71,-480,3946,0.20,2.24,45.52,-0.71,-4.80,39.46,-5.60,1.11,11.83,-8.52,-10.20,-67.09
50,73,1263,-66,-478,3923,0.48,2.46,48.67,-0.66,-4.78,39.23,-5.62,1.14,11.64,-9.48,-9.63,-63.96
6,35,1235,-63,-515,3882,0.47,2.43,51.34,-0.63,-5.15,38.82,-5.63,1.16,11.44,1.66,-0.10,-59.15
-16,11,1221,-69,-484,3962,0.32,2.25,53.65,-0.69,-4.84,39.62,-5.64,1.19,11.22,6.71,5.33,-55.84
-86,-67,1157,-32,-507,3936,-0.23,1.62,55.34,-0.32,-5.07,39.36,-5.65,1.21,11.01,22.41,22.77,-48.87
-102,-77,1134,5,-524,3956,-0.83,0.99,56.73,0.05,-5.24,39.56,-5.67,1.23,10.78,24.23,22.93,-45.64
-88,-64,1069,31,-543,3960,-1.28,0.50,57.58,0.31,-5.43,39.60,-5.68,1.24,10.55,18.97,17.78,-39.35
-60,-11,1041,16,-513,3921,-1.52,0.38,58.17,0.16,-5.13,39.21,-5.70,1.25,10.32,10.96,3.86,-36.42
-17,22,1003,-67,-393,3948,-1.47,0.48,58.47,-0.67,-3.93,39.48,-5.70,1.26,10.09,0.21,-4.16,-32.90
-20,18,993,-64,-407,3921,-1.45,0.54,58.68,-0.64,-4.07,39.21,-5.71,1.27,9.85,1.07,-2.92,-31.84
-23,6,972,-40,-361,3950,-1.44,0.52,58.74,-0.40,-3.61,39.50,-5.70,1.28,9.62,1.85,0.07,-29.99
-17,7,964,11,-347,3948,-1.40,0.51,58.75,0.11,-3.47,39.48,-5.69,1.29,9.39,0.48,-0.23,-29.28
-19,10,923,-35,-391,3942,-1.38,0.52,58.50,-0.35,-3.91,39.42,-5.69,1.30,9.15,1.08,-0.95,-26.01
-16,17,914,-34,-396,3947,-1.34,0.57,58.23,-0.34,-3.96,39.47,-5.69,1.31,8.92,0.47,-2.54,-25.48
-10,24,903,-13,-373,3960,-1.27,0.66,57.91,-0.13,-3.73,39.60,-5.69,1.31,8.69,-0.79,-3.99,-24.81
-18,27,907,-18,-375,3953,-1.25,0.76,57.66,-0.18,-3.75,39.53,-5.68,1.32,8.46,1.31,-4.38,-25.36
-3,45,945,4,-332,3940,-1.14,0.96,57.65,0.04,-3.32,39.40,-5.67,1.33,8.23,-2.10,-8.21,-28.56
24,72,981,23,-328,3952,-0.88,1.30,57.87,0.23,-3.28,39.52,-5.66,1.34,8.00,-7.99,-13.79,-31.39
110,125,1045,71,-279,4003,-0.12,1.94,58.46,0.71,-2.79,40.03,-5.64,1.36,7.77,-26.99,-24.88,-36.26
119,134,1071,29,-333,3888,0.62,2.56,59.15,0.29,-3.33,38.88,-5.63,1.38,7.54,-26.51,-24.83,-37.82
30,55,1125,14,-365,3892,0.74,2.64,60.09,0.14,-3.65,38.92,-5.62,1.39,7.30,-3.43,-4.45,-41.51
4,45,1143,48,-411,3866,0.69,2.65,61.06,0.48,-4.11,38.66,-5.61,1.41,7.06,2.99,-1.88,-42.14
-5,27,1195,38,-375,3947,0.59,2.55,62.24,0.38,-3.75,39.47,-5.60,1.43,6.81,4.90,2.32,-45.45
-36,19,1200,45,-406,3946,0.31,2.41,63.34,0.45,-4.06,39.46,-5.60,1.44,6.56,11.73,3.82,-44.86
-13,48,1197,-20,-400,3965,0.20,2.46,64.31,-0.20,-4.00,39.65,-5.59,1.46,6.30,5.47,-3.36,-43.70
-9,52,1197,-17,-452,3957,0.12,2.53,65.18,-0.17,-4.52,39.57,-5.60,1.48,6.04,4.17,-4.11,-42.89
-3,64,1151,-49,-471,3891,0.09,2.67,65.68,-0.49,-4.71,38.91,-5.60,1.51,5.78,2.53,-6.65,-38.51
-5,51,1125,-100,-421,3894,0.05,2.71,65.97,-1.00,-4.21,38.94,-5.62,1.54,5.52,2.89,-3.19,-36.02
-24,10,1048,-150,-387,3890,-0.10,2.50,65.77,-1.50,-3.87,38.90,-5.61,1.60,5.26,7.15,6.43,-29.66
-17,7,1028,-139,-379,3849,-0.19,2.30,65.46,-1.39,-3.79,38.49,-5.60,1.65,5.00,5.02,6.39,-28.22
-18,-40,950,-176,-419,3881,-0.28,1.82,64.71,-1.76,-4.19,38.81,-5.61,1.70,4.75,4.93,16.55,-22.27
-7,-45,929,-173,-432,3918,-0.30,1.37,63.91,-1.73,-4.32,39.18,-5.61,1.74,4.49,2.08,16.09,-21.19
-44,-52,851,-95,-383,4130,-0.54,0.91,62.71,-0.95,-3.83,41.30,-5.60,1.75,4.24,10.58,16.16,-15.65
-26,-31,839,-70,-375,3993,-0.64,0.63,61.56,-0.70,-3.75,39.93,-5.59,1.76,4.00,5.61,9.76,-15.66
-7,16,819,-97,-382,3987,-0.62,0.67,60.40,-0.97,-3.82,39.87,-5.58,1.77,3.76,0.86,-2.06,-15.00
-3,33,826,-111,-368,3957,-0.58,0.80,59.39,-1.11,-3.68,39.57,-5.56,1.79,3.52,0.00,-5.87,-16.48
-23,69,865,-22,-437,3940,-0.66,1.14,58.73,-0.22,-4.37,39.40,-5.56,1.80,3.29,4.77,-13.74,-20.36
-11,71,881,-81,-414,3889,-0.66,1.46,58.23,-0.81,-4.14,38.89,-5.57,1.81,3.06,1.72,-13.06,-22.15
-18,57,913,-151,-392,3804,-0.70,1.66,57.98,-1.51,-3.92,38.04,-5.57,1.86,2.83,3.34,-8.75,-25.07
-5,50,926,-178,-399,3905,-0.66,1.80,57.83,-1.78,-3.99,39.05,-5.57,1.90,2.60,0.18,-6.46,-26.29
-10,15,924,-154,-320,3929,-0.66,1.71,57.68,-1.54,-3.20,39.29,-5.55,1.94,2.37,1.47,2.09,-26.23
-4,15,914,-123,-282,3978,-0.62,1.63,57.49,-1.23,-2.82,39.78,-5.53,1.97,2.14,0.09,1.79,-25.54
-19,9,856,-143,-270,3998,-0.67,1.52,56.96,-1.43,-2.70,39.98,-5.51,2.00,1.91,3.70,2.90,-21.08
1,17,842,-151,-265,3872,-0.60,1.48,56.40,-1.51,-2.65,38.72,-5.48,2.03,1.69,-1.12,0.67,-20.38
-4,18,798,-165,-345,3906,-0.56,1.44,55.63,-1.65,-3.45,39.06,-5.46,2.06,1.46,0.28,0.27,-17.33
