gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
1,0,-7,-23,-323,3915,0.21,0.16,-0.31,-0.23,-3.23,39.15,-3.84,-0.77,114.64,2.45,0.47,-10.05
-3,-4,-7,-26,-317,3929,0.17,0.12,-0.32,-0.26,-3.17,39.29,-3.84,-0.76,114.64,2.55,0.55,-10.06
-3,-3,-6,-21,-308,3917,0.14,0.09,-0.33,-0.21,-3.08,39.17,-3.85,-0.74,114.64,2.57,0.53,-10.15
-3,-1,-5,-27,-315,3933,0.10,0.07,-0.32,-0.27,-3.15,39.33,-3.86,-0.73,114.64,2.58,0.48,-10.23
-4,-1,-3,-20,-304,3914,0.07,0.06,-0.31,-0.20,-3.04,39.14,-3.87,-0.71,114.64,2.62,0.47,-10.39
-3,0,-3,-19,-312,3918,0.04,0.05,-0.30,-0.19,-3.12,39.18,-3.88,-0.69,114.64,2.61,0.44,-10.38
-3,0,-5,-32,-316,3918,0.02,0.05,-0.30,-0.32,-3.16,39.18,-3.89,-0.68,114.65,2.62,0.44,-10.21
-1,0,-8,-31,-309,3921,0.01,0.04,-0.32,-0.31,-3.09,39.21,-3.90,-0.66,114.65,2.59,0.43,-9.97
1,1,-4,-33,-306,3926,0.02,0.05,-0.31,-0.33,-3.06,39.26,-3.91,-0.65,114.65,2.55,0.39,-10.31
0,1,-4,-36,-313,3936,0.02,0.05,-0.30,-0.36,-3.13,39.36,-3.92,-0.63,114.65,2.58,0.38,-10.30
0,2,-1,-26,-315,3912,0.01,0.05,-0.28,-0.26,-3.15,39.12,-3.93,-0.62,114.65,2.59,0.35,-10.53
-1,2,-2,-28,-317,3915,0.01,0.06,-0.26,-0.28,-3.17,39.15,-3.94,-0.60,114.65,2.62,0.34,-10.43
-1,0,-1,-28,-327,3911,0.00,0.05,-0.24,-0.28,-3.27,39.11,-3.95,-0.59,114.65,2.63,0.37,-10.49
-1,0,-3,-30,-323,3913,-0.01,0.05,-0.24,-0.30,-3.23,39.13,-3.96,-0.57,114.65,2.64,0.36,-10.31
-2,-1,-4,-25,-326,3924,-0.02,0.04,-0.24,-0.25,-3.26,39.24,-3.97,-0.56,114.65,2.67,0.38,-10.23
-2,-2,-4,-27,-324,3920,-0.03,0.02,-0.24,-0.27,-3.24,39.20,-3.98,-0.54,114.65,2.68,0.39,-10.23
-1,-1,-4,-17,-319,3924,-0.03,0.01,-0.24,-0.17,-3.19,39.24,-4.00,-0.53,114.66,2.67,0.37,-10.23
-1,-2,-4,-22,-316,3920,-0.03,0.00,-0.24,-0.22,-3.16,39.20,-4.01,-0.51,114.66,2.67,0.38,-10.23
-2,-1,-3,-22,-303,3928,-0.04,-0.01,-0.23,-0.22,-3.03,39.28,-4.01,-0.50,114.66,2.70,0.35,-10.31
-2,-1,-2,-22,-316,3927,-0.05,-0.01,-0.22,-0.22,-3.16,39.27,-4.03,-0.48,114.66,2.71,0.34,-10.38
-4,-1,-3,-29,-323,3924,-0.07,-0.02,-0.22,-0.29,-3.23,39.24,-4.04,-0.47,114.66,2.76,0.33,-10.30
-4,-1,-4,-37,-317,3920,-0.09,-0.02,-0.22,-0.37,-3.17,39.20,-4.05,-0.45,114.66,2.78,0.32,-10.21
0,3,-2,-39,-307,3941,-0.08,-0.00,-0.21,-0.39,-3.07,39.41,-4.05,-0.44,114.66,2.70,0.23,-10.37
2,4,-5,-33,-315,3921,-0.06,0.02,-0.22,-0.33,-3.15,39.21,-4.06,-0.42,114.66,2.66,0.19,-10.13
-3,2,-7,-43,-359,3910,-0.07,0.03,-0.24,-0.43,-3.59,39.10,-4.08,-0.41,114.66,2.77,0.22,-9.98
-5,2,-3,-62,-343,3949,-0.09,0.04,-0.24,-0.62,-3.43,39.49,-4.09,-0.39,114.66,2.83,0.21,-10.31
-1,1,-6,-34,-314,3936,-0.09,0.04,-0.25,-0.34,-3.14,39.36,-4.10,-0.38,114.66,2.75,0.22,-10.07
2,1,-7,-41,-310,3932,-0.07,0.05,-0.27,-0.41,-3.10,39.32,-4.10,-0.36,114.66,2.69,0.20,-10.01
3,1,-5,-38,-309,3919,-0.04,0.05,-0.27,-0.38,-3.09,39.19,-4.11,-0.34,114.67,2.66,0.19,-10.18
3,1,-5,-36,-313,3920,-0.02,0.05,-0.27,-0.36,-3.13,39.20,-4.12,-0.33,114.67,2.66,0.18,-10.18
1,1,-2,-36,-320,3917,-0.01,0.05,-0.26,-0.36,-3.20,39.17,-4.13,-0.31,114.67,2.71,0.17,-10.42
0,0,-3,-32,-313,3911,-0.01,0.05,-0.25,-0.32,-3.13,39.11,-4.14,-0.29,114.67,2.74,0.18,-10.33
0,0,-5,-29,-315,3921,-0.01,0.04,-0.26,-0.29,-3.15,39.21,-4.15,-0.28,114.67,2.74,0.17,-10.17
-1,-1,-4,-30,-317,3928,-0.02,0.03,-0.26,-0.30,-3.17,39.28,-4.16,-0.26,114.67,2.77,0.19,-10.25
0,1,-2,-35,-308,3930,-0.01,0.03,-0.24,-0.35,-3.08,39.30,-4.17,-0.25,114.67,2.75,0.13,-10.41
0,2,-3,-32,-302,3921,-0.01,0.04,-0.24,-0.32,-3.02,39.21,-4.17,-0.23,114.67,2.76,0.10,-10.31
2,3,-6,-23,-311,3933,0.00,0.06,-0.25,-0.23,-3.11,39.33,-4.18,-0.21,114.67,2.72,0.06,-10.07
