gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
1,1,-3,-52,-403,3893,0.01,-0.03,-0.07,-0.52,-4.03,38.93,-5.88,0.79,173.26,3.86,-0.53,-20.00
1,0,-4,-55,-406,3903,0.02,-0.03,-0.09,-0.55,-4.06,39.03,-5.90,0.79,173.26,3.87,-0.52,-20.00
0,0,-4,-58,-400,3890,0.01,-0.02,-0.10,-0.58,-4.00,38.90,-5.89,0.81,173.26,3.88,-0.53,-20.00
-5,1,-5,-30,-385,3956,-0.02,-0.01,-0.12,-0.30,-3.85,39.56,-5.88,0.80,173.26,3.99,-0.54,-20.00
1,1,-14,-67,-377,3909,-0.01,-0.01,-0.20,-0.67,-3.77,39.09,-5.86,0.80,173.26,3.85,-0.55,-20.00
-2,-1,-14,-90,-379,3926,-0.02,-0.01,-0.26,-0.90,-3.79,39.26,-5.85,0.82,173.26,3.91,-0.52,-20.00
0,1,-14,-69,-402,3901,-0.02,-0.01,-0.32,-0.69,-4.02,39.01,-5.86,0.84,173.26,3.87,-0.57,-20.00
1,2,-12,-63,-407,3911,-0.01,0.01,-0.36,-0.63,-4.07,39.11,-5.87,0.85,173.26,3.86,-0.60,-20.00
2,1,-3,-81,-407,3901,0.00,0.01,-0.34,-0.81,-4.07,39.01,-5.87,0.87,173.27,3.84,-0.60,-20.00
1,0,-3,-93,-410,3910,0.01,0.01,-0.33,-0.93,-4.10,39.10,-5.88,0.89,173.27,3.86,-0.59,-20.00
1,0,-2,-74,-408,3892,0.01,0.01,-0.31,-0.74,-4.08,38.92,-5.89,0.90,173.27,3.86,-0.60,-20.00
0,0,-2,-61,-415,3895,0.01,0.01,-0.29,-0.61,-4.15,38.95,-5.90,0.90,173.27,3.89,-0.60,-20.00
0,0,-2,-53,-408,3913,0.01,0.01,-0.27,-0.53,-4.08,39.13,-5.91,0.88,173.27,3.90,-0.59,-20.00
0,0,-2,-63,-410,3912,0.01,0.01,-0.26,-0.63,-4.10,39.12,-5.93,0.89,173.27,3.91,-0.59,-20.00
0,0,-1,-57,-402,3902,0.01,0.01,-0.24,-0.57,-4.02,39.02,-5.92,0.88,173.27,3.90,-0.58,-20.00
0,1,-1,-58,-406,3897,0.01,0.01,-0.22,-0.58,-4.06,38.97,-5.93,0.86,173.27,3.91,-0.59,-20.00
-1,0,-1,-55,-412,3902,0.00,0.01,-0.20,-0.55,-4.12,39.02,-5.95,0.85,173.27,3.94,-0.57,-20.00
-1,-1,-1,-64,-406,3906,-0.01,0.00,-0.19,-0.64,-4.06,39.06,-5.94,0.87,173.28,3.94,-0.56,-20.00
-1,0,-2,-61,-401,3909,-0.01,0.00,-0.18,-0.61,-4.01,39.09,-5.92,0.88,173.28,3.93,-0.58,-20.00
0,0,-1,-57,-398,3905,-0.01,0.00,-0.17,-0.57,-3.98,39.05,-5.91,0.87,173.28,3.90,-0.57,-20.00
0,0,-1,-67,-405,3906,-0.01,0.00,-0.16,-0.67,-4.05,39.06,-5.91,0.89,173.28,3.90,-0.59,-20.00
0,0,-1,-63,-407,3901,-0.01,0.00,-0.15,-0.63,-4.07,39.01,-5.93,0.90,173.28,3.91,-0.59,-20.00
0,0,0,-54,-414,3892,-0.01,0.00,-0.13,-0.54,-4.14,38.92,-5.94,0.89,173.28,3.92,-0.59,-20.00
0,-1,0,-55,-410,3903,-0.01,-0.00,-0.12,-0.55,-4.10,39.03,-5.95,0.87,173.28,3.93,-0.55,-20.00
0,0,-2,-60,-394,3902,-0.01,-0.00,-0.12,-0.60,-3.94,39.02,-5.93,0.87,173.28,3.92,-0.57,-20.00
0,1,-2,-54,-393,3899,-0.01,0.00,-0.12,-0.54,-3.93,38.99,-5.92,0.86,173.28,3.91,-0.59,-20.00
-1,0,-1,-58,-405,3899,-0.01,0.00,-0.12,-0.58,-4.05,38.99,-5.93,0.85,173.28,3.94,-0.56,-20.00
0,0,-1,-60,-411,3904,-0.01,0.00,-0.11,-0.60,-4.11,39.04,-5.95,0.86,173.28,3.93,-0.57,-20.00
0,0,-1,-65,-406,3904,-0.01,0.00,-0.11,-0.65,-4.06,39.04,-5.94,0.87,173.28,3.93,-0.58,-20.00
0,1,-1,-67,-409,3910,-0.01,0.01,-0.10,-0.67,-4.09,39.10,-5.95,0.89,173.28,3.93,-0.61,-20.00
0,-1,-1,-59,-401,3920,-0.01,0.00,-0.10,-0.59,-4.01,39.20,-5.93,0.89,173.28,3.92,-0.56,-20.00
0,0,-1,-58,-397,3911,-0.01,0.00,-0.09,-0.58,-3.97,39.11,-5.91,0.88,173.28,3.90,-0.58,-20.00
0,0,-1,-58,-410,3904,-0.01,0.00,-0.09,-0.58,-4.10,39.04,-5.93,0.87,173.28,3.92,-0.58,-20.00
0,0,-1,-68,-408,3909,-0.01,0.00,-0.09,-0.68,-4.08,39.09,-5.93,0.89,173.28,3.92,-0.59,-20.00
0,0,0,-67,-407,3911,-0.00,0.00,-0.08,-0.67,-4.07,39.11,-5.94,0.91,173.28,3.92,-0.60,-20.00
0,0,-1,-63,-401,3911,-0.00,0.00,-0.08,-0.63,-4.01,39.11,-5.92,0.91,173.28,3.91,-0.60,-20.00
0,0,-1,-58,-401,3908,-0.00,0.00,-0.08,-0.58,-4.01,39.08,-5.91,0.90,173.28,3.90,-0.59,-20.00
1,0,0,-57,-404,3907,0.00,0.00,-0.07,-0.57,-4.04,39.07,-5.91,0.88,173.28,3.88,-0.58,-20.00
1,-1,-1,-55,-404,3905,0.01,-0.01,-0.07,-0.55,-4.04,39.05,-5.91,0.86,173.28,3.87,-0.55,-20.00
1,-2,-1,-58,-404,3907,0.01,-0.02,-0.07,-0.58,-4.04,39.07,-5.90,0.84,173.28,3.87,-0.51,-20.00
0,-1,0,-62,-400,3904,0.01,-0.02,-0.06,-0.62,-4.00,39.04,-5.89,0.86,173.28,3.88,-0.54,-20.00
-1,0,-1,-59,-406,3897,0.01,-0.02,-0.06,-0.59,-4.06,38.97,-5.91,0.86,173.29,3.92,-0.56,-20.00
0,1,-1,-57,-404,3902,0.00,-0.01,-0.06,-0.57,-4.04,39.02,-5.91,0.84,173.29,3.90,-0.57,-20.00
-1,1,0,-51,-406,3895,-0.00,-0.00,-0.05,-0.51,-4.06,38.95,-5.92,0.82,173.29,3.93,-0.56,-20.00
-1,1,0,-53,-407,3894,-0.01,0.00,-0.05,-0.53,-4.07,38.94,-5.93,0.81,173.29,3.94,-0.56,-20.00
-1,1,-1,-54,-406,3910,-0.01,0.01,-0.05,-0.54,-4.06,39.10,-5.93,0.79,173.29,3.94,-0.55,-20.00
-1,1,-1,-58,-410,3904,-0.02,0.01,-0.05,-0.58,-4.10,39.04,-5.94,0.80,173.29,3.95,-0.55,-20.00
-1,1,-1,-66,-411,3893,-0.02,0.02,-0.05,-0.66,-4.11,38.93,-5.95,0.82,173.29,3.95,-0.57,-20.00
-1,2,-1,-57,-399,3910,-0.03,0.03,-0.05,-0.57,-3.99,39.10,-5.93,0.82,173.29,3.94,-0.59,-20.00
0,2,-1,-56,-394,3909,-0.02,0.04,-0.05,-0.56,-3.94,39.09,-5.92,0.82,173.29,3.91,-0.59,-20.00
0,1,-1,-60,-405,3905,-0.02,0.04,-0.05,-0.60,-4.05,39.05,-5.92,0.84,173.29,3.91,-0.59,-20.00
0,1,-1,-59,-410,3898,-0.02,0.04,-0.06,-0.59,-4.10,38.98,-5.94,0.84,173.29,3.92,-0.59,-20.00
-1,1,-2,-61,-410,3898,-0.02,0.04,-0.06,-0.61,-4.10,38.98,-5.95,0.85,173.29,3.95,-0.60,-20.00
-1,0,-1,-60,-406,3894,-0.03,0.04,-0.06,-0.60,-4.06,38.94,-5.95,0.87,173.29,3.96,-0.59,-20.00
0,0,-1,-50,-403,3890,-0.02,0.04,-0.06,-0.50,-4.03,38.90,-5.95,0.86,173.29,3.93,-0.57,-20.00
-1,-1,-1,-46,-400,3911,-0.03,0.03,-0.06,-0.46,-4.00,39.11,-5.94,0.84,173.29,3.95,-0.54,-20.00
0,-2,0,-54,-406,3907,-0.03,0.01,-0.06,-0.54,-4.06,39.07,-5.94,0.82,173.29,3.92,-0.50,-20.00
1,-4,-2,-52,-405,3897,-0.02,-0.01,-0.06,-0.52,-4.05,38.97,-5.94,0.80,173.29,3.90,-0.45,-20.00
1,-2,-3,-45,-419,3889,-0.01,-0.03,-0.07,-0.45,-4.19,38.89,-5.95,0.79,173.29,3.91,-0.48,-20.00
1,-3,-7,-63,-408,3903,-0.00,-0.04,-0.11,-0.63,-4.08,39.03,-5.95,0.81,173.29,3.91,-0.46,-20.00
0,-3,-8,-45,-401,3902,-0.00,-0.06,-0.15,-0.45,-4.01,39.02,-5.94,0.79,173.29,3.92,-0.45,-20.00
-2,-3,-9,-71,-407,3922,-0.01,-0.07,-0.19,-0.71,-4.07,39.22,-5.94,0.81,173.29,3.97,-0.46,-20.00
-2,-3,-7,-67,-405,3922,-0.02,-0.08,-0.21,-0.67,-4.05,39.22,-5.94,0.83,173.29,3.97,-0.47,-20.00
-1,-1,-4,-68,-405,3911,-0.03,-0.08,-0.21,-0.68,-4.05,39.11,-5.94,0.85,173.29,3.95,-0.52,-20.00
-2,-1,-2,-67,-403,3894,-0.04,-0.08,-0.21,-0.67,-4.03,38.94,-5.93,0.87,173.29,3.97,-0.53,-20.00
0,3,3,-81,-407,3905,-0.03,-0.05,-0.17,-0.81,-4.07,39.05,-5.93,0.88,173.29,3.92,-0.63,-20.00
-1,1,3,-86,-413,3935,-0.04,-0.04,-0.13,-0.86,-4.13,39.35,-5.94,0.90,173.29,3.95,-0.60,-20.00
-2,-2,4,-52,-408,3888,-0.05,-0.05,-0.09,-0.52,-4.08,38.88,-5.94,0.88,173.30,3.98,-0.53,-20.00
-2,-1,4,-73,-401,3902,-0.05,-0.05,-0.06,-0.73,-4.01,39.02,-5.94,0.90,173.30,3.97,-0.56,-20.00
-2,-1,4,-46,-399,3892,-0.06,-0.05,-0.03,-0.46,-3.99,38.92,-5.93,0.88,173.30,3.97,-0.55,-20.00
-2,-1,2,-56,-406,3892,-0.07,-0.05,-0.01,-0.56,-4.06,38.92,-5.94,0.87,173.30,3.98,-0.54,-20.00
-5,-3,-11,-49,-421,3909,-0.09,-0.06,-0.08,-0.49,-4.21,39.09,-5.95,0.85,173.30,4.05,-0.49,-20.00
-3,-5,-15,-43,-421,3921,-0.10,-0.09,-0.16,-0.43,-4.21,39.21,-5.96,0.84,173.30,4.02,-0.43,-20.00
-2,-1,-4,-58,-413,3918,-0.10,-0.09,-0.17,-0.58,-4.13,39.18,-5.98,0.84,173.30,4.02,-0.51,-20.00
-2,-1,-4,-65,-410,3908,-0.10,-0.08,-0.18,-0.65,-4.10,39.08,-5.98,0.86,173.30,4.02,-0.52,-20.00
-1,0,-1,-56,-400,3897,-0.10,-0.07,-0.17,-0.56,-4.00,38.97,-5.97,0.85,173.30,3.99,-0.54,-20.00
0,0,-1,-49,-407,3901,-0.09,-0.07,-0.16,-0.49,-4.07,39.01,-5.97,0.83,173.30,3.96,-0.53,-20.00
-1,1,0,-56,-404,3898,-0.09,-0.05,-0.14,-0.56,-4.04,38.98,-5.95,0.83,173.30,3.97,-0.55,-20.00
-1,1,0,-61,-396,3901,-0.08,-0.04,-0.13,-0.61,-3.96,39.01,-5.93,0.84,173.30,3.96,-0.56,-20.00
-1,1,1,-54,-400,3900,-0.08,-0.03,-0.11,-0.54,-4.00,39.00,-5.92,0.83,173.30,3.95,-0.56,-20.00
-1,1,0,-57,-404,3907,-0.08,-0.02,-0.10,-0.57,-4.04,39.07,-5.90,0.83,173.30,3.94,-0.56,-20.00
-1,1,0,-58,-410,3907,-0.08,-0.01,-0.09,-0.58,-4.10,39.07,-5.92,0.84,173.30,3.95,-0.57,-20.00
0,2,0,-54,-396,3912,-0.07,-0.00,-0.08,-0.54,-3.96,39.12,-5.90,0.83,173.30,3.91,-0.59,-20.00
-1,1,-1,-48,-393,3909,-0.07,0.01,-0.08,-0.48,-3.93,39.09,-5.89,0.82,173.30,3.93,-0.56,-20.00
0,0,0,-54,-397,3908,-0.06,0.00,-0.07,-0.54,-3.97,39.08,-5.87,0.81,173.30,3.89,-0.54,-20.00
0,0,-2,-59,-409,3909,-0.06,0.00,-0.07,-0.59,-4.09,39.09,-5.89,0.82,173.30,3.90,-0.54,-20.00
0,0,-2,-60,-410,3899,-0.05,0.00,-0.08,-0.60,-4.10,38.99,-5.90,0.83,173.30,3.91,-0.55,-20.00
0,-1,-2,-52,-407,3908,-0.05,-0.00,-0.08,-0.52,-4.07,39.08,-5.91,0.81,173.30,3.92,-0.51,-20.00
0,-1,-3,-62,-403,3902,-0.04,-0.01,-0.09,-0.62,-4.03,39.02,-5.91,0.83,173.30,3.91,-0.53,-20.00
0,0,-1,-64,-401,3910,-0.04,-0.01,-0.09,-0.64,-4.01,39.10,-5.90,0.85,173.30,3.91,-0.56,-20.00
0,1,-1,-55,-402,3904,-0.03,-0.00,-0.09,-0.55,-4.02,39.04,-5.89,0.83,173.30,3.90,-0.57,-20.00
0,0,-1,-58,-401,3909,-0.03,-0.00,-0.08,-0.58,-4.01,39.09,-5.88,0.84,173.30,3.89,-0.55,-20.00
-1,1,-1,-56,-400,3908,-0.03,0.01,-0.08,-0.56,-4.00,39.08,-5.86,0.83,173.30,3.90,-0.57,-20.00
-1,1,-1,-65,-403,3909,-0.04,0.01,-0.08,-0.65,-4.03,39.09,-5.87,0.85,173.30,3.90,-0.58,-20.00
0,0,0,-60,-408,3905,-0.03,0.01,-0.07,-0.60,-4.08,39.05,-5.88,0.85,173.30,3.89,-0.56,-20.00
-1,-1,-1,-65,-410,3895,-0.03,0.00,-0.07,-0.65,-4.10,38.95,-5.90,0.86,173.30,3.92,-0.55,-20.00
-1,0,-2,-48,-414,3906,-0.04,0.00,-0.08,-0.48,-4.14,39.06,-5.91,0.85,173.31,3.93,-0.56,-20.00
0,0,-1,-53,-405,3911,-0.03,0.00,-0.07,-0.53,-4.05,39.11,-5.91,0.83,173.31,3.91,-0.55,-20.00
-1,0,-1,-56,-407,3902,-0.04,0.00,-0.07,-0.56,-4.07,39.02,-5.93,0.83,173.31,3.94,-0.55,-20.00
0,0,-1,-57,-405,3914,-0.03,0.00,-0.07,-0.57,-4.05,39.14,-5.91,0.83,173.31,3.91,-0.55,-20.00
-1,0,1,-45,-406,3912,-0.04,0.00,-0.06,-0.45,-4.06,39.12,-5.91,0.81,173.31,3.93,-0.54,-20.00
0,0,-1,-51,-410,3908,-0.03,0.00,-0.06,-0.51,-4.10,39.08,-5.93,0.80,173.31,3.92,-0.53,-20.00
-1,0,-1,-54,-405,3902,-0.04,0.00,-0.06,-0.54,-4.05,39.02,-5.93,0.78,173.31,3.94,-0.52,-20.00
-1,1,-1,-46,-403,3903,-0.04,0.01,-0.06,-0.46,-4.03,39.03,-5.92,0.76,173.31,3.94,-0.53,-20.00
-1,0,-1,-43,-403,3897,-0.04,0.01,-0.06,-0.43,-4.03,38.97,-5.92,0.74,173.31,3.94,-0.49,-20.00
-1,0,0,-48,-406,3901,-0.04,0.01,-0.05,-0.48,-4.06,39.01,-5.93,0.73,173.31,3.94,-0.48,-20.00
-1,1,-1,-53,-407,3897,-0.04,0.01,-0.05,-0.53,-4.07,38.97,-5.94,0.74,173.31,3.95,-0.51,-20.00
0,0,-1,-61,-405,3905,-0.04,0.01,-0.05,-0.61,-4.05,39.05,-5.94,0.76,173.31,3.93,-0.51,-20.00
-1,1,-1,-51,-408,3899,-0.04,0.02,-0.06,-0.51,-4.08,38.99,-5.95,0.75,173.31,3.96,-0.52,-20.00
-1,0,0,-54,-415,3905,-0.04,0.01,-0.05,-0.54,-4.15,39.05,-5.97,0.76,173.31,3.97,-0.51,-20.00
-1,1,-1,-56,-401,3904,-0.05,0.02,-0.05,-0.56,-4.01,39.04,-5.96,0.77,173.31,3.96,-0.53,-20.00
0,0,-2,-49,-403,3895,-0.04,0.02,-0.06,-0.49,-4.03,38.95,-5.94,0.75,173.31,3.93,-0.50,-20.00
-1,-1,-2,-52,-403,3903,-0.04,0.01,-0.06,-0.52,-4.03,39.03,-5.92,0.76,173.31,3.94,-0.48,-20.00
0,0,-2,-56,-411,3905,-0.04,0.01,-0.07,-0.56,-4.11,39.05,-5.94,0.77,173.31,3.93,-0.51,-20.00
-1,0,-2,-56,-414,3900,-0.04,0.01,-0.08,-0.56,-4.14,39.00,-5.96,0.77,173.31,3.96,-0.51,-20.00
-1,1,-1,-58,-406,3895,-0.04,0.01,-0.07,-0.58,-4.06,38.95,-5.96,0.79,173.31,3.96,-0.55,-20.00
-1,0,-1,-53,-395,3902,-0.04,0.01,-0.07,-0.53,-3.95,39.02,-5.94,0.79,173.31,3.95,-0.53,-20.00
-1,-1,-1,-59,-393,3890,-0.05,0.00,-0.07,-0.59,-3.93,38.90,-5.92,0.80,173.31,3.94,-0.51,-20.00
0,0,-1,-63,-405,3894,-0.04,0.00,-0.07,-0.63,-4.05,38.94,-5.92,0.82,173.31,3.92,-0.54,-20.00
0,0,-1,-54,-407,3902,-0.04,0.00,-0.07,-0.54,-4.07,39.02,-5.94,0.80,173.31,3.93,-0.53,-20.00
-1,1,-1,-60,-403,3914,-0.04,0.01,-0.07,-0.60,-4.03,39.14,-5.93,0.82,173.31,3.94,-0.56,-20.00
0,1,-1,-48,-390,3901,-0.04,0.01,-0.07,-0.48,-3.90,39.01,-5.91,0.81,173.31,3.91,-0.56,-20.00
0,1,-1,-45,-390,3907,-0.03,0.02,-0.07,-0.45,-3.90,39.07,-5.90,0.80,173.31,3.90,-0.55,-20.00
0,0,-1,-49,-402,3907,-0.03,0.02,-0.07,-0.49,-4.02,39.07,-5.89,0.78,173.31,3.90,-0.52,-20.00
0,0,-1,-60,-410,3910,-0.03,0.02,-0.07,-0.60,-4.10,39.10,-5.90,0.79,173.31,3.90,-0.53,-20.00
0,0,-1,-59,-411,3907,-0.02,0.01,-0.07,-0.59,-4.11,39.07,-5.92,0.80,173.31,3.91,-0.53,-20.00
-1,0,-1,-54,-412,3910,-0.03,0.01,-0.07,-0.54,-4.12,39.10,-5.94,0.80,173.31,3.95,-0.53,-20.00
-1,1,-3,-51,-405,3913,-0.03,0.02,-0.08,-0.51,-4.05,39.13,-5.93,0.78,173.31,3.94,-0.54,-20.00
0,1,-3,-59,-402,3912,-0.03,0.02,-0.09,-0.59,-4.02,39.12,-5.92,0.80,173.31,3.91,-0.55,-20.00
-1,0,-4,-44,-413,3899,-0.03,0.02,-0.10,-0.44,-4.13,38.99,-5.93,0.78,173.31,3.94,-0.52,-20.00
-1,0,-4,-57,-400,3894,-0.03,0.02,-0.12,-0.57,-4.00,38.94,-5.92,0.80,173.31,3.93,-0.53,-20.00
-1,-1,-3,-56,-401,3902,-0.04,0.01,-0.12,-0.56,-4.01,39.02,-5.90,0.80,173.31,3.92,-0.51,-20.00
-1,0,-3,-55,-405,3897,-0.04,0.01,-0.13,-0.55,-4.05,38.97,-5.92,0.80,173.32,3.94,-0.53,-20.00
-1,-1,-2,-60,-403,3904,-0.04,0.00,-0.13,-0.60,-4.03,39.04,-5.91,0.82,173.32,3.93,-0.52,-20.00
-1,0,-2,-58,-399,3909,-0.04,0.00,-0.13,-0.58,-3.99,39.09,-5.89,0.83,173.32,3.92,-0.55,-20.00
-1,0,-2,-61,-403,3902,-0.05,0.00,-0.13,-0.61,-4.03,39.02,-5.90,0.84,173.32,3.92,-0.56,-20.00
0,0,-1,-68,-408,3896,-0.04,0.00,-0.12,-0.68,-4.08,38.96,-5.90,0.86,173.32,3.91,-0.57,-20.00
-1,0,-1,-63,-412,3901,-0.04,0.00,-0.11,-0.63,-4.12,39.01,-5.92,0.87,173.32,3.94,-0.57,-20.00
-1,-1,-1,-64,-411,3905,-0.04,-0.01,-0.11,-0.64,-4.11,39.05,-5.94,0.88,173.32,3.95,-0.56,-20.00
0,-1,-2,-56,-405,3905,-0.04,-0.01,-0.11,-0.56,-4.05,39.05,-5.93,0.86,173.32,3.93,-0.55,-20.00
0,0,-1,-52,-397,3912,-0.04,-0.01,-0.11,-0.52,-3.97,39.12,-5.92,0.85,173.32,3.92,-0.56,-20.00
-1,-1,-2,-54,-400,3913,-0.04,-0.01,-0.11,-0.54,-4.00,39.13,-5.90,0.84,173.32,3.93,-0.53,-20.00
-1,-1,-1,-64,-406,3914,-0.04,-0.02,-0.10,-0.64,-4.06,39.14,-5.91,0.86,173.32,3.93,-0.54,-20.00
0,-1,-5,-54,-405,3918,-0.04,-0.02,-0.12,-0.54,-4.05,39.18,-5.91,0.84,173.32,3.91,-0.53,-20.00
0,-2,-5,-58,-407,3914,-0.03,-0.03,-0.14,-0.58,-4.07,39.14,-5.92,0.84,173.32,3.92,-0.51,-20.00
0,0,-3,-62,-407,3912,-0.03,-0.03,-0.15,-0.62,-4.07,39.12,-5.93,0.86,173.32,3.92,-0.56,-20.00
-1,0,-3,-56,-402,3898,-0.03,-0.03,-0.15,-0.56,-4.02,38.98,-5.92,0.85,173.32,3.93,-0.55,-20.00
-1,0,-4,-55,-405,3901,-0.04,-0.02,-0.16,-0.55,-4.05,39.01,-5.92,0.83,173.32,3.94,-0.54,-20.00
0,1,-4,-52,-407,3903,-0.03,-0.02,-0.17,-0.52,-4.07,39.03,-5.93,0.81,173.32,3.92,-0.55,-20.00
-1,0,-3,-56,-406,3893,-0.03,-0.01,-0.17,-0.56,-4.06,38.93,-5.95,0.82,173.32,3.95,-0.54,-20.00
-2,-2,-21,14,-513,3901,-0.04,-0.02,-0.28,0.14,-5.13,39.01,-5.96,0.81,173.33,3.99,-0.48,-20.00
2,0,-27,-81,-373,3907,-0.03,-0.02,-0.42,-0.81,-3.73,39.07,-5.95,0.82,173.33,3.89,-0.53,-20.00
0,0,-24,-65,-405,3902,-0.02,-0.02,-0.52,-0.65,-4.05,39.02,-5.94,0.84,173.33,3.93,-0.55,-20.00
0,-1,-18,-63,-411,3899,-0.02,-0.02,-0.58,-0.63,-4.11,38.99,-5.96,0.85,173.33,3.94,-0.53,-20.00
-1,-1,-16,-66,-390,3912,-0.03,-0.03,-0.62,-0.66,-3.90,39.12,-5.94,0.86,173.33,3.95,-0.54,-20.00
0,0,-10,-66,-395,3910,-0.02,-0.03,-0.62,-0.66,-3.95,39.10,-5.92,0.86,173.34,3.92,-0.56,-20.00
2,0,-8,-60,-403,3900,-0.01,-0.02,-0.60,-0.60,-4.03,39.00,-5.91,0.87,173.34,3.86,-0.57,-20.00
1,0,-7,-59,-412,3893,-0.00,-0.02,-0.59,-0.59,-4.12,38.93,-5.93,0.87,173.34,3.89,-0.57,-20.00
0,1,-5,-58,-416,3894,-0.00,-0.01,-0.56,-0.58,-4.16,38.94,-5.94,0.87,173.34,3.92,-0.59,-20.00
-1,0,-5,-58,-404,3905,-0.01,-0.01,-0.53,-0.58,-4.04,39.05,-5.93,0.86,173.35,3.94,-0.56,-20.00
0,0,-3,-55,-402,3908,-0.01,-0.01,-0.50,-0.55,-4.02,39.08,-5.92,0.85,173.35,3.91,-0.56,-20.00
0,0,-5,-48,-407,3897,-0.01,-0.01,-0.48,-0.48,-4.07,38.97,-5.92,0.83,173.35,3.91,-0.54,-20.00
-1,-1,-5,-55,-412,3900,-0.01,-0.01,-0.46,-0.55,-4.12,39.00,-5.94,0.82,173.35,3.94,-0.52,-20.00
-2,-2,-3,-57,-411,3910,-0.02,-0.02,-0.43,-0.57,-4.11,39.10,-5.96,0.83,173.35,3.98,-0.50,-20.00
-1,-1,-1,-61,-416,3910,-0.03,-0.03,-0.40,-0.61,-4.16,39.10,-5.97,0.83,173.36,3.97,-0.52,-20.00
0,-3,2,-30,-428,3880,-0.02,-0.04,-0.34,-0.30,-4.28,38.80,-5.99,0.82,173.36,3.96,-0.47,-20.00
-1,-3,-1,-29,-394,3913,-0.03,-0.06,-0.32,-0.29,-3.94,39.13,-5.98,0.80,173.36,3.97,-0.45,-20.00
0,0,5,-70,-398,3899,-0.02,-0.05,-0.25,-0.70,-3.98,38.99,-5.97,0.82,173.36,3.94,-0.53,-20.00
2,2,8,-66,-399,3905,-0.01,-0.03,-0.18,-0.66,-3.99,39.05,-5.95,0.83,173.36,3.89,-0.58,-20.00
7,4,0,-81,-324,3894,0.03,-0.01,-0.16,-0.81,-3.24,38.94,-5.94,0.84,173.36,3.77,-0.63,-20.00
7,-1,-20,12,-467,3879,0.07,-0.01,-0.27,0.12,-4.67,38.79,-5.95,0.82,173.36,3.76,-0.52,-20.00
