gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
1,1,-1,-57,-379,3943,-0.00,0.03,-0.08,-0.57,-3.79,39.43,-5.51,0.83,-8.73,0.70,-0.17,0.40
5,-1,-1,-67,-379,3906,0.03,0.03,-0.08,-0.67,-3.79,39.06,-5.51,0.85,-8.73,0.64,-0.14,0.40
3,0,0,-62,-386,3945,0.04,0.02,-0.07,-0.62,-3.86,39.45,-5.53,0.86,-8.73,0.68,-0.16,0.37
-1,1,-2,-49,-379,3958,0.03,0.03,-0.07,-0.49,-3.79,39.58,-5.52,0.84,-8.73,0.74,-0.18,0.43
-3,1,0,-73,-376,3937,0.01,0.03,-0.07,-0.73,-3.76,39.37,-5.52,0.86,-8.73,0.77,-0.18,0.37
-2,2,-1,-77,-409,3929,-0.00,0.04,-0.07,-0.77,-4.09,39.29,-5.53,0.87,-8.73,0.76,-0.20,0.40
-3,1,-1,-70,-397,3921,-0.02,0.04,-0.07,-0.70,-3.97,39.21,-5.55,0.88,-8.72,0.78,-0.18,0.40
-1,1,0,-61,-382,3908,-0.02,0.04,-0.06,-0.61,-3.82,39.08,-5.57,0.88,-8.72,0.74,-0.18,0.37
3,-1,-1,-36,-374,3928,-0.00,0.03,-0.06,-0.36,-3.74,39.28,-5.56,0.87,-8.72,0.68,-0.14,0.40
4,-2,-2,-48,-378,3930,0.02,0.02,-0.07,-0.48,-3.78,39.30,-5.55,0.85,-8.72,0.66,-0.13,0.44
4,-2,-1,-49,-362,3955,0.04,0.00,-0.06,-0.49,-3.62,39.55,-5.54,0.84,-8.72,0.66,-0.13,0.40
3,-2,-1,-46,-351,3947,0.06,-0.01,-0.06,-0.46,-3.51,39.47,-5.52,0.84,-8.72,0.68,-0.13,0.40
3,0,-1,-67,-378,3925,0.07,-0.01,-0.06,-0.67,-3.78,39.25,-5.52,0.85,-8.72,0.68,-0.16,0.40
2,0,0,-68,-388,3941,0.08,-0.01,-0.06,-0.68,-3.88,39.41,-5.53,0.87,-8.72,0.70,-0.16,0.37
1,1,0,-50,-399,3940,0.07,-0.00,-0.05,-0.50,-3.99,39.40,-5.54,0.86,-8.72,0.71,-0.18,0.37
-1,1,-1,-52,-394,3948,0.06,0.01,-0.05,-0.52,-3.94,39.48,-5.56,0.85,-8.72,0.75,-0.18,0.41
-1,1,-1,-57,-386,3930,0.05,0.01,-0.05,-0.57,-3.86,39.30,-5.57,0.84,-8.72,0.75,-0.18,0.41
