gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
-2,2,1,-59,-426,3900,-0.01,0.05,0.06,-0.59,-4.26,39.00,-6.24,0.87,-0.14,4.16,-0.63,-0.00
-1,1,1,-56,-422,3895,-0.01,0.05,0.06,-0.56,-4.22,38.95,-6.23,0.86,-0.14,4.13,-0.60,-0.01
-1,1,1,-51,-415,3909,-0.02,0.05,0.06,-0.51,-4.15,39.09,-6.21,0.85,-0.14,4.12,-0.59,-0.01
-1,1,0,-53,-410,3900,-0.02,0.05,0.06,-0.53,-4.10,39.00,-6.19,0.84,-0.14,4.11,-0.59,0.07
0,1,0,-58,-419,3911,-0.02,0.06,0.05,-0.58,-4.19,39.11,-6.18,0.84,-0.14,4.08,-0.59,0.07
0,1,1,-54,-427,3906,-0.02,0.06,0.05,-0.54,-4.27,39.06,-6.19,0.83,-0.14,4.09,-0.58,-0.02
1,0,1,-76,-441,3909,-0.01,0.05,0.05,-0.76,-4.41,39.09,-6.20,0.84,-0.14,4.08,-0.57,-0.02
0,0,2,-63,-429,3906,-0.01,0.05,0.06,-0.63,-4.29,39.06,-6.21,0.86,-0.14,4.10,-0.58,-0.09
0,0,2,-51,-423,3898,-0.01,0.04,0.07,-0.51,-4.23,38.98,-6.21,0.84,-0.14,4.10,-0.57,-0.09
0,0,2,-47,-426,3903,-0.01,0.04,0.07,-0.47,-4.26,39.03,-6.21,0.82,-0.14,4.10,-0.55,-0.08
-1,0,1,-50,-419,3904,-0.01,0.03,0.07,-0.50,-4.19,39.04,-6.20,0.81,-0.14,4.12,-0.54,0.00
-4,-3,2,-49,-396,3885,-0.04,0.01,0.08,-0.49,-3.96,38.85,-6.18,0.80,-0.14,4.17,-0.47,-0.08
-2,-1,4,-55,-443,3921,-0.04,0.00,0.09,-0.55,-4.43,39.21,-6.20,0.80,-0.14,4.15,-0.51,-0.23
0,-1,3,-49,-426,3896,-0.04,-0.00,0.10,-0.49,-4.26,38.96,-6.21,0.79,-0.14,4.11,-0.50,-0.13
0,-2,6,-44,-400,3895,-0.04,-0.01,0.13,-0.44,-4.00,38.95,-6.19,0.78,-0.14,4.10,-0.47,-0.36
0,-2,8,-46,-416,3905,-0.03,-0.03,0.16,-0.46,-4.16,39.05,-6.18,0.77,-0.14,4.09,-0.46,-0.49
-6,-10,10,-61,-304,3946,-0.07,-0.08,0.21,-0.61,-3.04,39.46,-6.16,0.77,-0.14,4.21,-0.28,-0.61
-2,-8,6,-77,-274,3887,-0.07,-0.12,0.22,-0.77,-2.74,38.87,-6.14,0.77,-0.14,4.11,-0.31,-0.26
6,9,-45,35,-390,3886,-0.03,-0.06,-0.07,0.35,-3.90,38.86,-6.14,0.75,-0.14,3.94,-0.66,3.75
8,3,-61,-39,-387,3930,0.02,-0.03,-0.44,-0.39,-3.87,39.30,-6.12,0.75,-0.14,3.87,-0.55,4.72
6,-2,-63,-163,-526,3926,0.06,-0.04,-0.78,-1.63,-5.26,39.26,-6.13,0.76,-0.14,3.91,-0.45,4.53
0,-5,-46,-100,-545,3916,0.05,-0.07,-0.98,-1.00,-5.45,39.16,-6.15,0.77,-0.13,4.04,-0.39,2.87
0,0,-8,-63,-444,3915,0.05,-0.06,-0.93,-0.63,-4.44,39.15,-6.17,0.77,-0.13,4.06,-0.49,-0.30
-1,0,-4,-51,-457,3903,0.04,-0.06,-0.86,-0.51,-4.57,39.03,-6.18,0.77,-0.13,4.09,-0.49,-0.56
-1,-1,-2,-49,-434,3908,0.03,-0.06,-0.79,-0.49,-4.34,39.08,-6.20,0.76,-0.12,4.11,-0.47,-0.65
0,0,0,-58,-430,3905,0.02,-0.05,-0.71,-0.58,-4.30,39.05,-6.21,0.78,-0.12,4.10,-0.50,-0.74
0,0,1,-58,-430,3914,0.02,-0.05,-0.63,-0.58,-4.30,39.14,-6.23,0.79,-0.12,4.10,-0.51,-0.74
0,0,2,-54,-437,3907,0.02,-0.04,-0.56,-0.54,-4.37,39.07,-6.24,0.79,-0.12,4.12,-0.51,-0.75
-1,2,-1,-61,-435,3911,0.01,-0.02,-0.51,-0.61,-4.35,39.11,-6.26,0.80,-0.11,4.15,-0.56,-0.44
-1,1,-1,-67,-422,3923,0.00,-0.02,-0.46,-0.67,-4.22,39.23,-6.25,0.82,-0.11,4.14,-0.56,-0.40
0,1,-2,-56,-422,3910,0.00,-0.01,-0.43,-0.56,-4.22,39.10,-6.23,0.82,-0.11,4.11,-0.56,-0.27
0,1,-2,-57,-426,3906,0.00,-0.00,-0.40,-0.57,-4.26,39.06,-6.22,0.83,-0.11,4.11,-0.57,-0.24
0,2,-2,-57,-422,3912,0.00,0.01,-0.37,-0.57,-4.22,39.12,-6.21,0.83,-0.11,4.09,-0.59,-0.21
0,2,0,-62,-422,3911,0.00,0.02,-0.33,-0.62,-4.22,39.11,-6.20,0.85,-0.11,4.09,-0.61,-0.34
1,3,-2,-80,-419,3920,0.01,0.04,-0.31,-0.80,-4.19,39.20,-6.19,0.87,-0.10,4.06,-0.64,-0.15
1,5,-1,-60,-424,3921,0.01,0.06,-0.29,-0.60,-4.24,39.21,-6.17,0.87,-0.10,4.05,-0.69,-0.21
3,1,-14,-153,-529,3859,0.03,0.06,-0.34,-1.53,-5.29,38.59,-6.19,0.88,-0.10,4.01,-0.62,0.83
-3,-1,-20,-182,-540,3929,0.01,0.05,-0.43,-1.82,-5.40,39.29,-6.20,0.90,-0.10,4.15,-0.59,1.25
-5,-3,-41,-90,-494,3930,-0.02,0.03,-0.64,-0.90,-4.94,39.30,-6.22,0.90,-0.10,4.21,-0.54,2.81
-5,-2,-38,-49,-442,3924,-0.05,0.01,-0.81,-0.49,-4.42,39.24,-6.23,0.89,-0.09,4.23,-0.55,2.37
-2,1,-17,-11,-379,3904,-0.06,0.02,-0.83,-0.11,-3.79,39.04,-6.22,0.88,-0.09,4.16,-0.60,0.57
-1,2,-15,-20,-380,3881,-0.06,0.03,-0.84,-0.20,-3.80,38.81,-6.20,0.86,-0.09,4.13,-0.62,0.39
1,-5,-29,-57,-415,3895,-0.05,-0.00,-0.93,-0.57,-4.15,38.95,-6.19,0.86,-0.08,4.08,-0.46,1.48
0,-6,-28,-15,-385,3901,-0.04,-0.04,-1.01,-0.15,-3.85,39.01,-6.18,0.85,-0.08,4.09,-0.42,1.31
1,-2,-2,-45,-406,3902,-0.03,-0.05,-0.92,-0.45,-4.06,39.02,-6.16,0.83,-0.08,4.05,-0.50,-0.80
0,-1,-3,-40,-422,3908,-0.03,-0.05,-0.85,-0.40,-4.22,39.08,-6.16,0.81,-0.07,4.07,-0.50,-0.64
-1,0,0,-49,-430,3913,-0.03,-0.05,-0.76,-0.49,-4.30,39.13,-6.18,0.80,-0.07,4.10,-0.52,-0.80
0,3,-1,-65,-420,3920,-0.03,-0.02,-0.69,-0.65,-4.20,39.20,-6.17,0.82,-0.07,4.08,-0.59,-0.64
0,2,-1,-71,-423,3904,-0.03,-0.01,-0.63,-0.71,-4.23,39.04,-6.17,0.84,-0.07,4.08,-0.59,-0.58
0,1,-2,-56,-436,3901,-0.02,-0.00,-0.58,-0.56,-4.36,39.01,-6.19,0.83,-0.06,4.09,-0.57,-0.44
0,2,0,-43,-435,3903,-0.02,0.01,-0.52,-0.43,-4.35,39.03,-6.20,0.82,-0.06,4.10,-0.58,-0.55
0,2,-1,-50,-420,3913,-0.02,0.02,-0.47,-0.50,-4.20,39.13,-6.19,0.81,-0.06,4.09,-0.58,-0.41
0,2,-2,-54,-412,3904,-0.02,0.03,-0.44,-0.54,-4.12,39.04,-6.17,0.80,-0.06,4.08,-0.58,-0.29
-1,2,0,-56,-426,3904,-0.02,0.04,-0.40,-0.56,-4.26,39.04,-6.19,0.81,-0.06,4.11,-0.58,-0.41
0,1,1,-51,-438,3898,-0.02,0.04,-0.35,-0.51,-4.38,38.98,-6.21,0.80,-0.05,4.10,-0.56,-0.45
-1,1,0,-48,-433,3896,-0.02,0.05,-0.31,-0.48,-4.33,38.96,-6.22,0.79,-0.05,4.13,-0.56,-0.33
-1,0,0,-57,-415,3913,-0.03,0.04,-0.28,-0.57,-4.15,39.13,-6.20,0.80,-0.05,4.12,-0.54,-0.30
0,1,0,-61,-412,3907,-0.02,0.04,-0.25,-0.61,-4.12,39.07,-6.19,0.80,-0.05,4.09,-0.56,-0.27
4,3,-1,-55,-432,3918,0.00,0.06,-0.24,-0.55,-4.32,39.18,-6.21,0.80,-0.05,4.01,-0.61,-0.16
1,1,-1,-68,-425,3909,0.01,0.06,-0.22,-0.68,-4.25,39.09,-6.21,0.82,-0.05,4.07,-0.58,-0.14
1,1,1,-59,-418,3904,0.01,0.06,-0.19,-0.59,-4.18,39.04,-6.19,0.83,-0.05,4.06,-0.58,-0.28
1,1,1,-57,-423,3906,0.02,0.06,-0.16,-0.57,-4.23,39.06,-6.17,0.83,-0.05,4.05,-0.59,-0.26
1,2,1,-55,-436,3912,0.02,0.06,-0.14,-0.55,-4.36,39.12,-6.19,0.83,-0.05,4.06,-0.61,-0.23
-1,1,1,-61,-429,3907,0.01,0.06,-0.12,-0.61,-4.29,39.07,-6.20,0.84,-0.05,4.11,-0.59,-0.21
0,2,2,-57,-430,3907,0.01,0.07,-0.10,-0.57,-4.30,39.07,-6.22,0.84,-0.05,4.10,-0.61,-0.27
0,2,1,-67,-433,3912,0.01,0.07,-0.08,-0.67,-4.33,39.12,-6.23,0.86,-0.04,4.11,-0.63,-0.17
-1,1,3,-60,-431,3905,0.00,0.07,-0.06,-0.60,-4.31,39.05,-6.25,0.86,-0.04,4.14,-0.61,-0.31
-1,2,3,-57,-430,3904,-0.00,0.08,-0.03,-0.57,-4.30,39.04,-6.26,0.85,-0.04,4.15,-0.62,-0.28
0,2,3,-60,-424,3913,-0.00,0.08,-0.01,-0.60,-4.24,39.13,-6.25,0.86,-0.04,4.12,-0.63,-0.26
1,2,3,-66,-419,3913,0.00,0.09,0.01,-0.66,-4.19,39.13,-6.23,0.87,-0.04,4.09,-0.64,-0.24
1,1,3,-52,-437,3899,0.01,0.08,0.03,-0.52,-4.37,38.99,-6.25,0.86,-0.04,4.10,-0.61,-0.22
1,2,2,-49,-435,3902,0.02,0.09,0.04,-0.49,-4.35,39.02,-6.26,0.84,-0.04,4.11,-0.62,-0.13
0,1,1,-52,-433,3906,0.01,0.09,0.04,-0.52,-4.33,39.06,-6.27,0.83,-0.04,4.13,-0.59,-0.04
0,2,1,-58,-426,3910,0.01,0.09,0.04,-0.58,-4.26,39.10,-6.25,0.83,-0.04,4.12,-0.62,-0.04
0,2,1,-55,-428,3911,0.01,0.09,0.04,-0.55,-4.28,39.11,-6.25,0.82,-0.04,4.12,-0.61,-0.04
0,1,1,-53,-425,3909,0.01,0.09,0.04,-0.53,-4.25,39.09,-6.24,0.80,-0.05,4.11,-0.58,-0.03
0,0,1,-54,-420,3906,0.01,0.08,0.05,-0.54,-4.20,39.06,-6.22,0.80,-0.05,4.10,-0.55,-0.03
1,0,1,-58,-424,3901,0.01,0.07,0.05,-0.58,-4.24,39.01,-6.21,0.82,-0.05,4.08,-0.56,-0.03
0,0,2,-53,-422,3902,0.01,0.06,0.06,-0.53,-4.22,39.02,-6.20,0.81,-0.05,4.09,-0.55,-0.11
-1,0,1,-55,-418,3890,0.01,0.06,0.06,-0.55,-4.18,38.90,-6.18,0.81,-0.05,4.10,-0.55,-0.02
0,1,2,-55,-425,3909,0.00,0.06,0.06,-0.55,-4.25,39.09,-6.20,0.80,-0.05,4.09,-0.57,-0.10
0,1,2,-55,-424,3917,0.00,0.06,0.07,-0.55,-4.24,39.17,-6.18,0.80,-0.05,4.08,-0.56,-0.09
0,0,2,-60,-421,3905,0.00,0.05,0.07,-0.60,-4.21,39.05,-6.18,0.82,-0.05,4.07,-0.55,-0.09
0,0,2,-65,-423,3898,0.00,0.05,0.08,-0.65,-4.23,38.98,-6.18,0.84,-0.05,4.08,-0.56,-0.08
-1,1,2,-53,-420,3892,-0.00,0.05,0.08,-0.53,-4.20,38.92,-6.17,0.82,-0.05,4.09,-0.57,-0.08
-1,1,1,-52,-421,3898,-0.01,0.05,0.08,-0.52,-4.21,38.98,-6.17,0.80,-0.05,4.09,-0.56,0.01
-1,0,0,-47,-434,3908,-0.01,0.05,0.07,-0.47,-4.34,39.08,-6.18,0.79,-0.05,4.11,-0.53,0.08
-1,0,0,-49,-435,3910,-0.02,0.04,0.07,-0.49,-4.35,39.10,-6.20,0.78,-0.05,4.12,-0.53,0.07
-1,0,-1,-53,-424,3905,-0.02,0.04,0.05,-0.53,-4.24,39.05,-6.19,0.77,-0.05,4.11,-0.52,0.14
-1,0,-2,-53,-421,3902,-0.03,0.03,0.04,-0.53,-4.21,39.02,-6.18,0.77,-0.05,4.10,-0.52,0.21
-1,-1,-3,-61,-416,3913,-0.03,0.02,0.01,-0.61,-4.16,39.13,-6.16,0.78,-0.05,4.10,-0.50,0.27
-1,1,-4,-59,-425,3911,-0.03,0.03,-0.01,-0.59,-4.25,39.11,-6.17,0.80,-0.05,4.10,-0.56,0.33
0,3,1,-54,-433,3910,-0.03,0.04,-0.00,-0.54,-4.33,39.10,-6.19,0.80,-0.05,4.09,-0.60,-0.09
0,3,-1,-74,-414,3914,-0.03,0.06,-0.01,-0.74,-4.14,39.14,-6.18,0.82,-0.05,4.09,-0.61,0.08
0,2,1,-70,-429,3908,-0.02,0.06,-0.00,-0.70,-4.29,39.08,-6.19,0.83,-0.05,4.09,-0.61,-0.08
1,2,3,-60,-433,3909,-0.02,0.07,0.02,-0.60,-4.33,39.09,-6.21,0.84,-0.05,4.08,-0.61,-0.23
-2,1,-1,-49,-431,3899,-0.03,0.07,0.01,-0.49,-4.31,38.99,-6.22,0.82,-0.05,4.15,-0.58,0.10
-2,1,-1,-52,-432,3897,-0.04,0.07,0.00,-0.52,-4.32,38.97,-6.23,0.82,-0.05,4.16,-0.58,0.09
-1,1,-2,-54,-424,3909,-0.04,0.07,-0.01,-0.54,-4.24,39.09,-6.22,0.81,-0.05,4.14,-0.57,0.16
-2,1,-1,-60,-425,3916,-0.05,0.07,-0.02,-0.60,-4.25,39.16,-6.21,0.82,-0.05,4.15,-0.58,0.07
-1,1,-1,-55,-421,3907,-0.05,0.07,-0.02,-0.55,-4.21,39.07,-6.20,0.82,-0.05,4.12,-0.58,0.07
-1,0,-1,-57,-421,3910,-0.05,0.06,-0.02,-0.57,-4.21,39.10,-6.18,0.82,-0.05,4.11,-0.56,0.06
-8,-10,-1,-13,-467,3813,-0.09,-0.01,-0.03,-0.13,-4.67,38.13,-6.19,0.81,-0.05,4.28,-0.33,0.06
-3,-4,-11,-35,-640,3956,-0.10,-0.03,-0.09,-0.35,-6.40,39.56,-6.21,0.81,-0.05,4.19,-0.44,0.84
0,8,-17,138,-583,3809,-0.09,0.02,-0.19,1.38,-5.83,38.09,-6.22,0.80,-0.05,4.13,-0.69,1.25
-5,7,-5,99,-517,4008,-0.11,0.06,-0.20,0.99,-5.17,40.08,-6.23,0.78,-0.05,4.25,-0.67,0.22
1,10,39,-26,-434,3916,-0.10,0.12,0.06,-0.26,-4.34,39.16,-6.24,0.76,-0.05,4.12,-0.74,-3.24
0,2,45,-60,-434,3915,-0.09,0.12,0.33,-0.60,-4.34,39.15,-6.25,0.78,-0.05,4.15,-0.58,-3.46
3,8,87,-38,-457,3913,-0.06,0.15,0.83,-0.38,-4.57,39.13,-6.27,0.77,-0.05,4.09,-0.71,-6.49
0,7,105,-5,-397,3872,-0.05,0.18,1.38,-0.05,-3.97,38.72,-6.26,0.75,-0.06,4.14,-0.69,-7.43
0,-5,139,-66,-378,3980,-0.05,0.13,2.09,-0.66,-3.78,39.80,-6.24,0.76,-0.06,4.13,-0.44,-9.55
-5,1,133,-101,-334,3875,-0.07,0.13,2.69,-1.01,-3.34,38.75,-6.22,0.77,-0.07,4.23,-0.56,-8.41
-7,4,104,-164,-415,3888,-0.11,0.14,3.06,-1.64,-4.15,38.88,-6.22,0.79,-0.09,4.28,-0.64,-5.56
-1,7,84,-175,-362,3917,-0.10,0.17,3.27,-1.75,-3.62,39.17,-6.21,0.81,-0.10,4.15,-0.72,-3.65
3,5,38,-124,-396,3911,-0.08,0.18,3.17,-1.24,-3.96,39.11,-6.21,0.83,-0.11,4.06,-0.70,0.15
0,1,33,-111,-386,3908,-0.07,0.17,3.06,-1.11,-3.86,39.08,-6.20,0.84,-0.12,4.11,-0.62,0.45
-1,0,15,-119,-367,3904,-0.07,0.15,2.84,-1.19,-3.67,39.04,-6.18,0.86,-0.14,4.12,-0.61,1.75
1,0,9,-99,-381,3904,-0.05,0.14,2.61,-0.99,-3.81,39.04,-6.17,0.87,-0.15,4.07,-0.61,2.02
2,-1,-4,-111,-412,3895,-0.04,0.12,2.33,-1.11,-4.12,38.95,-6.17,0.89,-0.16,4.04,-0.60,2.82
2,-5,-14,-118,-503,3909,-0.02,0.07,2.01,-1.18,-5.03,39.09,-6.18,0.91,-0.16,4.04,-0.52,3.33
-4,-3,-63,-71,-461,3856,-0.04,0.05,1.42,-0.71,-4.61,38.56,-6.20,0.91,-0.17,4.18,-0.55,6.86
-4,-5,-69,-87,-461,3924,-0.06,0.01,0.86,-0.87,-4.61,39.24,-6.21,0.92,-0.17,4.20,-0.51,6.77
3,-5,-69,-108,-362,3907,-0.04,-0.02,0.35,-1.08,-3.62,39.07,-6.20,0.93,-0.17,4.04,-0.51,6.24
0,-6,-77,-84,-435,3904,-0.03,-0.05,-0.15,-0.84,-4.35,39.04,-6.21,0.95,-0.17,4.11,-0.49,6.38
-1,-3,-77,-14,-350,3952,-0.04,-0.07,-0.61,-0.14,-3.50,39.52,-6.19,0.94,-0.17,4.12,-0.54,5.90
0,-2,-63,-10,-317,3925,-0.03,-0.07,-0.93,-0.10,-3.17,39.25,-6.18,0.93,-0.17,4.09,-0.55,4.37
0,2,-35,-18,-361,3919,-0.03,-0.05,-1.05,-0.18,-3.61,39.19,-6.16,0.92,-0.16,4.08,-0.63,1.87
0,3,-31,-18,-385,3917,-0.03,-0.03,-1.13,-0.18,-3.85,39.17,-6.15,0.90,-0.16,4.07,-0.65,1.44
-1,4,-11,-32,-443,3891,-0.03,-0.00,-1.09,-0.32,-4.43,38.91,-6.16,0.89,-0.15,4.10,-0.67,-0.21
-1,4,-9,-44,-439,3907,-0.03,0.02,-1.03,-0.44,-4.39,39.07,-6.18,0.87,-0.15,4.11,-0.66,-0.32
2,3,-33,-120,-506,3910,-0.02,0.04,-1.13,-1.20,-5.06,39.10,-6.19,0.88,-0.15,4.05,-0.66,1.61
2,0,-43,-127,-511,3911,-0.00,0.04,-1.28,-1.27,-5.11,39.11,-6.21,0.90,-0.14,4.06,-0.60,2.30
1,-2,-83,-102,-477,3896,0.00,0.02,-1.66,-1.02,-4.77,38.96,-6.22,0.91,-0.13,4.08,-0.56,5.29
2,-3,-91,-53,-427,3927,0.01,-0.00,-2.05,-0.53,-4.27,39.27,-6.22,0.89,-0.13,4.06,-0.52,5.55
2,-3,-61,1,-347,3890,0.03,-0.02,-2.22,0.01,-3.47,38.90,-6.20,0.87,-0.12,4.05,-0.51,2.83
-1,-5,-38,15,-305,3923,0.02,-0.05,-2.23,0.15,-3.05,39.23,-6.19,0.86,-0.11,4.10,-0.46,0.87
2,0,-4,-34,-373,3913,0.03,-0.04,-2.03,-0.34,-3.73,39.13,-6.17,0.85,-0.10,4.03,-0.55,-1.80
1,2,-3,-32,-410,3912,0.03,-0.03,-1.84,-0.32,-4.10,39.12,-6.16,0.84,-0.09,4.04,-0.59,-1.69
1,1,1,-48,-421,3902,0.03,-0.02,-1.65,-0.48,-4.21,39.02,-6.16,0.82,-0.09,4.04,-0.56,-1.83
2,1,4,-53,-435,3901,0.04,-0.01,-1.46,-0.53,-4.35,39.01,-6.18,0.81,-0.08,4.03,-0.55,-1.88
1,-1,6,-58,-431,3905,0.04,-0.01,-1.28,-0.58,-4.31,39.05,-6.20,0.82,-0.08,4.06,-0.52,-1.86
1,0,7,-57,-425,3905,0.05,-0.01,-1.11,-0.57,-4.25,39.05,-6.21,0.83,-0.07,4.07,-0.54,-1.76
0,0,7,-49,-419,3920,0.04,-0.01,-0.96,-0.49,-4.19,39.20,-6.20,0.82,-0.07,4.08,-0.54,-1.60
0,0,6,-48,-415,3914,0.04,-0.01,-0.82,-0.48,-4.15,39.14,-6.18,0.80,-0.06,4.07,-0.53,-1.37
-1,0,5,-49,-422,3913,0.03,-0.01,-0.71,-0.49,-4.22,39.13,-6.18,0.79,-0.06,4.09,-0.52,-1.17
-1,-1,4,-55,-426,3905,0.02,-0.01,-0.62,-0.55,-4.26,39.05,-6.20,0.79,-0.06,4.10,-0.50,-0.99
0,0,2,-57,-424,3900,0.02,-0.01,-0.54,-0.57,-4.24,39.00,-6.20,0.81,-0.06,4.09,-0.53,-0.74
0,0,3,-52,-428,3897,0.02,-0.01,-0.47,-0.52,-4.28,38.97,-6.21,0.80,-0.05,4.10,-0.52,-0.75
0,1,2,-53,-428,3918,0.01,-0.00,-0.41,-0.53,-4.28,39.18,-6.22,0.78,-0.05,4.10,-0.54,-0.60
0,0,2,-55,-430,3914,0.01,-0.00,-0.36,-0.55,-4.30,39.14,-6.24,0.79,-0.05,4.12,-0.52,-0.54
0,0,2,-54,-424,3904,0.01,-0.00,-0.31,-0.54,-4.24,39.04,-6.22,0.79,-0.05,4.10,-0.52,-0.49
1,0,2,-60,-418,3906,0.02,-0.00,-0.27,-0.60,-4.18,39.06,-6.21,0.80,-0.05,4.07,-0.53,-0.45
1,2,3,-53,-428,3919,0.02,0.01,-0.22,-0.53,-4.28,39.19,-6.22,0.79,-0.05,4.08,-0.56,-0.48
1,2,4,-60,-430,3908,0.02,0.02,-0.17,-0.60,-4.30,39.08,-6.23,0.80,-0.05,4.09,-0.57,-0.52
-1,1,3,-51,-432,3916,0.02,0.02,-0.14,-0.51,-4.32,39.16,-6.24,0.79,-0.05,4.14,-0.55,-0.40
-1,1,0,-58,-432,3919,0.01,0.03,-0.12,-0.58,-4.32,39.19,-6.26,0.80,-0.05,4.15,-0.56,-0.13
