gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
106,13,-64,136,-276,3967,0.54,-0.01,-0.53,1.36,-2.76,39.67,-3.92,-1.66,-6.47,0.28,0.84,5.44
75,8,-19,121,-276,3973,0.94,0.04,-0.59,1.21,-2.76,39.73,-3.93,-1.68,-6.46,0.81,0.93,1.56
58,6,-7,127,-281,3980,1.20,0.07,-0.58,1.27,-2.81,39.80,-3.93,-1.69,-6.46,1.09,0.98,0.56
-5,3,21,117,-259,3979,1.05,0.09,-0.39,1.17,-2.59,39.79,-3.91,-1.69,-6.46,2.40,1.03,-1.61
-23,3,26,117,-260,3974,0.81,0.10,-0.19,1.17,-2.60,39.74,-3.89,-1.69,-6.46,2.81,1.03,-1.83
-54,-12,33,107,-259,3935,0.40,0.01,0.03,1.07,-2.59,39.35,-3.87,-1.68,-6.46,3.55,1.35,-2.19
-56,-18,32,98,-269,3932,0.02,-0.10,0.22,0.98,-2.69,39.32,-3.88,-1.66,-6.46,3.69,1.49,-1.90
-31,-23,28,104,-263,3918,-0.17,-0.23,0.37,1.04,-2.63,39.18,-3.87,-1.64,-6.46,3.23,1.61,-1.40
-3,-23,28,105,-277,3898,-0.18,-0.35,0.50,1.05,-2.77,38.98,-3.89,-1.64,-6.46,2.68,1.64,-1.26
74,-25,26,86,-294,3857,0.29,-0.46,0.61,0.86,-2.94,38.57,-3.90,-1.63,-6.47,0.99,1.71,-0.97
93,-24,26,85,-282,3845,0.83,-0.56,0.71,0.85,-2.82,38.45,-3.91,-1.61,-6.47,0.46,1.71,-0.87
132,-5,23,84,-286,3826,1.55,-0.54,0.78,0.84,-2.86,38.26,-3.92,-1.60,-6.47,-0.52,1.31,-0.54
134,3,19,80,-282,3835,2.22,-0.47,0.82,0.80,-2.82,38.35,-3.92,-1.59,-6.48,-0.74,1.11,-0.16
114,19,9,99,-257,3835,2.69,-0.30,0.79,0.99,-2.57,38.35,-3.90,-1.58,-6.48,-0.48,0.74,0.66
104,19,9,102,-253,3842,3.05,-0.16,0.76,1.02,-2.53,38.42,-3.87,-1.57,-6.48,-0.39,0.69,0.63
59,9,16,93,-264,3866,3.11,-0.09,0.79,0.93,-2.64,38.66,-3.86,-1.55,-6.49,0.50,0.86,0.06
45,6,19,99,-263,3870,3.07,-0.04,0.82,0.99,-2.63,38.70,-3.85,-1.53,-6.49,0.79,0.90,-0.15
10,-5,38,111,-260,3869,2.83,-0.07,0.97,1.11,-2.60,38.69,-3.84,-1.55,-6.49,1.56,1.14,-1.60
2,-10,47,103,-264,3877,2.56,-0.12,1.16,1.03,-2.64,38.77,-3.85,-1.54,-6.50,1.80,1.25,-2.17
1,1,62,109,-252,3901,2.31,-0.10,1.42,1.09,-2.52,39.01,-3.82,-1.55,-6.50,1.87,1.03,-3.16
1,7,65,113,-246,3904,2.08,-0.05,1.68,1.13,-2.46,39.04,-3.80,-1.56,-6.51,1.92,0.90,-3.14
-10,14,75,104,-193,3924,1.81,0.04,1.97,1.04,-1.93,39.24,-3.77,-1.55,-6.52,2.20,0.73,-3.68
-18,6,77,111,-182,3926,1.52,0.07,2.24,1.11,-1.82,39.26,-3.75,-1.55,-6.53,2.42,0.88,-3.56
-44,-26,66,105,-179,3920,1.10,-0.09,2.42,1.05,-1.79,39.20,-3.72,-1.55,-6.54,3.05,1.58,-2.44
-51,-33,57,101,-177,3916,0.68,-0.29,2.53,1.01,-1.77,39.16,-3.70,-1.55,-6.55,3.30,1.77,-1.57
-55,-38,26,97,-192,3870,0.28,-0.49,2.43,0.97,-1.92,38.70,-3.68,-1.55,-6.55,3.47,1.93,0.96
-51,-38,18,97,-203,3840,-0.06,-0.67,2.30,0.97,-2.03,38.40,-3.67,-1.55,-6.56,3.47,1.98,1.50
-24,-26,11,108,-208,3786,-0.20,-0.76,2.14,1.08,-2.08,37.86,-3.65,-1.56,-6.57,2.95,1.76,1.92
-5,-10,22,137,-186,3789,-0.21,-0.75,2.06,1.37,-1.86,37.89,-3.64,-1.57,-6.58,2.56,1.44,0.91
31,37,50,136,-133,3836,-0.00,-0.45,2.16,1.36,-1.33,38.36,-3.62,-1.57,-6.59,1.76,0.41,-1.36
36,46,51,136,-124,3841,0.22,-0.12,2.25,1.36,-1.24,38.41,-3.60,-1.58,-6.60,1.58,0.14,-1.34
32,52,24,117,-119,3901,0.39,0.21,2.17,1.17,-1.19,39.01,-3.58,-1.58,-6.60,1.61,-0.07,0.86
24,41,9,98,-134,3887,0.50,0.44,2.01,0.98,-1.34,38.87,-3.56,-1.58,-6.61,1.73,0.09,1.96
0,-10,-54,84,-174,3882,0.45,0.33,1.48,0.84,-1.74,38.82,-3.54,-1.57,-6.62,2.21,1.15,6.74
-6,-21,-71,86,-202,3892,0.37,0.17,0.90,0.86,-2.02,38.92,-3.52,-1.56,-6.62,2.35,1.41,7.56
3,-12,-98,106,-271,3893,0.35,0.08,0.21,1.06,-2.71,38.93,-3.54,-1.56,-6.62,2.18,1.25,9.12
9,-2,-95,113,-290,3897,0.37,0.06,-0.39,1.13,-2.90,38.97,-3.56,-1.56,-6.62,2.06,1.05,8.23
33,37,-59,98,-338,3913,0.53,0.28,-0.71,0.98,-3.38,39.13,-3.57,-1.56,-6.62,1.54,0.20,4.84
34,43,-38,88,-357,3946,0.69,0.51,-0.87,0.88,-3.57,39.46,-3.59,-1.55,-6.62,1.49,0.01,2.89
19,34,9,30,-368,4013,0.73,0.67,-0.73,0.30,-3.68,40.13,-3.60,-1.54,-6.61,1.79,0.14,-0.94
11,23,20,22,-364,4011,0.73,0.74,-0.53,0.22,-3.64,40.11,-3.61,-1.53,-6.61,1.96,0.34,-1.67
-6,-26,53,29,-344,3992,0.62,0.51,-0.16,0.29,-3.44,39.92,-3.62,-1.51,-6.61,2.34,1.39,-4.06
-5,-40,61,29,-321,3968,0.53,0.22,0.23,0.29,-3.21,39.68,-3.63,-1.50,-6.61,2.36,1.74,-4.33
27,-50,76,60,-269,3910,0.64,-0.11,0.67,0.60,-2.69,39.10,-3.64,-1.48,-6.61,1.68,2.02,-5.13
42,-38,77,72,-248,3893,0.83,-0.33,1.07,0.72,-2.48,38.93,-3.64,-1.46,-6.62,1.32,1.83,-4.79
73,22,74,104,-178,3889,1.19,-0.16,1.42,1.04,-1.78,38.89,-3.61,-1.47,-6.62,0.58,0.56,-4.17
75,40,72,117,-148,3895,1.53,0.10,1.71,1.17,-1.48,38.95,-3.59,-1.47,-6.63,0.43,0.13,-3.69
60,36,67,141,-68,3872,1.74,0.31,1.95,1.41,-0.68,38.72,-3.56,-1.47,-6.64,0.66,0.16,-3.01
48,14,60,146,-54,3877,1.86,0.36,2.12,1.46,-0.54,38.77,-3.54,-1.47,-6.65,0.85,0.59,-2.24
40,-11,27,171,-64,3886,1.92,0.26,2.08,1.71,-0.64,38.86,-3.52,-1.48,-6.65,0.98,1.13,0.51
43,-14,17,164,-77,3892,1.99,0.15,1.97,1.64,-0.77,38.92,-3.49,-1.48,-6.66,0.89,1.22,1.25
66,-21,-17,159,-89,3870,2.19,0.00,1.67,1.59,-0.89,38.70,-3.46,-1.49,-6.67,0.35,1.41,3.81
74,-24,-25,148,-99,3869,2.43,-0.14,1.35,1.48,-0.99,38.69,-3.44,-1.50,-6.67,0.10,1.51,4.15
99,-39,-46,141,-171,3856,2.79,-0.37,0.94,1.41,-1.71,38.56,-3.41,-1.51,-6.68,-0.52,1.89,5.49
102,-42,-51,147,-187,3845,3.13,-0.59,0.53,1.47,-1.87,38.45,-3.39,-1.52,-6.68,-0.69,2.02,5.48
88,-49,-48,142,-238,3798,3.35,-0.83,0.18,1.42,-2.38,37.98,-3.38,-1.54,-6.68,-0.47,2.24,4.86
77,-51,-40,153,-262,3785,3.49,-1.05,-0.08,1.53,-2.62,37.85,-3.38,-1.56,-6.68,-0.29,2.36,3.91
12,-31,-1,162,-305,3777,3.21,-1.14,-0.08,1.62,-3.05,37.77,-3.38,-1.58,-6.68,1.11,1.98,0.61
-25,-15,27,158,-325,3764,2.74,-1.12,0.10,1.58,-3.25,37.64,-3.38,-1.59,-6.68,1.99,1.66,-1.58
-75,32,91,133,-312,3833,2.01,-0.81,0.64,1.33,-3.12,38.33,-3.39,-1.60,-6.68,3.22,0.63,-6.43
-83,46,109,129,-306,3845,1.30,-0.45,1.24,1.29,-3.06,38.45,-3.41,-1.61,-6.69,3.58,0.25,-7.32
-73,57,164,72,-219,3842,0.73,-0.06,2.12,0.72,-2.19,38.42,-3.40,-1.59,-6.70,3.53,-0.10,-11.05
-62,45,169,38,-180,3844,0.27,0.22,2.94,0.38,-1.80,38.44,-3.39,-1.57,-6.71,3.42,0.06,-10.60
-6,17,117,47,-159,3832,0.21,0.31,3.36,0.47,-1.59,38.32,-3.37,-1.56,-6.72,2.29,0.60,-5.75
11,17,87,44,-129,3825,0.26,0.38,3.55,0.44,-1.29,38.25,-3.36,-1.55,-6.74,1.92,0.57,-3.00
67,63,-12,35,-87,3837,0.64,0.73,3.12,0.35,-0.87,38.37,-3.34,-1.53,-6.75,0.67,-0.47,4.93
73,87,-41,41,-105,3871,1.02,1.18,2.56,0.41,-1.05,38.71,-3.32,-1.52,-6.76,0.43,-1.09,6.79
78,167,-121,48,-166,3968,1.39,2.08,1.57,0.48,-1.66,39.68,-3.30,-1.50,-6.76,0.21,-2.97,12.52
67,172,-140,51,-200,4026,1.66,2.92,0.56,0.51,-2.00,40.26,-3.28,-1.47,-6.76,0.35,-3.32,13.06
37,98,-126,74,-229,4081,1.72,3.23,-0.27,0.74,-2.29,40.81,-3.27,-1.44,-6.76,0.94,-1.92,11.00
30,62,-112,63,-253,4085,1.73,3.29,-0.92,0.63,-2.53,40.85,-3.27,-1.41,-6.76,1.08,-1.23,9.12
25,-51,-50,72,-302,4078,1.71,2.65,-1.14,0.72,-3.02,40.78,-3.28,-1.39,-6.75,1.19,1.24,3.64
26,-72,-28,69,-311,4047,1.70,1.94,-1.19,0.69,-3.11,40.47,-3.29,-1.38,-6.75,1.18,1.85,1.72
28,-105,44,74,-275,3928,1.70,1.11,-0.81,0.74,-2.75,39.28,-3.30,-1.37,-6.74,1.15,2.74,-3.97
26,-105,63,70,-245,3894,1.69,0.36,-0.34,0.70,-2.45,38.94,-3.31,-1.35,-6.74,1.19,2.93,-5.09
12,-70,121,80,-155,3818,1.59,-0.11,0.43,0.80,-1.55,38.18,-3.28,-1.35,-6.74,1.49,2.34,-9.19
8,-51,126,78,-131,3824,1.48,-0.41,1.16,0.78,-1.31,38.24,-3.26,-1.35,-6.75,1.59,2.04,-8.84
6,21,111,97,-37,3854,1.37,-0.24,1.72,0.97,-0.37,38.54,-3.24,-1.35,-6.76,1.64,0.53,-6.98
15,43,77,90,-39,3877,1.33,0.05,2.02,0.90,-0.39,38.77,-3.21,-1.35,-6.76,1.45,0.00,-3.78
52,33,-19,60,-50,3878,1.51,0.24,1.70,0.60,-0.50,38.78,-3.19,-1.35,-6.77,0.64,0.15,4.02
60,23,-45,70,-72,3891,1.73,0.36,1.25,0.70,-0.72,38.91,-3.16,-1.34,-6.77,0.40,0.32,5.75
68,8,-104,85,-158,3895,1.97,0.37,0.49,0.85,-1.58,38.95,-3.14,-1.34,-6.78,0.15,0.62,9.94
63,13,-109,98,-179,3899,2.16,0.42,-0.22,0.98,-1.79,38.99,-3.11,-1.34,-6.77,0.19,0.51,9.61
24,37,-87,126,-220,3905,2.09,0.60,-0.73,1.26,-2.20,39.05,-3.11,-1.35,-6.77,0.99,-0.02,7.21
8,37,-71,125,-229,3916,1.93,0.76,-1.09,1.25,-2.29,39.16,-3.11,-1.37,-6.77,1.36,-0.06,5.47
-45,10,-7,120,-257,3929,1.46,0.75,-1.02,1.20,-2.57,39.29,-3.12,-1.38,-6.76,2.58,0.50,0.12
-57,-1,10,117,-262,3942,0.97,0.67,-0.86,1.17,-2.62,39.42,-3.13,-1.38,-6.76,2.96,0.75,-1.15
-91,-34,51,90,-267,3940,0.31,0.39,-0.46,0.90,-2.67,39.40,-3.15,-1.38,-6.76,3.84,1.49,-4.20
-102,-44,58,85,-271,3920,-0.34,0.09,-0.06,0.85,-2.71,39.20,-3.17,-1.37,-6.76,4.26,1.78,-4.37
-130,-65,59,84,-221,3886,-1.10,-0.32,0.30,0.84,-2.21,38.86,-3.18,-1.36,-6.76,5.04,2.31,-4.07
-142,-75,60,72,-217,3882,-1.86,-0.74,0.64,0.72,-2.17,38.82,-3.19,-1.34,-6.76,5.50,2.61,-3.80
-184,-107,49,100,-212,3843,-2.79,-1.32,0.87,1.00,-2.12,38.43,-3.20,-1.37,-6.77,6.61,3.44,-2.62
-193,-104,47,113,-198,3859,-3.69,-1.82,1.07,1.13,-1.98,38.59,-3.20,-1.39,-6.77,7.04,3.53,-2.24
-168,-67,31,126,-217,3882,-4.35,-2.05,1.16,1.26,-2.17,38.82,-3.22,-1.41,-6.78,6.72,2.85,-0.79
-141,-60,21,117,-223,3872,-4.77,-2.21,1.17,1.17,-2.23,38.72,-3.24,-1.44,-6.78,6.31,2.77,0.07
-5,-88,-24,56,-243,3765,-4.32,-2.53,0.90,0.56,-2.43,37.65,-3.27,-1.44,-6.79,3.44,3.43,3.60
36,-100,-37,62,-245,3745,-3.67,-2.88,0.59,0.62,-2.45,37.45,-3.30,-1.43,-6.79,2.45,3.77,4.37
138,-70,-68,115,-232,3784,-2.46,-3.02,0.11,1.15,-2.32,37.84,-3.32,-1.46,-6.79,0.06,3.21,6.49
147,-8,-72,140,-226,3842,-1.32,-2.77,-0.34,1.40,-2.26,38.42,-3.32,-1.49,-6.79,-0.43,1.90,6.36
71,115,-53,163,-225,3990,-0.76,-1.79,-0.63,1.63,-2.25,39.90,-3.33,-1.52,-6.79,0.96,-0.85,4.44
30,130,-44,166,-225,4038,-0.50,-0.82,-0.83,1.66,-2.25,40.38,-3.32,-1.54,-6.78,1.72,-1.41,3.46
-138,85,-8,171,-210,4145,-1.29,-0.22,-0.80,1.71,-2.10,41.45,-3.32,-1.55,-6.78,5.35,-0.64,0.44
-181,44,5,161,-208,4152,-2.26,0.07,-0.69,1.61,-2.08,41.52,-3.32,-1.57,-6.78,6.49,0.12,-0.54
-258,-132,31,118,-254,4097,-3.61,-0.74,-0.43,1.18,-2.54,40.97,-3.35,-1.58,-6.78,8.44,3.93,-2.47
-260,-175,34,107,-244,4065,-4.84,-1.73,-0.18,1.07,-2.44,40.65,-3.38,-1.57,-6.78,8.84,5.07,-2.46
-231,-239,50,131,-212,3900,-5.76,-3.02,0.14,1.31,-2.12,39.00,-3.40,-1.60,-6.78,8.51,6.74,-3.47
-218,-236,56,120,-213,3843,-6.52,-4.16,0.47,1.20,-2.13,38.43,-3.41,-1.63,-6.78,8.46,7.01,-3.64
-179,-177,62,86,-237,3739,-6.96,-4.82,0.80,0.86,-2.37,37.39,-3.45,-1.63,-6.78,7.81,5.99,-3.79
-173,-120,55,119,-220,3707,-7.32,-5.07,1.06,1.19,-2.20,37.07,-3.47,-1.67,-6.79,7.80,4.92,-2.93
-177,-4,31,103,-241,3737,-7.66,-4.59,1.14,1.03,-2.41,37.37,-3.52,-1.68,-6.80,8.01,2.44,-0.81
-182,21,24,118,-251,3756,-8.01,-4.00,1.17,1.18,-2.51,37.56,-3.57,-1.70,-6.80,8.24,1.79,-0.18
-214,72,-7,144,-311,3947,-8.51,-3.16,1.01,1.44,-3.11,39.47,-3.62,-1.72,-6.81,9.06,0.53,2.28
-227,76,-15,148,-330,4008,-9.05,-2.38,0.82,1.48,-3.30,40.08,-3.67,-1.74,-6.81,9.51,0.25,2.75
-279,28,-27,137,-361,4152,-9.84,-1.97,0.57,1.37,-3.61,41.52,-3.73,-1.75,-6.82,10.82,1.12,3.51
-299,-3,-23,138,-370,4166,-10.68,-1.79,0.38,1.38,-3.70,41.66,-3.79,-1.76,-6.82,11.50,1.71,2.96
-369,-154,13,144,-404,4124,-11.87,-2.55,0.42,1.44,-4.04,41.24,-3.86,-1.77,-6.82,13.28,5.00,-0.05
-386,-198,29,146,-406,4099,-13.03,-3.51,0.55,1.46,-4.06,40.99,-3.93,-1.79,-6.82,13.99,6.16,-1.26
-404,-281,89,150,-445,4033,-14.19,-4.87,1.04,1.50,-4.45,40.33,-4.00,-1.81,-6.83,14.73,8.23,-5.82
-381,-289,123,107,-441,3974,-15.10,-6.15,1.69,1.07,-4.41,39.74,-4.08,-1.83,-6.84,14.56,8.76,-8.02
-274,-279,190,83,-380,3835,-15.26,-7.23,2.68,0.83,-3.80,38.35,-4.16,-1.85,-6.85,12.48,8.87,-12.65
-236,-268,205,79,-352,3786,-15.17,-8.14,3.66,0.79,-3.52,37.86,-4.24,-1.87,-6.87,11.73,8.91,-12.87
-73,-199,206,107,-331,3697,-14.10,-8.54,4.55,1.07,-3.31,36.97,-4.31,-1.90,-6.89,8.18,7.63,-12.01
-26,-163,189,145,-317,3716,-12.85,-8.68,5.25,1.45,-3.17,37.16,-4.38,-1.94,-6.92,6.92,6.96,-9.83
55,-28,98,188,-307,3816,-11.23,-7.99,5.32,1.88,-3.07,38.16,-4.43,-1.99,-6.94,4.87,4.06,-2.04
55,2,73,205,-287,3860,-9.77,-7.18,5.23,2.05,-2.87,38.60,-4.47,-2.04,-6.96,4.49,3.26,-0.02
-85,33,26,284,-224,4035,-9.31,-6.26,4.87,2.84,-2.24,40.35,-4.50,-2.08,-6.98,7.23,2.40,3.58
-158,5,22,267,-233,4068,-9.35,-5.60,4.52,2.67,-2.33,40.68,-4.52,-2.11,-7.00,8.75,2.82,3.55
-446,-157,29,344,-241,4140,-11.13,-6.00,4.24,3.44,-2.41,41.40,-4.56,-2.15,-7.02,15.11,6.25,2.67
-570,-243,37,342,-285,4111,-13.50,-6.88,4.04,3.42,-2.85,41.11,-4.61,-2.19,-7.04,18.31,8.27,1.78
-698,-386,51,270,-356,3952,-16.40,-8.55,3.95,2.70,-3.56,39.52,-4.68,-2.24,-7.06,20.00,11.66,0.50
-701,-406,49,279,-387,3885,-19.04,-10.17,3.85,2.79,-3.87,38.85,-4.77,-2.30,-7.08,20.00,12.55,0.57
-632,-407,26,201,-482,3653,-20.99,-11.63,3.63,2.01,-4.82,36.53,-4.87,-2.35,-7.10,20.00,13.00,2.28
-582,-382,18,178,-503,3551,-22.44,-12.80,3.37,1.78,-5.03,35.51,-4.98,-2.40,-7.12,20.00,12.84,2.69
-292,-162,-17,238,-574,3428,-21.98,-12.51,2.93,2.38,-5.74,34.28,-5.09,-2.46,-7.13,15.29,8.33,5.19
-196,-78,-29,244,-591,3462,-20.98,-11.73,2.46,2.44,-5.91,34.62,-5.19,-2.51,-7.15,13.13,6.44,5.71
-111,91,-61,302,-614,3765,-19.56,-10.01,1.84,3.02,-6.14,37.65,-5.28,-2.56,-7.16,11.08,2.57,7.77
-155,99,-68,331,-624,3844,-18.55,-8.40,1.25,3.31,-6.24,38.44,-5.37,-2.60,-7.17,11.75,1.99,7.72
-339,75,-64,354,-628,4043,-18.76,-7.10,0.73,3.54,-6.28,40.43,-5.46,-2.64,-7.17,15.61,2.15,6.84
-213,181,-43,414,-571,3885,-18.18,-5.29,0.40,4.14,-5.71,38.85,-5.55,-2.67,-7.18,12.95,-0.47,4.71
-78,63,3,303,-529,4001,-16.84,-4.38,0.37,3.03,-5.29,40.01,-5.63,-2.70,-7.18,9.89,1.69,0.79
-95,-15,8,323,-542,4011,-15.74,-4.03,0.39,3.23,-5.42,40.11,-5.71,-2.73,-7.19,9.99,3.20,0.38
-217,-202,-11,325,-611,3938,-15.49,-4.86,0.28,3.25,-6.11,39.38,-5.78,-2.76,-7.19,12.45,7.25,1.88
-257,-229,-18,315,-623,3899,-15.50,-5.77,0.14,3.15,-6.23,38.99,-5.86,-2.79,-7.19,13.32,8.07,2.32
-365,-229,-25,306,-704,3710,-16.18,-6.59,-0.02,3.06,-7.04,37.10,-5.94,-2.82,-7.20,15.76,8.32,2.74
-391,-197,-24,300,-749,3667,-16.95,-7.13,-0.17,3.00,-7.49,36.67,-6.03,-2.86,-7.20,16.55,7.84,2.50
-419,-40,-14,310,-854,3694,-17.81,-6.66,-0.24,3.10,-8.54,36.94,-6.12,-2.89,-7.20,17.41,4.54,1.58
-413,8,-9,314,-870,3750,-18.55,-5.95,-0.27,3.14,-8.70,37.50,-6.21,-2.92,-7.21,17.55,3.38,1.13
-380,97,9,295,-915,3847,-19.01,-4.76,-0.19,2.95,-9.15,38.47,-6.30,-2.94,-7.21,17.07,1.27,-0.31
-384,77,20,291,-897,3916,-19.45,-3.82,-0.05,2.91,-8.97,39.16,-6.40,-2.96,-7.21,17.34,1.43,-1.09
-507,-26,42,376,-837,3969,-20.60,-3.59,0.21,3.76,-8.37,39.69,-6.50,-2.98,-7.21,20.00,3.47,-2.68
-565,-53,47,388,-813,3960,-21.99,-3.56,0.48,3.88,-8.13,39.60,-6.60,-3.00,-7.22,20.00,4.03,-2.82
-775,-127,70,303,-795,3837,-24.51,-3.98,0.86,3.03,-7.95,38.37,-6.72,-3.02,-7.22,20.00,5.66,-4.37
-850,-147,81,311,-784,3758,-27.25,-4.48,1.27,3.11,-7.84,37.58,-6.85,-3.04,-7.23,20.00,6.22,-4.87
-985,-120,86,288,-875,3634,-30.53,-4.76,1.67,2.88,-8.75,36.34,-6.99,-3.06,-7.24,20.00,5.76,-4.87
-997,-88,76,273,-910,3632,-33.56,-4.82,1.96,2.73,-9.10,36.32,-7.14,-3.09,-7.25,20.00,5.14,-3.71
-939,91,-8,258,-1009,3649,-35.93,-3.78,1.72,2.58,-10.09,36.49,-7.30,-3.10,-7.26,20.00,1.23,3.15
-911,136,-31,249,-1011,3683,-37.90,-2.58,1.36,2.49,-10.11,36.83,-7.47,-3.11,-7.27,20.00,-0.01,4.72
-820,239,-90,288,-1046,3819,-39.11,-0.86,0.67,2.88,-10.46,38.19,-7.65,-3.12,-7.27,20.00,-2.57,8.99
-801,246,-93,303,-1039,3880,-40.08,0.73,0.04,3.03,-10.39,38.80,-7.82,-3.12,-7.28,20.00,-3.14,8.57
-809,182,-52,302,-1069,3945,-41.01,1.76,-0.28,3.02,-10.69,39.45,-8.01,-3.11,-7.27,20.00,-2.13,4.76
