gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
0,0,0,-50,-366,3926,0.00,0.00,0.00,-0.50,-3.66,39.26,-0.02,0.00,0.00,0.00,0.00,0.00
0,0,0,-63,-367,3933,0.00,0.00,0.00,-0.63,-3.67,39.33,-0.04,0.01,0.00,0.00,0.00,0.00
0,0,0,-57,-366,3933,0.00,0.00,0.00,-0.57,-3.66,39.33,-0.05,0.01,0.00,0.00,0.00,0.00
0,0,0,-56,-365,3931,0.00,0.00,0.00,-0.56,-3.65,39.31,-0.07,0.01,0.00,0.00,0.00,0.00
0,0,0,-63,-367,3935,0.00,0.00,0.00,-0.63,-3.67,39.35,-0.09,0.01,0.00,0.00,0.00,0.00
0,0,0,-61,-366,3940,0.00,0.00,0.00,-0.61,-3.66,39.40,-0.11,0.02,0.00,0.00,0.00,0.00
0,0,0,-58,-367,3925,0.00,0.00,0.00,-0.58,-3.67,39.25,-0.13,0.02,0.00,0.00,0.00,0.00
0,0,0,-58,-367,3926,0.00,0.00,0.00,-0.58,-3.67,39.26,-0.14,0.02,0.00,0.00,0.00,0.00
0,0,0,-59,-367,3932,0.00,0.00,0.00,-0.59,-3.67,39.32,-0.16,0.03,0.00,0.00,0.00,0.00
0,0,0,-66,-368,3933,0.00,0.00,0.00,-0.66,-3.68,39.33,-0.18,0.03,0.00,0.00,0.00,0.00
0,0,0,-63,-376,3951,0.00,0.00,0.00,-0.63,-3.76,39.51,-0.20,0.03,0.00,0.00,0.00,0.00
0,0,0,-61,-364,3953,0.00,0.00,0.00,-0.61,-3.64,39.53,-0.22,0.04,0.00,0.00,0.00,0.00
0,0,0,-50,-362,3929,0.00,0.00,0.00,-0.50,-3.62,39.29,-0.24,0.04,0.00,0.00,0.00,0.00
0,0,0,-51,-359,3932,0.00,0.00,0.00,-0.51,-3.59,39.32,-0.25,0.04,0.00,0.00,0.00,0.00
0,0,0,-61,-361,3943,0.00,0.00,0.00,-0.61,-3.61,39.43,-0.27,0.04,0.00,0.00,0.00,0.00
0,0,0,-62,-358,3932,0.00,0.00,0.00,-0.62,-3.58,39.32,-0.29,0.05,0.00,0.00,0.00,0.00
0,0,0,-62,-367,3935,0.00,0.00,0.00,-0.62,-3.67,39.35,-0.31,0.05,0.00,0.00,0.00,0.00
0,0,0,-58,-367,3937,0.00,0.00,0.00,-0.58,-3.67,39.37,-0.33,0.05,0.00,0.00,0.00,0.00
0,0,0,-54,-370,3930,0.00,0.00,0.00,-0.54,-3.70,39.30,-0.34,0.06,0.00,0.00,0.00,0.00
0,0,0,-57,-369,3934,0.00,0.00,0.00,-0.57,-3.69,39.34,-0.36,0.06,0.00,0.00,0.00,0.00
0,0,0,-61,-365,3931,0.00,0.00,0.00,-0.61,-3.65,39.31,-0.38,0.06,0.00,0.00,0.00,0.00
