gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
0,0,-1,-66,-368,3916,-0.00,-0.02,-0.04,-0.66,-3.68,39.16,-5.57,0.91,-0.13,83.59,-21.71,0.02
-1,0,-1,-74,-354,3894,-0.01,-0.01,-0.04,-0.74,-3.54,38.94,-5.55,0.92,-0.13,114.87,-21.04,0.02
-1,0,0,-69,-386,3906,-0.01,-0.01,-0.04,-0.69,-3.86,39.06,-5.56,0.93,-0.13,112.49,-20.52,0.01
-1,0,0,-73,-369,3899,-0.02,-0.01,-0.03,-0.73,-3.69,38.99,-5.55,0.94,-0.13,109.95,-20.06,0.01
-1,1,1,-73,-374,3890,-0.02,-0.00,-0.02,-0.73,-3.74,38.90,-5.54,0.96,-0.13,107.75,-51.17,-0.00
0,1,1,-68,-394,3874,-0.02,0.00,-0.02,-0.68,-3.94,38.74,-5.56,0.96,-0.13,74.72,-48.02,-0.00
1,0,1,-72,-393,3901,-0.01,0.00,-0.01,-0.72,-3.93,39.01,-5.58,0.97,-0.13,44.52,-13.84,-0.00
0,0,-1,-67,-391,3894,-0.01,0.00,-0.01,-0.67,-3.91,38.94,-5.60,0.97,-0.13,79.78,-13.95,0.01
1,-1,-1,-50,-369,3894,-0.00,-0.00,-0.02,-0.50,-3.69,38.94,-5.58,0.96,-0.13,48.72,17.62,0.01
4,-2,-1,-62,-366,3910,0.02,-0.02,-0.02,-0.62,-3.66,39.10,-5.57,0.95,-0.13,-42.69,46.36,0.01
3,-3,-1,-73,-375,3908,0.04,-0.03,-0.03,-0.73,-3.75,39.08,-5.56,0.97,-0.13,-0.57,72.42,0.02
3,-2,0,-70,-393,3897,0.05,-0.04,-0.02,-0.70,-3.93,38.97,-5.57,0.97,-0.13,6.79,33.61,0.01
3,-2,-1,-72,-391,3914,0.07,-0.05,-0.03,-0.72,-3.91,39.14,-5.59,0.98,-0.12,13.41,29.57,0.02
1,0,-1,-62,-398,3918,0.06,-0.04,-0.03,-0.62,-3.98,39.18,-5.60,0.97,-0.12,82.27,-36.69,0.02
0,0,-1,-63,-404,3918,0.06,-0.04,-0.03,-0.63,-4.04,39.18,-5.62,0.97,-0.12,113.78,-34.44,0.02
-1,-1,-1,-79,-390,3908,0.05,-0.04,-0.04,-0.79,-3.90,39.08,-5.63,0.99,-0.12,142.48,-1.30,0.02
0,0,-1,-66,-391,3907,0.04,-0.04,-0.04,-0.66,-3.91,39.07,-5.65,0.98,-0.12,106.10,-33.55,0.02
0,0,-1,-56,-368,3902,0.04,-0.03,-0.04,-0.56,-3.68,39.02,-5.63,0.97,-0.12,103.83,-31.54,0.02
-1,-1,-1,-65,-359,3896,0.03,-0.04,-0.04,-0.65,-3.59,38.96,-5.61,0.97,-0.12,133.16,1.58,0.02
0,2,0,-66,-365,3898,0.02,-0.02,-0.04,-0.66,-3.65,38.98,-5.59,0.97,-0.12,97.14,-93.85,0.01
0,1,-1,-56,-374,3897,0.02,-0.01,-0.04,-0.56,-3.74,38.97,-5.58,0.96,-0.12,95.76,-55.23,0.02
-1,0,0,-59,-386,3902,0.01,-0.01,-0.04,-0.59,-3.86,39.02,-5.59,0.94,-0.12,126.26,-19.97,0.01
-1,1,0,-60,-385,3912,0.01,-0.00,-0.03,-0.60,-3.85,39.12,-5.60,0.92,-0.12,122.71,-50.57,0.01
0,0,-1,-66,-384,3901,0.01,-0.00,-0.04,-0.66,-3.84,39.01,-5.61,0.94,-0.12,88.12,-16.21,0.02
0,-1,-1,-72,-390,3900,0.01,-0.01,-0.04,-0.72,-3.90,39.00,-5.62,0.95,-0.12,88.02,15.20,0.02
1,0,0,-70,-380,3908,0.01,-0.01,-0.03,-0.70,-3.80,39.08,-5.61,0.97,-0.12,56.14,-18.92,0.01
0,-1,0,-67,-374,3916,0.01,-0.01,-0.03,-0.67,-3.74,39.16,-5.59,0.97,-0.12,89.73,12.91,0.01
