gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
0,1,1,-58,-371,3936,0.02,0.03,0.04,-0.58,-3.71,39.36,-5.37,0.84,0.32,0.06,-0.15,-0.05
0,1,1,-60,-378,3930,0.02,0.03,0.04,-0.60,-3.78,39.30,-5.39,0.84,0.32,0.06,-0.14,-0.05
-1,0,1,-59,-378,3935,0.01,0.03,0.04,-0.59,-3.78,39.35,-5.41,0.85,0.32,0.28,0.11,-0.05
0,-1,1,-61,-380,3930,0.01,0.02,0.04,-0.61,-3.80,39.30,-5.43,0.85,0.32,0.03,0.33,-0.05
0,1,0,-60,-379,3945,0.01,0.02,0.04,-0.60,-3.79,39.45,-5.44,0.86,0.32,0.02,-0.17,0.04
-1,2,0,-47,-378,3947,-0.00,0.03,0.03,-0.47,-3.78,39.47,-5.45,0.84,0.32,0.25,-0.38,0.03
1,1,-1,-58,-364,3940,0.01,0.04,0.02,-0.58,-3.64,39.40,-5.43,0.84,0.32,-0.23,-0.12,0.11
1,1,0,-66,-365,3936,0.01,0.04,0.02,-0.66,-3.65,39.36,-5.42,0.85,0.32,-0.21,-0.11,0.02
-1,1,0,-63,-365,3943,0.00,0.04,0.02,-0.63,-3.65,39.43,-5.40,0.86,0.32,0.27,-0.10,0.02
1,0,1,-55,-362,3936,0.01,0.04,0.02,-0.55,-3.62,39.36,-5.38,0.85,0.32,-0.22,0.14,-0.06
1,0,0,-59,-375,3941,0.01,0.03,0.02,-0.59,-3.75,39.41,-5.40,0.85,0.32,-0.20,0.12,0.02
0,-1,0,-62,-373,3938,0.01,0.02,0.02,-0.62,-3.73,39.38,-5.40,0.87,0.32,0.05,0.34,0.02
0,-1,-1,-53,-367,3934,0.01,0.02,0.01,-0.53,-3.67,39.34,-5.39,0.86,0.32,0.05,0.31,0.10
0,0,0,-50,-369,3937,0.01,0.01,0.01,-0.50,-3.69,39.37,-5.39,0.84,0.32,0.04,0.05,0.01
-1,0,0,-55,-364,3937,0.00,0.01,0.01,-0.55,-3.64,39.37,-5.37,0.83,0.32,0.27,0.05,0.01
-1,0,0,-55,-367,3933,-0.00,0.01,0.01,-0.55,-3.67,39.33,-5.36,0.82,0.32,0.24,0.04,0.01
-1,1,0,-57,-373,3932,-0.01,0.02,0.01,-0.57,-3.73,39.32,-5.38,0.82,0.32,0.22,-0.19,0.01
0,0,0,-42,-374,3936,-0.01,0.01,0.01,-0.42,-3.74,39.36,-5.38,0.80,0.32,-0.03,0.05,0.01
-1,1,0,-45,-363,3928,-0.01,0.02,0.01,-0.45,-3.63,39.28,-5.37,0.79,0.32,0.20,-0.18,0.01
-1,1,1,-58,-372,3927,-0.02,0.02,0.01,-0.58,-3.72,39.27,-5.38,0.80,0.32,0.19,-0.17,-0.07
-2,0,0,-65,-375,3932,-0.03,0.02,0.01,-0.65,-3.75,39.32,-5.39,0.82,0.32,0.40,0.08,0.01
-2,1,1,-60,-372,3942,-0.04,0.03,0.02,-0.60,-3.72,39.42,-5.39,0.84,0.32,0.37,-0.16,-0.07
-1,1,1,-54,-371,3934,-0.04,0.03,0.02,-0.54,-3.71,39.34,-5.39,0.82,0.32,0.10,-0.15,-0.07
-2,2,0,-58,-375,3942,-0.05,0.04,0.02,-0.58,-3.75,39.42,-5.41,0.83,0.32,0.33,-0.37,0.02
-3,4,0,-60,-371,3942,-0.06,0.06,0.02,-0.60,-3.71,39.42,-5.40,0.84,0.32,0.53,-0.80,0.02
-2,3,0,-49,-366,3943,-0.07,0.07,0.01,-0.49,-3.66,39.43,-5.39,0.83,0.32,0.25,-0.50,0.01
-3,3,1,-60,-372,3939,-0.08,0.08,0.02,-0.60,-3.72,39.39,-5.39,0.85,0.32,0.46,-0.45,-0.07
-4,3,0,-57,-368,3942,-0.10,0.09,0.02,-0.57,-3.68,39.42,-5.37,0.84,0.32,0.66,-0.41,0.02
-4,4,0,-65,-371,3902,-0.11,0.11,0.02,-0.65,-3.71,39.02,-5.38,0.86,0.32,0.60,-0.61,0.01
-3,4,-1,-60,-378,3942,-0.12,0.12,0.01,-0.60,-3.78,39.42,-5.40,0.86,0.32,0.32,-0.56,0.09
-2,4,0,-63,-374,3945,-0.12,0.13,0.01,-0.63,-3.74,39.45,-5.41,0.88,0.32,0.06,-0.51,0.01
-3,4,0,-61,-369,3917,-0.12,0.14,0.01,-0.61,-3.69,39.17,-5.39,0.89,0.32,0.29,-0.47,0.01
-1,2,0,-62,-380,3922,-0.12,0.14,0.01,-0.62,-3.80,39.22,-5.41,0.89,0.32,-0.19,0.03,0.01
-1,1,1,-73,-386,3938,-0.11,0.13,0.01,-0.73,-3.86,39.38,-5.42,0.90,0.32,-0.17,0.25,-0.07
-1,1,2,-64,-368,3941,-0.11,0.13,0.02,-0.64,-3.68,39.41,-5.41,0.91,0.32,-0.15,0.22,-0.15
0,0,1,-51,-372,3924,-0.10,0.11,0.03,-0.51,-3.72,39.24,-5.41,0.89,0.32,-0.36,0.43,-0.06
0,0,0,-56,-366,3931,-0.09,0.10,0.02,-0.56,-3.66,39.31,-5.39,0.88,0.32,-0.33,0.39,0.02
0,0,0,-62,-366,3937,-0.08,0.09,0.02,-0.62,-3.66,39.37,-5.38,0.88,0.32,-0.30,0.35,0.02
1,0,0,-68,-364,3942,-0.06,0.08,0.02,-0.68,-3.64,39.42,-5.36,0.90,0.32,-0.50,0.31,0.02
1,1,1,-57,-362,3930,-0.05,0.08,0.02,-0.57,-3.62,39.30,-5.35,0.89,0.32,-0.45,0.05,-0.06
1,0,1,-58,-367,3944,-0.04,0.07,0.03,-0.58,-3.67,39.44,-5.34,0.87,0.32,-0.41,0.27,-0.06
1,-1,1,-64,-367,3938,-0.03,0.06,0.03,-0.64,-3.67,39.38,-5.33,0.89,0.32,-0.37,0.48,-0.06
1,0,0,-61,-380,3937,-0.02,0.05,0.03,-0.61,-3.80,39.37,-5.35,0.89,0.32,-0.33,0.20,0.03
0,0,0,-60,-373,3928,-0.02,0.05,0.02,-0.60,-3.73,39.28,-5.37,0.88,0.32,-0.07,0.18,0.02
1,-1,0,-58,-375,3927,-0.01,0.04,0.02,-0.58,-3.75,39.27,-5.39,0.88,0.32,-0.30,0.39,0.02
1,0,1,-56,-365,3939,-0.00,0.03,0.03,-0.56,-3.65,39.39,-5.37,0.87,0.32,-0.27,0.13,-0.06
-1,0,-1,-61,-360,3935,-0.01,0.03,0.02,-0.61,-3.60,39.35,-5.35,0.87,0.32,0.22,0.11,0.10
1,0,0,-59,-368,3935,-0.00,0.03,0.02,-0.59,-3.68,39.35,-5.34,0.85,0.32,-0.26,0.10,0.01
1,0,0,-64,-373,3937,0.00,0.02,0.01,-0.64,-3.73,39.37,-5.35,0.87,0.32,-0.24,0.09,0.01
0,0,1,-63,-365,3935,0.00,0.02,0.02,-0.63,-3.65,39.35,-5.34,0.88,0.32,0.01,0.08,-0.07
0,0,1,-62,-366,3933,0.00,0.02,0.02,-0.62,-3.66,39.33,-5.33,0.89,0.32,0.01,0.07,-0.06
0,0,1,-62,-363,3929,0.00,0.02,0.03,-0.62,-3.63,39.29,-5.31,0.89,0.32,0.01,0.07,-0.06
-1,1,1,-59,-375,3935,-0.00,0.02,0.03,-0.59,-3.75,39.35,-5.33,0.89,0.32,0.24,-0.17,-0.06
0,0,1,-60,-382,3932,-0.00,0.02,0.03,-0.60,-3.82,39.32,-5.34,0.89,0.32,-0.01,0.08,-0.05
0,0,0,-58,-381,3930,-0.00,0.02,0.03,-0.58,-3.81,39.30,-5.36,0.88,0.32,-0.01,0.07,0.03
0,1,0,-65,-381,3937,-0.00,0.02,0.03,-0.65,-3.81,39.37,-5.38,0.89,0.32,-0.01,-0.17,0.03
1,0,0,-65,-377,3935,0.00,0.02,0.02,-0.65,-3.77,39.35,-5.40,0.90,0.32,-0.24,0.08,0.02
1,0,0,-58,-373,3946,0.01,0.02,0.02,-0.58,-3.73,39.46,-5.40,0.88,0.32,-0.22,0.07,0.02
1,0,1,-58,-364,3948,0.01,0.02,0.03,-0.58,-3.64,39.48,-5.38,0.88,0.32,-0.20,0.06,-0.06
1,0,0,-64,-369,3938,0.02,0.01,0.02,-0.64,-3.69,39.38,-5.37,0.89,0.32,-0.18,0.05,0.02
1,0,0,-52,-370,3936,0.02,0.01,0.02,-0.52,-3.70,39.36,-5.37,0.87,0.32,-0.17,0.05,0.02
0,-1,0,-61,-373,3930,0.02,0.01,0.02,-0.61,-3.73,39.30,-5.39,0.88,0.32,0.08,0.28,0.02
0,-1,0,-60,-372,3928,0.02,-0.00,0.02,-0.60,-3.72,39.28,-5.41,0.87,0.32,0.07,0.25,0.02
0,0,0,-63,-364,3927,0.02,-0.00,0.02,-0.63,-3.64,39.27,-5.39,0.88,0.32,0.06,-0.00,0.01
2,0,0,-61,-371,3942,0.03,-0.00,0.01,-0.61,-3.71,39.42,-5.37,0.88,0.32,-0.40,-0.00,0.01
2,0,0,-65,-378,3933,0.04,-0.00,0.01,-0.65,-3.78,39.33,-5.39,0.89,0.32,-0.37,-0.00,0.01
1,0,1,-65,-378,3943,0.04,-0.00,0.02,-0.65,-3.78,39.43,-5.40,0.90,0.32,-0.11,-0.00,-0.07
0,-1,0,-62,-373,3937,0.04,-0.01,0.02,-0.62,-3.73,39.37,-5.42,0.90,0.32,0.13,0.23,0.01
1,0,0,-49,-370,3936,0.04,-0.01,0.01,-0.49,-3.70,39.36,-5.42,0.88,0.32,-0.11,-0.02,0.01
1,0,0,-56,-380,3934,0.04,-0.01,0.01,-0.56,-3.80,39.34,-5.43,0.87,0.32,-0.10,-0.02,0.01
2,0,0,-67,-389,3927,0.05,-0.00,0.01,-0.67,-3.89,39.27,-5.45,0.88,0.32,-0.33,-0.02,0.01
0,0,1,-63,-377,3929,0.04,-0.00,0.02,-0.63,-3.77,39.29,-5.46,0.89,0.32,0.16,-0.02,-0.07
1,0,0,-49,-368,3924,0.05,-0.00,0.01,-0.49,-3.68,39.24,-5.45,0.87,0.32,-0.08,-0.01,0.01
2,0,-1,-58,-383,3935,0.05,-0.00,0.01,-0.58,-3.83,39.35,-5.47,0.87,0.32,-0.31,-0.01,0.09
1,1,1,-62,-379,3928,0.05,0.00,0.01,-0.62,-3.79,39.28,-5.48,0.88,0.32,-0.05,-0.24,-0.07
0,0,0,-59,-366,3928,0.05,0.00,0.01,-0.59,-3.66,39.28,-5.46,0.88,0.32,0.18,0.01,0.01
1,0,1,-64,-360,3939,0.05,0.00,0.02,-0.64,-3.60,39.39,-5.45,0.88,0.32,-0.07,0.01,-0.07
1,0,0,-79,-379,3933,0.05,0.00,0.01,-0.79,-3.79,39.33,-5.45,0.90,0.32,-0.06,0.01,0.01
1,1,0,-73,-380,3938,0.05,0.01,0.01,-0.73,-3.80,39.38,-5.46,0.92,0.32,-0.06,-0.22,0.01
0,1,0,-54,-362,3926,0.05,0.01,0.01,-0.54,-3.62,39.26,-5.44,0.90,0.32,0.18,-0.20,0.01
0,-1,-1,-56,-364,3936,0.04,0.01,0.00,-0.56,-3.64,39.36,-5.42,0.90,0.32,0.16,0.28,0.09
1,0,-1,-74,-388,3946,0.04,0.01,-0.00,-0.74,-3.88,39.46,-5.44,0.91,0.32,-0.09,0.02,0.08
0,0,0,-66,-384,3945,0.04,0.00,-0.00,-0.66,-3.84,39.45,-5.45,0.91,0.32,0.15,0.02,-0.00
0,0,0,-57,-360,3939,0.04,0.00,-0.00,-0.57,-3.60,39.39,-5.44,0.91,0.32,0.13,0.02,-0.00
1,-1,0,-68,-374,3928,0.04,-0.00,-0.00,-0.68,-3.74,39.28,-5.44,0.93,0.32,-0.11,0.25,-0.00
-1,0,0,-71,-380,3921,0.03,-0.00,-0.00,-0.71,-3.80,39.21,-5.45,0.94,0.32,0.36,-0.01,-0.00
-1,1,1,-71,-381,3932,0.02,0.00,0.00,-0.71,-3.81,39.32,-5.46,0.95,0.32,0.33,-0.24,-0.08
1,-1,1,-63,-373,3941,0.02,-0.00,0.01,-0.63,-3.73,39.41,-5.45,0.94,0.32,-0.17,0.25,-0.07
2,-1,0,-52,-368,3926,0.03,-0.01,0.01,-0.52,-3.68,39.26,-5.44,0.93,0.32,-0.38,0.22,0.01
1,0,0,-61,-382,3928,0.04,-0.01,0.01,-0.61,-3.82,39.28,-5.46,0.92,0.32,-0.12,-0.03,0.01
-1,0,0,-58,-384,3930,0.03,-0.01,0.01,-0.58,-3.84,39.30,-5.47,0.91,0.32,0.35,-0.02,0.01
1,-1,0,-53,-368,3937,0.03,-0.01,0.01,-0.53,-3.68,39.37,-5.46,0.90,0.32,-0.14,0.21,0.01
1,-1,1,-60,-363,3936,0.03,-0.02,0.01,-0.60,-3.63,39.36,-5.44,0.89,0.32,-0.13,0.19,-0.07
0,1,0,-57,-371,3930,0.03,-0.01,0.01,-0.57,-3.71,39.30,-5.43,0.88,0.32,0.11,-0.29,0.01
0,1,0,-59,-363,3927,0.03,-0.00,0.01,-0.59,-3.63,39.27,-5.41,0.88,0.32,0.10,-0.26,0.01
1,0,0,-54,-368,3937,0.03,-0.00,0.01,-0.54,-3.68,39.37,-5.40,0.86,0.32,-0.14,-0.01,0.01
0,0,0,-68,-375,3930,0.03,-0.00,0.01,-0.68,-3.75,39.30,-5.41,0.88,0.32,0.10,-0.01,0.01
0,1,1,-62,-365,3925,0.02,0.00,0.01,-0.62,-3.65,39.25,-5.39,0.88,0.32,0.09,-0.24,-0.07
-1,1,1,-58,-366,3935,0.02,0.01,0.02,-0.58,-3.66,39.35,-5.37,0.87,0.32,0.31,-0.22,-0.07
0,1,1,-57,-362,3937,0.01,0.02,0.02,-0.57,-3.62,39.37,-5.36,0.87,0.32,0.05,-0.20,-0.06
0,0,0,-59,-369,3936,0.01,0.01,0.02,-0.59,-3.69,39.36,-5.36,0.85,0.32,0.05,0.05,0.02
0,0,1,-67,-370,3929,0.01,0.01,0.02,-0.67,-3.70,39.29,-5.36,0.87,0.32,0.04,0.05,-0.06
0,1,0,-68,-372,3937,0.01,0.02,0.02,-0.68,-3.72,39.37,-5.36,0.88,0.32,0.04,-0.19,0.02
0,0,1,-57,-372,3937,0.01,0.02,0.03,-0.57,-3.72,39.37,-5.37,0.87,0.32,0.04,0.06,-0.06
0,0,1,-72,-374,3937,0.01,0.01,0.03,-0.72,-3.74,39.37,-5.38,0.89,0.32,0.03,0.05,-0.06
0,0,1,-71,-374,3934,0.01,0.01,0.03,-0.71,-3.74,39.34,-5.39,0.90,0.32,0.03,0.05,-0.05
1,0,1,-53,-370,3920,0.01,0.01,0.04,-0.53,-3.70,39.20,-5.39,0.89,0.32,-0.21,0.04,-0.05
1,-3,0,-44,-370,3924,0.02,-0.01,0.03,-0.44,-3.70,39.24,-5.39,0.87,0.32,-0.19,0.73,0.03
2,-4,-1,-45,-371,3919,0.03,-0.03,0.02,-0.45,-3.71,39.19,-5.39,0.85,0.32,-0.40,0.90,0.11
1,-4,-1,-60,-376,3922,0.03,-0.05,0.01,-0.60,-3.76,39.22,-5.41,0.85,0.32,-0.14,0.82,0.10
-9,-134,-47,-40,-400,3932,-0.03,-0.87,-0.27,-0.40,-4.00,39.32,-5.42,0.84,0.32,2.19,30.80,3.72
1,-63,-46,-77,-390,3809,-0.02,-1.16,-0.53,-0.77,-3.90,38.09,-5.44,0.85,0.32,-0.32,11.63,3.40
0,-12,-12,-58,-350,3909,-0.02,-1.12,-0.55,-0.58,-3.50,39.09,-5.42,0.84,0.32,-0.06,-1.17,0.50
0,-6,-4,-85,-364,3935,-0.01,-1.04,-0.52,-0.85,-3.64,39.35,-5.41,0.85,0.32,-0.05,-2.41,-0.15
1,-1,0,-73,-365,3935,-0.01,-0.95,-0.47,-0.73,-3.65,39.35,-5.40,0.87,0.32,-0.28,-3.31,-0.44
1,-3,-2,-38,-377,3914,-0.00,-0.87,-0.43,-0.38,-3.77,39.14,-5.41,0.84,0.33,-0.25,-2.51,-0.24
0,-4,-2,-11,-402,3864,-0.00,-0.81,-0.40,-0.11,-4.02,38.64,-5.42,0.83,0.33,-0.00,-2.02,-0.21
-3,0,-2,37,-383,3903,-0.02,-0.73,-0.37,0.37,-3.83,39.03,-5.42,0.81,0.33,0.69,-2.74,-0.18
3,-8,-53,37,-384,3959,0.00,-0.70,-0.66,0.37,-3.84,39.59,-5.42,0.78,0.33,-0.76,-0.61,3.87
-2,-11,-48,-5,-383,3926,-0.01,-0.70,-0.89,-0.05,-3.83,39.26,-5.43,0.76,0.33,0.47,0.16,3.24
0,-5,-3,-165,-367,3941,-0.01,-0.66,-0.82,-1.65,-3.67,39.41,-5.43,0.78,0.34,-0.04,-1.22,-0.51
-1,-5,1,-198,-347,3934,-0.01,-0.62,-0.73,-1.98,-3.47,39.34,-5.42,0.79,0.34,0.20,-1.08,-0.77
2,-4,2,-92,-351,3929,-0.00,-0.59,-0.64,-0.92,-3.51,39.29,-5.41,0.81,0.34,-0.51,-1.19,-0.77
-1,-1,0,-62,-367,3932,-0.01,-0.53,-0.58,-0.62,-3.67,39.32,-5.40,0.82,0.34,0.23,-1.76,-0.54
0,0,1,-45,-361,3937,-0.01,-0.48,-0.51,-0.45,-3.61,39.37,-5.39,0.80,0.35,-0.02,-1.81,-0.57
1,-2,3,-45,-384,3923,0.00,-0.44,-0.44,-0.45,-3.84,39.23,-5.40,0.79,0.35,-0.25,-1.17,-0.67
1,3,0,-55,-373,3932,0.01,-0.38,-0.40,-0.55,-3.73,39.32,-5.42,0.80,0.35,-0.23,-2.20,-0.38
0,5,1,-59,-371,3934,0.01,-0.31,-0.35,-0.59,-3.71,39.34,-5.41,0.81,0.35,0.02,-2.45,-0.42
0,8,1,-54,-383,3942,0.01,-0.23,-0.31,-0.54,-3.83,39.42,-5.43,0.81,0.35,0.02,-2.91,-0.38
2,7,0,-49,-380,3940,0.02,-0.17,-0.28,-0.49,-3.80,39.40,-5.44,0.79,0.35,-0.44,-2.41,-0.26
1,4,1,-56,-364,3936,0.02,-0.13,-0.25,-0.56,-3.64,39.36,-5.42,0.79,0.35,-0.17,-1.49,-0.32
1,2,1,-59,-372,3941,0.03,-0.10,-0.22,-0.59,-3.72,39.41,-5.41,0.81,0.35,-0.16,-0.89,-0.29
0,0,1,-52,-370,3931,0.02,-0.09,-0.19,-0.52,-3.70,39.31,-5.40,0.79,0.35,0.09,-0.34,-0.26
1,0,1,-52,-370,3939,0.03,-0.08,-0.16,-0.52,-3.70,39.39,-5.39,0.78,0.36,-0.15,-0.31,-0.24
1,0,0,-45,-378,3953,0.03,-0.07,-0.15,-0.45,-3.78,39.53,-5.40,0.76,0.36,-0.14,-0.28,-0.14
1,-2,0,-60,-371,3941,0.03,-0.08,-0.13,-0.60,-3.71,39.41,-5.40,0.78,0.36,-0.13,0.21,-0.12
0,-3,1,-53,-380,3934,0.03,-0.09,-0.11,-0.53,-3.80,39.34,-5.41,0.78,0.36,0.11,0.43,-0.19
0,-4,1,-50,-372,3932,0.03,-0.10,-0.10,-0.50,-3.72,39.32,-5.41,0.76,0.36,0.10,0.62,-0.17
0,-5,0,-46,-376,3929,0.02,-0.12,-0.09,-0.46,-3.76,39.29,-5.42,0.74,0.36,0.09,0.80,-0.08
-1,-5,-2,-52,-377,3935,0.02,-0.14,-0.09,-0.52,-3.77,39.35,-5.44,0.75,0.36,0.31,0.73,0.09
1,-1,-3,-46,-406,3919,0.02,-0.13,-0.10,-0.46,-4.06,39.19,-5.46,0.74,0.36,-0.18,-0.25,0.16
0,0,-5,-34,-372,3934,0.02,-0.12,-0.12,-0.34,-3.72,39.34,-5.45,0.72,0.36,0.07,-0.46,0.31
0,2,-1,-52,-359,3939,0.02,-0.10,-0.11,-0.52,-3.59,39.39,-5.43,0.73,0.36,0.06,-0.87,-0.02
0,2,1,-60,-400,3949,0.01,-0.07,-0.10,-0.60,-4.00,39.49,-5.45,0.73,0.36,0.06,-0.79,-0.18
1,-2,-28,-70,-336,3933,0.02,-0.08,-0.26,-0.70,-3.36,39.33,-5.43,0.74,0.36,-0.18,0.21,2.13
15,16,-40,-44,-365,4024,0.11,0.03,-0.48,-0.44,-3.65,40.24,-5.42,0.73,0.36,-3.40,-3.97,2.94
4,9,-41,-52,-402,3921,0.12,0.08,-0.68,-0.52,-4.02,39.21,-5.44,0.73,0.37,-0.56,-1.99,2.84
2,4,-35,-39,-389,3915,0.12,0.09,-0.82,-0.39,-3.89,39.15,-5.45,0.72,0.37,-0.05,-0.66,2.19
2,0,-29,-47,-376,3938,0.12,0.09,-0.92,-0.47,-3.76,39.38,-5.45,0.71,0.37,-0.05,0.32,1.59
2,1,-27,-62,-399,3928,0.12,0.08,-0.99,-0.62,-3.99,39.28,-5.47,0.71,0.38,-0.05,0.06,1.36
-1,1,-18,-43,-402,3912,0.10,0.08,-1.00,-0.43,-4.02,39.12,-5.48,0.71,0.38,0.65,0.05,0.58
0,1,-16,-38,-410,3914,0.09,0.08,-1.00,-0.38,-4.10,39.14,-5.50,0.70,0.39,0.35,0.04,0.42
1,0,-13,-37,-370,3911,0.09,0.07,-0.98,-0.37,-3.70,39.11,-5.49,0.69,0.39,0.09,0.27,0.18
-2,-1,-2,-45,-360,3928,0.07,0.06,-0.89,-0.45,-3.60,39.28,-5.47,0.69,0.39,0.77,0.47,-0.67
-1,-7,18,-33,-269,3897,0.06,0.01,-0.69,-0.33,-2.69,38.97,-5.46,0.68,0.40,0.47,1.81,-2.18
-1,-10,18,-26,-211,3961,0.04,-0.05,-0.51,-0.26,-2.11,39.61,-5.44,0.68,0.40,0.42,2.34,-2.01
-1,-5,5,-49,-337,3922,0.03,-0.08,-0.43,-0.49,-3.37,39.22,-5.42,0.68,0.40,0.38,0.98,-0.83
0,-6,3,-42,-362,3940,0.03,-0.11,-0.37,-0.42,-3.62,39.40,-5.40,0.67,0.40,0.11,1.12,-0.60
-1,-3,2,-40,-370,3921,0.02,-0.11,-0.32,-0.40,-3.70,39.21,-5.40,0.65,0.40,0.33,0.33,-0.47
1,-4,2,-54,-370,3937,0.03,-0.13,-0.28,-0.54,-3.70,39.37,-5.39,0.67,0.40,-0.16,0.54,-0.43
1,-2,2,-47,-385,3917,0.03,-0.13,-0.24,-0.47,-3.85,39.17,-5.41,0.67,0.40,-0.15,0.03,-0.39
1,-2,3,-41,-379,3928,0.03,-0.13,-0.20,-0.41,-3.79,39.28,-5.43,0.66,0.40,-0.13,0.03,-0.44
1,-3,5,-63,-371,3928,0.03,-0.13,-0.15,-0.63,-3.71,39.28,-5.42,0.68,0.40,-0.12,0.27,-0.56
1,-4,3,-63,-375,3927,0.04,-0.14,-0.11,-0.63,-3.75,39.27,-5.43,0.70,0.40,-0.11,0.48,-0.36
0,-5,-3,-44,-411,3910,0.03,-0.16,-0.12,-0.44,-4.11,39.10,-5.45,0.69,0.41,0.13,0.67,0.14
