gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
-2,17,-7,46,-249,3933,0.07,0.21,-0.18,0.46,-2.49,39.33,-4.39,0.18,80.16,2.92,-0.52,-7.12
8,8,-13,63,-16,3860,0.11,0.24,-0.24,0.63,-0.16,38.60,-4.37,0.17,80.16,2.69,-0.34,-7.06
10,-4,7,-19,-253,4028,0.16,0.19,-0.17,-0.19,-2.53,40.28,-4.35,0.17,80.16,2.63,-0.09,-7.24
6,2,-7,-76,-375,3906,0.18,0.18,-0.20,-0.76,-3.75,39.06,-4.37,0.19,80.16,2.71,-0.21,-7.12
5,3,-10,-57,-233,3890,0.19,0.18,-0.24,-0.57,-2.33,38.90,-4.35,0.20,80.16,2.72,-0.24,-7.08
-4,12,16,-12,-438,3928,0.15,0.24,-0.12,-0.12,-4.38,39.28,-4.37,0.20,80.16,2.92,-0.44,-7.33
2,0,53,-34,-471,3979,0.15,0.21,0.22,-0.34,-4.71,39.79,-4.38,0.20,80.16,2.81,-0.19,-7.71
1,-4,53,-84,-463,3890,0.14,0.17,0.52,-0.84,-4.63,38.90,-4.40,0.21,80.16,2.85,-0.10,-7.76
-2,-2,26,-99,-499,3896,0.11,0.14,0.63,-0.99,-4.99,38.96,-4.42,0.22,80.16,2.93,-0.14,-7.55
-5,-4,17,-63,-429,3898,0.07,0.10,0.67,-0.63,-4.29,38.98,-4.43,0.22,80.16,3.01,-0.09,-7.49
0,-5,5,-41,-340,3907,0.06,0.06,0.63,-0.41,-3.40,39.07,-4.45,0.24,80.15,2.92,-0.07,-7.38
-1,-3,2,-40,-338,3918,0.05,0.04,0.58,-0.40,-3.38,39.18,-4.46,0.25,80.15,2.95,-0.11,-7.34
-2,-1,-1,-22,-318,3924,0.03,0.03,0.52,-0.22,-3.18,39.24,-4.48,0.25,80.15,2.99,-0.15,-7.30
-1,-1,-1,-19,-318,3923,0.02,0.02,0.46,-0.19,-3.18,39.23,-4.50,0.26,80.15,2.98,-0.15,-7.29
-3,-4,-3,-15,-319,3921,0.00,-0.01,0.39,-0.15,-3.19,39.21,-4.52,0.25,80.15,3.04,-0.08,-7.26
