gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
-2,1,-4,-53,-362,3940,-0.03,0.03,-0.30,-0.53,-3.62,39.40,-5.33,0.79,53.14,1.75,-0.37,-4.79
-1,2,-4,-57,-365,3948,-0.03,0.04,-0.29,-0.57,-3.65,39.48,-5.31,0.81,53.14,1.48,-0.59,-4.78
-2,2,-4,-64,-366,3946,-0.04,0.05,-0.29,-0.64,-3.66,39.46,-5.31,0.82,53.14,1.70,-0.57,-4.78
-3,3,-4,-50,-364,3932,-0.05,0.06,-0.28,-0.50,-3.64,39.32,-5.31,0.81,53.14,1.90,-0.77,-4.77
-3,4,-5,-44,-361,3931,-0.07,0.08,-0.28,-0.44,-3.61,39.31,-5.30,0.79,53.14,1.85,-0.95,-4.69
-2,2,-5,-45,-368,3930,-0.07,0.09,-0.29,-0.45,-3.68,39.30,-5.31,0.77,53.14,1.58,-0.42,-4.69
-2,2,-5,-43,-371,3942,-0.08,0.09,-0.29,-0.43,-3.71,39.42,-5.31,0.76,53.14,1.56,-0.40,-4.69
-1,2,-5,-57,-373,3941,-0.08,0.09,-0.29,-0.57,-3.73,39.41,-5.33,0.77,53.15,1.32,-0.40,-4.70
-1,1,-4,-54,-374,3938,-0.07,0.09,-0.29,-0.54,-3.74,39.38,-5.35,0.77,53.15,1.33,-0.15,-4.78
-1,1,-4,-62,-381,3920,-0.07,0.09,-0.28,-0.62,-3.81,39.20,-5.36,0.78,53.15,1.34,-0.17,-4.77
-1,1,-4,-55,-377,3928,-0.07,0.08,-0.28,-0.55,-3.77,39.28,-5.38,0.78,53.15,1.34,-0.18,-4.77
0,0,-5,-58,-375,3931,-0.06,0.08,-0.28,-0.58,-3.75,39.31,-5.40,0.80,53.15,1.12,0.04,-4.69
0,-1,-5,-62,-377,3938,-0.06,0.06,-0.28,-0.62,-3.77,39.38,-5.41,0.81,53.15,1.15,0.24,-4.69
-1,0,-4,-51,-366,3941,-0.06,0.06,-0.28,-0.51,-3.66,39.41,-5.39,0.80,53.15,1.40,-0.03,-4.77
0,0,-5,-44,-366,3943,-0.05,0.05,-0.28,-0.44,-3.66,39.43,-5.38,0.78,53.15,1.16,-0.05,-4.69
1,0,-5,-56,-373,3950,-0.04,0.05,-0.28,-0.56,-3.73,39.50,-5.39,0.80,53.16,0.95,-0.07,-4.69
0,0,-6,-53,-377,3932,-0.04,0.04,-0.29,-0.53,-3.77,39.32,-5.41,0.79,53.16,1.23,-0.09,-4.61
1,1,-5,-57,-372,3942,-0.03,0.04,-0.29,-0.57,-3.72,39.42,-5.40,0.81,53.16,1.01,-0.34,-4.70
1,0,-4,-52,-374,3935,-0.02,0.04,-0.29,-0.52,-3.74,39.35,-5.41,0.79,53.16,1.04,-0.10,-4.78
0,0,-5,-51,-374,3943,-0.02,0.03,-0.29,-0.51,-3.74,39.43,-5.41,0.78,53.16,1.31,-0.11,-4.70
0,0,-4,-48,-376,3930,-0.02,0.03,-0.29,-0.48,-3.76,39.30,-5.42,0.76,53.16,1.31,-0.12,-4.78
0,1,-5,-51,-374,3929,-0.01,0.03,-0.29,-0.51,-3.74,39.29,-5.43,0.75,53.16,1.32,-0.36,-4.69
1,-1,-5,-57,-367,3944,-0.01,0.02,-0.29,-0.57,-3.67,39.44,-5.42,0.76,53.16,1.09,0.11,-4.70
0,1,-5,-60,-364,3927,-0.01,0.03,-0.29,-0.60,-3.64,39.27,-5.40,0.77,53.17,1.35,-0.38,-4.70
0,1,-5,-57,-368,3931,-0.00,0.03,-0.29,-0.57,-3.68,39.31,-5.39,0.78,53.17,1.35,-0.38,-4.70
1,-1,-5,-56,-377,3939,0.00,0.02,-0.29,-0.56,-3.77,39.39,-5.41,0.79,53.17,1.12,0.10,-4.70
0,0,-6,-61,-378,3941,0.00,0.02,-0.30,-0.61,-3.78,39.41,-5.42,0.80,53.17,1.38,-0.17,-4.62
0,0,-3,-51,-377,3935,0.00,0.02,-0.29,-0.51,-3.77,39.35,-5.43,0.79,53.17,1.38,-0.17,-4.87
0,-1,-4,-57,-369,3937,0.00,0.01,-0.28,-0.57,-3.69,39.37,-5.41,0.80,53.17,1.37,0.05,-4.78
0,0,-5,-61,-368,3934,0.00,0.01,-0.29,-0.61,-3.68,39.34,-5.40,0.81,53.17,1.37,-0.21,-4.69
1,0,-4,-49,-367,3940,0.01,0.01,-0.28,-0.49,-3.67,39.40,-5.39,0.80,53.17,1.14,-0.21,-4.78
1,0,-6,-53,-372,3936,0.01,0.01,-0.29,-0.53,-3.72,39.36,-5.40,0.78,53.17,1.16,-0.21,-4.61
1,0,-5,-54,-369,3937,0.02,0.01,-0.29,-0.54,-3.69,39.37,-5.38,0.78,53.18,1.17,-0.21,-4.70
0,-1,-5,-57,-371,3944,0.02,-0.00,-0.29,-0.57,-3.71,39.44,-5.38,0.80,53.18,1.42,0.01,-4.70
1,0,-5,-52,-368,3935,0.02,-0.00,-0.29,-0.52,-3.68,39.35,-5.37,0.78,53.18,1.18,-0.24,-4.70
1,0,-5,-57,-377,3935,0.02,-0.00,-0.30,-0.57,-3.77,39.35,-5.38,0.79,53.18,1.20,-0.24,-4.70
0,1,-5,-61,-372,3933,0.02,0.01,-0.30,-0.61,-3.72,39.33,-5.39,0.81,53.18,1.44,-0.48,-4.70
1,0,-4,-52,-371,3946,0.03,0.01,-0.29,-0.52,-3.71,39.46,-5.38,0.79,53.18,1.20,-0.22,-4.78
0,0,-4,-59,-373,3944,0.02,0.00,-0.29,-0.59,-3.73,39.44,-5.39,0.81,53.18,1.45,-0.23,-4.78
2,0,-5,-51,-376,3940,0.03,0.00,-0.29,-0.51,-3.76,39.40,-5.40,0.79,53.18,0.98,-0.23,-4.70
1,0,-5,-55,-375,3936,0.04,0.00,-0.29,-0.55,-3.75,39.36,-5.42,0.80,53.19,1.25,-0.23,-4.70
1,0,-5,-50,-377,3947,0.04,0.00,-0.29,-0.50,-3.77,39.47,-5.43,0.78,53.19,1.26,-0.23,-4.70
1,0,-5,-52,-376,3931,0.04,0.00,-0.29,-0.52,-3.76,39.31,-5.44,0.77,53.19,1.27,-0.22,-4.70
0,1,-5,-55,-375,3926,0.04,0.01,-0.29,-0.55,-3.75,39.26,-5.45,0.79,53.19,1.52,-0.46,-4.70
0,0,-5,-53,-372,3944,0.03,0.01,-0.30,-0.53,-3.72,39.44,-5.43,0.78,53.19,1.50,-0.21,-4.70
1,0,-5,-57,-367,3938,0.04,0.01,-0.30,-0.57,-3.67,39.38,-5.41,0.79,53.19,1.25,-0.21,-4.70
1,0,-4,-51,-368,3938,0.04,0.01,-0.29,-0.51,-3.68,39.38,-5.40,0.78,53.19,1.26,-0.21,-4.78
4,8,-6,-47,-368,3943,0.06,0.05,-0.30,-0.47,-3.68,39.43,-5.39,0.76,53.19,0.57,-2.06,-4.62
2,7,-5,-63,-381,3954,0.07,0.09,-0.30,-0.63,-3.81,39.54,-5.40,0.78,53.19,1.10,-1.67,-4.71
5,2,-59,-103,-552,3858,0.09,0.09,-0.63,-1.03,-5.52,38.58,-5.42,0.78,53.20,0.43,-0.39,-0.43
-2,-1,-99,-139,-555,3994,0.07,0.08,-1.17,-1.39,-5.55,39.94,-5.43,0.79,53.20,2.14,0.31,2.47
4,-4,-164,-154,-383,3995,0.09,0.05,-2.05,-1.54,-3.83,39.95,-5.43,0.81,53.21,0.68,0.95,7.17
5,-6,-155,-149,-345,3935,0.11,0.01,-2.79,-1.49,-3.45,39.35,-5.43,0.82,53.22,0.51,1.30,5.73
2,7,-120,23,-262,3948,0.11,0.05,-3.25,0.23,-2.62,39.48,-5.41,0.81,53.23,1.27,-1.85,2.36
2,1,-107,45,-294,3926,0.11,0.05,-3.57,0.45,-2.94,39.26,-5.40,0.80,53.25,1.27,-0.31,0.96
2,-5,-32,46,-278,3925,0.11,0.01,-3.41,0.46,-2.78,39.25,-5.39,0.78,53.26,1.27,1.08,-5.25
2,-7,-21,-19,-336,3924,0.11,-0.03,-3.20,-0.19,-3.36,39.24,-5.38,0.77,53.27,1.28,1.43,-5.99
0,0,-7,-68,-380,3938,0.10,-0.03,-2.92,-0.68,-3.80,39.38,-5.38,0.78,53.29,1.74,-0.34,-6.93
1,3,-9,-35,-363,3941,0.10,-0.01,-2.68,-0.35,-3.63,39.41,-5.38,0.76,53.30,1.47,-1.02,-6.54
3,2,-7,-45,-365,3939,0.11,0.01,-2.46,-0.45,-3.65,39.39,-5.37,0.75,53.31,0.99,-0.72,-6.51
1,2,-9,-57,-387,3935,0.10,0.02,-2.27,-0.57,-3.87,39.35,-5.38,0.75,53.32,1.49,-0.67,-6.17
0,1,-8,-54,-371,3934,0.09,0.02,-2.09,-0.54,-3.71,39.34,-5.39,0.77,53.32,1.71,-0.41,-6.09
-1,1,-7,-56,-363,3932,0.08,0.03,-1.92,-0.56,-3.63,39.32,-5.37,0.78,53.33,1.90,-0.39,-6.02
-1,1,-6,-64,-366,3941,0.06,0.03,-1.77,-0.64,-3.66,39.41,-5.36,0.79,53.34,1.85,-0.39,-5.97
0,0,-6,-61,-373,3925,0.06,0.03,-1.63,-0.61,-3.73,39.25,-5.37,0.81,53.35,1.57,-0.15,-5.84
1,4,-9,-62,-377,3919,0.06,0.05,-1.52,-0.62,-3.77,39.19,-5.39,0.82,53.35,1.32,-1.08,-5.49
3,3,-12,-73,-392,3903,0.07,0.06,-1.44,-0.73,-3.92,39.03,-5.40,0.83,53.36,0.86,-0.78,-5.17
2,2,-39,-111,-429,3916,0.07,0.07,-1.53,-1.11,-4.29,39.16,-5.41,0.84,53.36,1.14,-0.51,-2.96
-1,2,-45,-109,-403,3957,0.06,0.07,-1.66,-1.09,-4.03,39.57,-5.42,0.86,53.37,1.85,-0.49,-2.57
2,-1,-68,-82,-383,3930,0.07,0.06,-1.91,-0.82,-3.83,39.30,-5.43,0.87,53.38,1.12,0.22,-0.84
2,-3,-69,-64,-381,3927,0.07,0.04,-2.14,-0.64,-3.81,39.27,-5.45,0.88,53.39,1.14,0.63,-0.97
1,0,-48,14,-305,3921,0.07,0.03,-2.21,0.14,-3.05,39.21,-5.43,0.87,53.40,1.39,-0.14,-2.82
0,0,-38,1,-294,3921,0.06,0.03,-2.23,0.01,-2.94,39.21,-5.42,0.85,53.40,1.61,-0.15,-3.68
1,-1,-15,-44,-346,3934,0.06,0.02,-2.09,-0.44,-3.46,39.34,-5.40,0.84,53.41,1.35,0.07,-5.51
1,0,-12,-51,-351,3944,0.06,0.02,-1.96,-0.51,-3.51,39.44,-5.38,0.84,53.42,1.35,-0.19,-5.64
0,-1,-7,-53,-353,3923,0.06,0.01,-1.80,-0.53,-3.53,39.23,-5.37,0.83,53.43,1.57,0.04,-5.93
0,0,-7,-51,-361,3934,0.05,0.01,-1.67,-0.51,-3.61,39.34,-5.35,0.82,53.43,1.55,-0.22,-5.80
1,0,-6,-58,-379,3936,0.05,0.01,-1.54,-0.58,-3.79,39.36,-5.37,0.82,53.44,1.30,-0.22,-5.77
1,1,-6,-55,-373,3932,0.05,0.01,-1.42,-0.55,-3.73,39.32,-5.39,0.81,53.45,1.31,-0.45,-5.66
2,0,-5,-52,-374,3939,0.06,0.01,-1.31,-0.52,-3.74,39.39,-5.40,0.80,53.45,1.08,-0.20,-5.65
1,0,-4,-65,-381,3934,0.06,0.01,-1.20,-0.65,-3.81,39.34,-5.41,0.81,53.46,1.34,-0.21,-5.64
0,0,-6,-66,-376,3918,0.05,0.01,-1.12,-0.66,-3.76,39.18,-5.42,0.83,53.46,1.57,-0.21,-5.39
1,1,-5,-59,-358,3933,0.05,0.01,-1.04,-0.59,-3.58,39.33,-5.40,0.83,53.46,1.32,-0.45,-5.40
0,-1,-5,-50,-373,3950,0.05,0.01,-0.96,-0.50,-3.73,39.50,-5.40,0.81,53.47,1.55,0.03,-5.34
0,0,-4,-50,-371,3937,0.04,0.01,-0.89,-0.50,-3.71,39.37,-5.39,0.79,53.47,1.53,-0.22,-5.36
0,-2,-5,-65,-370,3931,0.04,-0.01,-0.83,-0.65,-3.70,39.31,-5.39,0.81,53.47,1.51,0.24,-5.22
0,-1,-6,-50,-369,3915,0.04,-0.01,-0.79,-0.50,-3.69,39.15,-5.39,0.79,53.48,1.50,-0.03,-5.09
1,0,-5,-65,-360,3934,0.04,-0.01,-0.74,-0.65,-3.60,39.34,-5.38,0.80,53.48,1.25,-0.29,-5.13
0,0,-6,-64,-366,3935,0.03,-0.01,-0.70,-0.64,-3.66,39.35,-5.37,0.82,53.48,1.49,-0.29,-5.01
1,0,-6,-53,-378,3927,0.04,-0.01,-0.67,-0.53,-3.78,39.27,-5.39,0.81,53.49,1.25,-0.28,-4.98
1,0,-6,-53,-376,3929,0.04,-0.01,-0.64,-0.53,-3.76,39.29,-5.40,0.80,53.49,1.26,-0.28,-4.96
1,0,-5,-50,-370,3934,0.04,-0.01,-0.60,-0.50,-3.70,39.34,-5.39,0.79,53.49,1.27,-0.27,-5.01
1,-1,-4,-60,-372,3949,0.04,-0.01,-0.57,-0.60,-3.72,39.49,-5.39,0.80,53.49,1.27,-0.04,-5.06
0,0,-5,-65,-376,3942,0.04,-0.01,-0.54,-0.65,-3.76,39.42,-5.40,0.82,53.50,1.51,-0.29,-4.96
0,1,-5,-54,-381,3933,0.04,-0.00,-0.52,-0.54,-3.81,39.33,-5.42,0.82,53.50,1.50,-0.52,-4.93
0,-1,-5,-62,-365,3933,0.03,-0.01,-0.50,-0.62,-3.65,39.33,-5.40,0.83,53.50,1.49,-0.03,-4.91
1,0,-4,-57,-371,3940,0.03,-0.01,-0.47,-0.57,-3.71,39.40,-5.38,0.83,53.50,1.24,-0.28,-4.98
0,0,-5,-60,-370,3934,0.03,-0.01,-0.45,-0.60,-3.70,39.34,-5.38,0.84,53.50,1.48,-0.29,-4.88
0,0,-5,-58,-371,3925,0.03,-0.01,-0.44,-0.58,-3.71,39.25,-5.40,0.84,53.51,1.47,-0.28,-4.86
-2,6,-4,-70,-374,3939,0.01,0.03,-0.42,-0.70,-3.74,39.39,-5.40,0.86,53.51,1.92,-1.67,-4.93
5,6,-4,-77,-404,3860,0.04,0.06,-0.40,-0.77,-4.04,38.60,-5.42,0.87,53.51,0.26,-1.55,-4.91
-3,80,-31,-86,-443,4057,0.02,0.55,-0.55,-0.86,-4.43,40.57,-5.43,0.88,53.51,2.21,-18.55,-2.76
4,63,-24,-120,-438,4053,0.04,0.88,-0.64,-1.20,-4.38,40.53,-5.45,0.89,53.51,0.52,-12.99,-3.44
1,1,-28,47,-249,3947,0.04,0.79,-0.75,0.47,-2.49,39.47,-5.43,0.89,53.52,1.29,2.47,-3.20
-1,-16,-20,112,-242,3953,0.03,0.62,-0.80,1.12,-2.42,39.53,-5.42,0.87,53.52,1.75,6.12,-3.92
0,-13,-2,-60,-371,3945,0.03,0.48,-0.73,-0.60,-3.71,39.45,-5.40,0.87,53.52,1.48,4.83,-5.38
-2,-11,-3,-68,-386,3953,0.02,0.36,-0.67,-0.68,-3.86,39.53,-5.42,0.88,53.53,1.93,3.89,-5.25
-2,-1,-5,-64,-370,3956,0.00,0.32,-0.64,-0.64,-3.70,39.56,-5.40,0.89,53.53,1.88,1.19,-5.04
1,6,-2,-56,-388,3963,0.01,0.32,-0.59,-0.56,-3.88,39.63,-5.42,0.89,53.53,1.14,-0.57,-5.25
2,4,-5,-55,-379,3937,0.02,0.32,-0.56,-0.55,-3.79,39.37,-5.43,0.87,53.53,0.94,-0.09,-4.97
1,1,-6,-47,-353,3942,0.02,0.29,-0.54,-0.47,-3.53,39.42,-5.41,0.87,53.54,1.20,0.58,-4.87
2,4,-5,-73,-367,3955,0.03,0.29,-0.52,-0.73,-3.67,39.55,-5.40,0.88,53.54,0.98,-0.21,-4.93
3,3,-8,-83,-360,3947,0.05,0.28,-0.51,-0.83,-3.60,39.47,-5.40,0.90,53.54,0.78,0.00,-4.68
5,5,-7,-59,-370,3931,0.07,0.28,-0.50,-0.59,-3.70,39.31,-5.39,0.88,53.54,0.37,-0.49,-4.76
5,7,-6,-73,-376,3931,0.10,0.29,-0.49,-0.73,-3.76,39.31,-5.39,0.90,53.54,0.46,-0.95,-4.83
6,6,-6,-70,-362,3933,0.12,0.30,-0.48,-0.70,-3.62,39.33,-5.38,0.91,53.55,0.30,-0.67,-4.82
6,6,-7,-73,-367,3936,0.15,0.31,-0.47,-0.73,-3.67,39.36,-5.37,0.93,53.55,0.39,-0.65,-4.73
7,6,-12,-42,-376,3925,0.18,0.31,-0.50,-0.42,-3.76,39.25,-5.38,0.91,53.55,0.24,-0.62,-4.33
5,6,-11,-52,-361,3940,0.19,0.32,-0.52,-0.52,-3.61,39.40,-5.37,0.90,53.55,0.80,-0.60,-4.43
3,4,-6,-64,-378,3940,0.19,0.31,-0.50,-0.64,-3.78,39.40,-5.38,0.91,53.55,1.31,-0.12,-4.84
3,3,-6,-67,-377,3944,0.19,0.30,-0.49,-0.67,-3.77,39.44,-5.40,0.92,53.56,1.31,0.08,-4.83
-1,5,-7,-85,-381,3941,0.16,0.30,-0.48,-0.85,-3.81,39.41,-5.40,0.94,53.56,2.23,-0.43,-4.74
-1,6,-7,-76,-386,3935,0.14,0.31,-0.48,-0.76,-3.86,39.35,-5.42,0.95,53.56,2.15,-0.66,-4.73
0,4,-10,-137,-425,3945,0.13,0.30,-0.49,-1.37,-4.25,39.45,-5.43,0.97,53.56,1.85,-0.18,-4.49
-4,3,-16,-192,-471,3957,0.09,0.29,-0.54,-1.92,-4.71,39.57,-5.44,0.98,53.57,2.73,0.03,-4.03
10,28,-25,-357,-562,3843,0.14,0.43,-0.64,-3.57,-5.62,38.43,-5.45,1.00,53.57,-0.63,-5.79,-3.35
39,41,-16,-499,-621,3832,0.37,0.64,-0.67,-4.99,-6.21,38.32,-5.45,1.02,53.57,-7.16,-8.32,-4.15
76,77,25,-389,-338,3991,0.79,1.04,-0.45,-3.89,-3.38,39.91,-5.45,1.04,53.57,-14.96,-15.95,-7.42
63,54,4,-543,-365,3824,1.10,1.27,-0.38,-5.43,-3.65,38.24,-5.44,1.06,53.58,-10.51,-9.26,-5.58
12,15,-87,-389,-291,3883,1.06,1.23,-0.87,-3.89,-2.91,38.83,-5.44,1.08,53.58,2.32,0.51,1.68
-1,12,-103,-367,-254,3948,0.95,1.18,-1.41,-3.67,-2.54,39.48,-5.43,1.11,53.59,5.20,1.08,2.55
5,-12,-130,-310,-253,3928,0.88,0.99,-2.07,-3.10,-2.53,39.28,-5.41,1.12,53.59,3.43,6.45,4.24
-6,-4,-135,-123,-150,3954,0.76,0.87,-2.68,-1.23,-1.50,39.54,-5.39,1.13,53.61,5.75,3.95,4.11
0,-6,-162,-29,-268,3985,0.68,0.74,-3.40,-0.29,-2.68,39.85,-5.37,1.12,53.62,3.93,4.00,5.74
6,0,-160,7,-305,4002,0.65,0.67,-4.04,0.07,-3.05,40.02,-5.36,1.11,53.63,2.28,2.20,4.99
-14,-11,-185,208,-315,3795,0.50,0.54,-4.76,2.08,-3.15,37.95,-5.36,1.09,53.65,6.80,4.49,6.45
3,-4,-216,277,-275,3954,0.47,0.46,-5.60,2.77,-2.75,39.54,-5.35,1.08,53.68,2.36,2.43,8.31
22,1,-311,317,-248,3905,0.56,0.42,-6.94,3.17,-2.48,39.05,-5.34,1.06,53.70,-2.15,1.01,15.14
12,-7,-353,270,-332,3931,0.57,0.33,-8.40,2.70,-3.32,39.31,-5.34,1.04,53.74,0.46,2.73,17.38
5,2,-355,99,-371,3951,0.55,0.31,-9.73,0.99,-3.71,39.51,-5.34,1.02,53.78,2.14,0.37,16.34
-1,-2,-338,72,-359,3915,0.49,0.27,-10.82,0.72,-3.59,39.15,-5.34,1.00,53.82,3.43,1.23,13.91
-2,-9,-284,6,-360,4047,0.43,0.19,-11.47,0.06,-3.60,40.47,-5.33,0.97,53.87,3.46,2.70,8.74
0,-1,-261,-36,-423,3873,0.38,0.16,-11.91,-0.36,-4.23,38.73,-5.35,0.96,53.91,2.79,0.58,6.38
3,-18,-270,-60,-345,3865,0.36,0.04,-12.37,-0.60,-3.45,38.65,-5.33,0.95,53.96,1.95,4.43,6.72
14,-29,-260,3,-308,3898,0.41,-0.14,-12.72,0.03,-3.08,38.98,-5.32,0.93,54.01,-0.66,6.55,5.56
6,-52,-258,-91,-389,4000,0.41,-0.45,-13.02,-0.91,-3.89,40.00,-5.32,0.94,54.06,1.36,11.25,5.11
12,-38,-284,-163,-400,4052,0.44,-0.63,-13.45,-1.63,-4.00,40.52,-5.33,0.95,54.12,-0.05,6.99,6.91
