gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
8,-61,36,23,-397,3942,-0.04,-0.47,1.33,0.23,-3.97,39.42,-4.90,-0.30,61.58,3.08,1.56,-13.64
-13,12,39,-13,-367,3774,-0.12,-0.35,1.44,-0.13,-3.67,37.74,-4.92,-0.29,61.57,3.54,0.04,-13.86
-8,14,14,-56,-404,4039,-0.15,-0.23,1.38,-0.56,-4.04,40.39,-4.93,-0.27,61.57,3.46,-0.04,-10.97
7,-12,8,-17,-382,4073,-0.10,-0.28,1.29,-0.17,-3.82,40.73,-4.94,-0.26,61.56,3.15,0.49,-10.37
13,-54,11,57,-406,3841,-0.01,-0.58,1.23,0.57,-4.06,38.41,-4.96,-0.27,61.56,3.01,1.43,-10.81
2,-22,7,44,-376,3731,0.01,-0.65,1.15,0.44,-3.76,37.31,-4.97,-0.28,61.55,3.24,0.81,-10.44
-14,56,54,30,-339,3952,-0.08,-0.25,1.36,0.30,-3.39,39.52,-4.97,-0.30,61.55,3.58,-0.88,-15.73
-16,43,61,27,-335,4020,-0.17,0.04,1.60,0.27,-3.35,40.20,-4.95,-0.30,61.54,3.64,-0.69,-16.26
8,-20,42,41,-174,3902,-0.10,-0.09,1.69,0.41,-1.74,39.02,-4.93,-0.30,61.53,3.12,0.63,-13.88
8,-13,27,30,-188,3827,-0.04,-0.16,1.69,0.30,-1.88,38.27,-4.91,-0.31,61.53,3.09,0.51,-12.11
6,21,3,74,-283,3827,-0.00,-0.01,1.54,0.74,-2.83,38.27,-4.90,-0.32,61.52,3.11,-0.21,-9.45
-3,3,12,12,-312,3890,-0.02,0.01,1.46,0.12,-3.12,38.90,-4.89,-0.31,61.51,3.29,0.14,-10.62
0,12,6,25,-320,3893,-0.02,0.08,1.35,0.25,-3.20,38.93,-4.87,-0.32,61.51,3.22,-0.06,-10.05
-7,15,13,-35,-337,3907,-0.06,0.16,1.29,-0.35,-3.37,39.07,-4.87,-0.30,61.50,3.37,-0.15,-10.95
-4,15,12,-43,-328,3928,-0.08,0.24,1.24,-0.43,-3.28,39.28,-4.87,-0.28,61.50,3.32,-0.19,-10.90
1,5,14,-16,-350,3897,-0.06,0.24,1.20,-0.16,-3.50,38.97,-4.88,-0.26,61.49,3.22,0.00,-11.19
0,14,11,-13,-361,3882,-0.06,0.31,1.15,-0.13,-3.61,38.82,-4.89,-0.24,61.49,3.24,-0.21,-10.90
-2,10,12,-53,-361,3914,-0.06,0.34,1.10,-0.53,-3.61,39.14,-4.90,-0.23,61.49,3.29,-0.15,-11.07
-2,10,13,-36,-360,3931,-0.07,0.36,1.07,-0.36,-3.60,39.31,-4.91,-0.21,61.48,3.30,-0.17,-11.23
0,8,11,8,-349,3898,-0.06,0.38,1.03,0.08,-3.49,38.98,-4.92,-0.20,61.48,3.27,-0.13,-11.04
0,7,11,9,-341,3902,-0.06,0.38,1.00,0.09,-3.41,39.02,-4.94,-0.18,61.47,3.27,-0.13,-11.09
1,2,14,17,-353,3888,-0.05,0.36,0.98,0.17,-3.53,38.88,-4.95,-0.19,61.47,3.26,-0.01,-11.46
1,1,12,5,-341,3900,-0.03,0.33,0.96,0.05,-3.41,39.00,-4.96,-0.17,61.47,3.26,0.00,-11.26
-1,-2,7,-19,-347,3919,-0.04,0.28,0.90,-0.19,-3.47,39.19,-4.96,-0.15,61.46,3.31,0.06,-10.73
-1,-5,5,-21,-345,3915,-0.04,0.22,0.84,-0.21,-3.45,39.15,-4.97,-0.13,61.46,3.31,0.13,-10.57
-1,-4,9,-3,-359,3899,-0.04,0.18,0.82,-0.03,-3.59,38.99,-4.98,-0.12,61.46,3.32,0.11,-11.08
-2,-4,9,-10,-350,3907,-0.05,0.13,0.79,-0.10,-3.50,39.07,-4.99,-0.10,61.45,3.35,0.11,-11.12
0,-3,9,-5,-345,3914,-0.04,0.10,0.76,-0.05,-3.45,39.14,-5.00,-0.08,61.45,3.31,0.09,-11.15
0,-2,10,4,-337,3908,-0.04,0.08,0.75,0.04,-3.37,39.08,-4.98,-0.08,61.45,3.30,0.07,-11.28
-4,2,41,71,-323,3862,-0.06,0.08,0.92,0.71,-3.23,38.62,-4.98,-0.09,61.44,3.38,-0.00,-14.74
-1,0,39,-3,-364,3893,-0.06,0.08,1.07,-0.03,-3.64,38.93,-4.99,-0.09,61.44,3.33,0.04,-14.31
1,-2,60,-12,-404,3864,-0.05,0.06,1.33,-0.12,-4.04,38.64,-5.01,-0.08,61.43,3.30,0.08,-16.47
1,-5,58,-25,-379,3897,-0.04,0.02,1.55,-0.25,-3.79,38.97,-5.03,-0.07,61.43,3.31,0.14,-15.95
1,2,33,-34,-345,3904,-0.03,0.03,1.60,-0.34,-3.45,39.04,-5.03,-0.05,61.42,3.30,-0.02,-12.92
0,7,25,-18,-358,3892,-0.02,0.07,1.59,-0.18,-3.58,38.92,-5.04,-0.03,61.41,3.33,-0.14,-11.98
-2,0,25,-8,-350,3879,-0.03,0.06,1.58,-0.08,-3.50,38.79,-5.05,-0.02,61.41,3.38,-0.00,-11.99
0,0,19,-23,-368,3903,-0.03,0.06,1.54,-0.23,-3.68,39.03,-5.06,-0.01,61.40,3.35,-0.01,-11.33
-2,-1,9,-22,-367,3896,-0.04,0.04,1.44,-0.22,-3.67,38.96,-5.07,0.01,61.40,3.40,0.00,-10.27
-2,-1,7,-14,-364,3899,-0.05,0.03,1.34,-0.14,-3.64,38.99,-5.09,0.02,61.39,3.41,-0.00,-10.16
0,0,4,-3,-356,3909,-0.04,0.03,1.23,-0.03,-3.56,39.09,-5.11,0.02,61.39,3.38,-0.02,-9.94
-1,1,5,9,-350,3908,-0.05,0.03,1.14,0.09,-3.50,39.08,-5.11,0.01,61.38,3.40,-0.03,-10.18
0,0,6,-3,-344,3901,-0.04,0.03,1.06,-0.03,-3.44,39.01,-5.09,0.02,61.38,3.37,-0.02,-10.40
0,0,6,1,-345,3901,-0.04,0.03,0.99,0.01,-3.45,39.01,-5.08,0.01,61.37,3.36,-0.01,-10.49
1,-2,8,-3,-356,3914,-0.03,0.01,0.94,-0.03,-3.56,39.14,-5.10,0.01,61.37,3.35,0.03,-10.79
1,-3,7,-12,-353,3907,-0.02,-0.01,0.89,-0.12,-3.53,39.07,-5.10,0.03,61.37,3.35,0.04,-10.73
0,-6,14,52,-308,3904,-0.02,-0.04,0.89,0.52,-3.08,39.04,-5.09,0.01,61.36,3.37,0.12,-11.57
-7,-3,32,25,-368,3926,-0.06,-0.06,0.99,0.25,-3.68,39.26,-5.10,-0.00,61.36,3.53,0.08,-13.57
0,-2,12,-40,-385,3893,-0.05,-0.06,0.97,-0.40,-3.85,38.93,-5.12,0.01,61.36,3.39,0.05,-11.23
0,-2,9,-24,-362,3911,-0.05,-0.07,0.92,-0.24,-3.62,39.11,-5.12,0.03,61.35,3.39,0.04,-10.92
2,0,5,7,-353,3885,-0.03,-0.06,0.86,0.07,-3.53,38.85,-5.13,0.01,61.35,3.35,0.01,-10.53
-1,-2,8,-1,-338,3899,-0.03,-0.07,0.83,-0.01,-3.38,38.99,-5.11,0.01,61.34,3.40,0.05,-10.93
0,2,9,9,-340,3899,-0.03,-0.05,0.80,0.09,-3.40,38.99,-5.10,-0.00,61.34,3.38,-0.03,-11.08
7,-4,12,54,-298,3923,0.02,-0.07,0.79,0.54,-2.98,39.23,-5.09,-0.01,61.34,3.21,0.11,-11.45
0,-3,35,-48,-367,3911,0.01,-0.08,0.93,-0.48,-3.67,39.11,-5.10,0.00,61.33,3.36,0.08,-14.00
0,0,28,-63,-383,3897,0.01,-0.07,1.00,-0.63,-3.83,38.97,-5.10,0.02,61.33,3.37,0.01,-13.07
0,4,22,-22,-369,3905,0.01,-0.04,1.04,-0.22,-3.69,39.05,-5.12,0.03,61.33,3.37,-0.09,-12.32
0,4,19,-23,-367,3912,0.01,-0.01,1.05,-0.23,-3.67,39.12,-5.13,0.05,61.32,3.38,-0.11,-11.94
1,3,7,-37,-375,3897,0.02,0.01,0.99,-0.37,-3.75,38.97,-5.14,0.06,61.32,3.37,-0.10,-10.60
1,1,9,-26,-372,3907,0.02,0.01,0.94,-0.26,-3.72,39.07,-5.15,0.08,61.31,3.37,-0.07,-10.89
-2,-2,1,4,-359,3882,0.01,-0.00,0.86,0.04,-3.59,38.82,-5.17,0.06,61.31,3.45,-0.00,-10.06
-2,-4,1,-10,-348,3888,-0.01,-0.03,0.78,-0.10,-3.48,38.88,-5.16,0.08,61.31,3.45,0.04,-10.16
-4,-4,-4,-6,-351,3912,-0.03,-0.05,0.67,-0.06,-3.51,39.12,-5.14,0.08,61.31,3.48,0.04,-9.69
1,-5,-5,-16,-366,3853,-0.02,-0.07,0.58,-0.16,-3.66,38.53,-5.15,0.09,61.30,3.39,0.06,-9.70
0,-3,-9,36,-327,3899,-0.02,-0.08,0.46,0.36,-3.27,38.99,-5.15,0.08,61.30,3.40,0.03,-9.37
-1,-3,-9,19,-313,3897,-0.02,-0.09,0.36,0.19,-3.13,38.97,-5.13,0.07,61.30,3.41,0.04,-9.50
3,6,-2,-12,-353,3927,-0.00,-0.05,0.31,-0.12,-3.53,39.27,-5.13,0.08,61.30,3.33,-0.17,-10.39
3,5,2,-10,-342,3915,0.02,-0.01,0.29,-0.10,-3.42,39.15,-5.11,0.09,61.30,3.31,-0.16,-10.89
5,7,7,2,-348,3910,0.04,0.03,0.31,0.02,-3.48,39.10,-5.11,0.07,61.30,3.26,-0.20,-11.47
5,6,8,2,-366,3911,0.07,0.06,0.33,0.02,-3.66,39.11,-5.13,0.07,61.29,3.26,-0.18,-11.56
1,-3,-3,-2,-334,3897,0.07,0.04,0.27,-0.02,-3.34,38.97,-5.11,0.06,61.29,3.33,0.01,-10.32
-1,-3,0,13,-366,3896,0.06,0.02,0.25,0.13,-3.66,38.96,-5.12,0.05,61.29,3.38,0.02,-10.71
0,-4,12,-6,-377,3897,0.05,-0.01,0.30,-0.06,-3.77,38.97,-5.14,0.05,61.29,3.38,0.05,-12.08
-9,-9,3,-13,-380,3885,-0.01,-0.06,0.28,-0.13,-3.80,38.85,-5.16,0.06,61.29,3.59,0.16,-11.02
0,-1,6,-27,-326,3912,-0.01,-0.06,0.29,-0.27,-3.26,39.12,-5.14,0.07,61.29,3.40,-0.01,-11.37
0,-2,4,-27,-342,3909,-0.01,-0.07,0.29,-0.27,-3.42,39.09,-5.14,0.09,61.29,3.39,0.00,-11.14
0,-2,1,-14,-351,3900,-0.01,-0.07,0.27,-0.14,-3.51,39.00,-5.14,0.11,61.29,3.39,-0.01,-10.81
-1,-1,2,-6,-349,3909,-0.01,-0.07,0.25,-0.06,-3.49,39.09,-5.12,0.10,61.29,3.40,-0.02,-10.95
0,0,2,0,-345,3897,-0.01,-0.07,0.24,0.00,-3.45,38.97,-5.11,0.08,61.28,3.38,-0.04,-10.96
0,0,4,5,-337,3910,-0.01,-0.06,0.24,0.05,-3.37,39.10,-5.10,0.07,61.28,3.37,-0.03,-11.20
2,3,10,-13,-332,3916,0.00,-0.03,0.28,-0.13,-3.32,39.16,-5.08,0.08,61.28,3.31,-0.10,-11.86
4,5,10,-11,-334,3895,0.03,-0.00,0.31,-0.11,-3.34,38.95,-5.06,0.09,61.28,3.25,-0.16,-11.82
3,4,11,-2,-338,3886,0.04,0.02,0.35,-0.02,-3.38,38.86,-5.05,0.08,61.28,3.26,-0.14,-11.89
2,2,12,-10,-347,3900,0.05,0.03,0.38,-0.10,-3.47,39.00,-5.06,0.09,61.28,3.28,-0.11,-11.96
-6,-4,7,15,-306,3867,0.01,0.01,0.39,0.15,-3.06,38.67,-5.04,0.08,61.28,3.45,0.02,-11.36
-1,4,5,-2,-363,3903,0.00,0.03,0.38,-0.02,-3.63,39.03,-5.06,0.08,61.28,3.36,-0.14,-11.13
-2,-2,3,-14,-365,3897,-0.01,0.01,0.36,-0.14,-3.65,38.97,-5.07,0.09,61.27,3.39,-0.02,-10.92
-1,-2,5,1,-353,3910,-0.02,0.00,0.35,0.01,-3.53,39.10,-5.09,0.07,61.27,3.38,-0.01,-11.17
2,1,6,-3,-358,3910,-0.00,0.01,0.36,-0.03,-3.58,39.10,-5.10,0.07,61.27,3.33,-0.07,-11.28
1,2,7,-14,-352,3903,0.00,0.02,0.36,-0.14,-3.52,39.03,-5.11,0.09,61.27,3.35,-0.10,-11.39
1,4,6,-11,-352,3904,0.01,0.04,0.36,-0.11,-3.52,39.04,-5.12,0.10,61.27,3.36,-0.16,-11.27
2,4,8,-3,-348,3901,0.02,0.06,0.38,-0.03,-3.48,39.01,-5.11,0.09,61.27,3.33,-0.16,-11.49
-5,5,14,22,-284,3930,-0.01,0.09,0.42,0.22,-2.84,39.30,-5.10,0.08,61.27,3.47,-0.18,-12.14
-1,8,12,9,-277,3921,-0.02,0.13,0.45,0.09,-2.77,39.21,-5.08,0.08,61.26,3.38,-0.25,-11.87
-3,2,41,42,-370,3890,-0.03,0.13,0.66,0.42,-3.70,38.90,-5.09,0.06,61.26,3.43,-0.12,-15.04
-1,7,34,-51,-355,3913,-0.04,0.16,0.80,-0.51,-3.55,39.13,-5.09,0.08,61.26,3.39,-0.24,-14.03
-1,2,20,-39,-355,3886,-0.04,0.15,0.84,-0.39,-3.55,38.86,-5.09,0.10,61.25,3.39,-0.15,-12.32
-1,4,22,-15,-369,3904,-0.04,0.16,0.89,-0.15,-3.69,39.04,-5.11,0.11,61.25,3.41,-0.20,-12.49
-1,4,8,-13,-408,3892,-0.04,0.17,0.85,-0.13,-4.08,38.92,-5.13,0.11,61.25,3.42,-0.20,-10.88
-2,2,6,-11,-376,3897,-0.05,0.16,0.80,-0.11,-3.76,38.97,-5.15,0.11,61.24,3.45,-0.16,-10.70
0,3,3,-9,-357,3902,-0.05,0.17,0.74,-0.09,-3.57,39.02,-5.17,0.12,61.24,3.42,-0.18,-10.43
0,4,0,1,-339,3903,-0.04,0.17,0.67,0.01,-3.39,39.03,-5.15,0.11,61.24,3.41,-0.20,-10.17
1,2,2,1,-340,3903,-0.03,0.17,0.61,0.01,-3.40,39.03,-5.14,0.10,61.24,3.38,-0.15,-10.47
0,4,2,-4,-338,3894,-0.03,0.18,0.56,-0.04,-3.38,38.94,-5.12,0.10,61.23,3.39,-0.19,-10.54
4,13,-5,7,-334,3925,-0.00,0.24,0.48,0.07,-3.34,39.25,-5.10,0.09,61.23,3.29,-0.39,-9.82
