gyroADC_X,gyroADC_Y,gyroADC_Z,accADC_X,accADC_Y,accADC_Z,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,roll_IMU,pitch_IMU,yaw_IMU,roll_PID,pitch_PID,yaw_PID
1,-1,-3,-58,-372,3910,0.04,0.15,3.72,-0.58,-3.72,39.10,-5.61,0.89,3.15,4.24,-0.27,3.28
1,-1,0,-65,-391,3904,0.05,0.13,3.35,-0.65,-3.91,39.04,-5.62,0.90,3.14,4.26,-0.31,2.67
1,-1,-3,-54,-375,3882,0.05,0.11,2.99,-0.54,-3.75,38.82,-5.61,0.88,3.13,4.25,-0.34,2.60
-1,1,3,-61,-394,3903,0.04,0.10,2.71,-0.61,-3.94,39.03,-5.63,0.89,3.12,4.55,-0.65,1.82
1,1,4,-56,-386,3884,0.04,0.10,2.47,-0.56,-3.86,38.84,-5.64,0.87,3.11,4.26,-0.65,1.50
-2,0,7,-50,-373,3897,0.02,0.09,2.26,-0.50,-3.73,38.97,-5.62,0.86,3.10,4.68,-0.51,1.06
1,0,1,-61,-352,3904,0.03,0.08,2.04,-0.61,-3.52,39.04,-5.60,0.87,3.09,4.21,-0.52,1.36
1,0,-2,-75,-391,3891,0.03,0.07,1.83,-0.75,-3.91,38.91,-5.61,0.88,3.08,4.22,-0.55,1.41
2,0,-2,-63,-382,3896,0.04,0.06,1.63,-0.63,-3.82,38.96,-5.61,0.90,3.08,4.08,-0.58,1.23
13,0,10,-81,-285,3862,0.11,0.06,1.53,-0.81,-2.85,38.62,-5.59,0.91,3.07,2.53,-0.59,0.11
-6,-7,33,-92,-456,3875,0.07,0.01,1.58,-0.92,-4.56,38.75,-5.61,0.91,3.07,5.35,0.38,-1.79
1,-2,13,-25,-383,3908,0.07,-0.00,1.50,-0.25,-3.83,39.08,-5.60,0.89,3.06,4.28,-0.39,-0.17
1,0,8,-67,-432,3893,0.07,-0.00,1.40,-0.67,-4.32,38.93,-5.62,0.90,3.05,4.29,-0.70,0.16
-2,-1,8,-71,-398,3917,0.05,-0.01,1.31,-0.71,-3.98,39.17,-5.64,0.91,3.05,4.73,-0.56,0.07
2,0,1,-40,-363,3906,0.05,-0.01,1.18,-0.40,-3.63,39.06,-5.62,0.90,3.04,4.12,-0.71,0.55
2,0,3,-57,-381,3915,0.06,-0.01,1.08,-0.57,-3.81,39.15,-5.61,0.88,3.04,4.12,-0.69,0.29
1,-1,-3,-68,-407,3908,0.06,-0.01,0.96,-0.68,-4.07,39.08,-5.63,0.89,3.04,4.29,-0.56,0.68
1,1,2,-53,-362,3924,0.06,-0.01,0.87,-0.53,-3.62,39.24,-5.61,0.88,3.03,4.28,-0.84,0.17
2,1,0,-43,-375,3900,0.07,0.00,0.79,-0.43,-3.75,39.00,-5.60,0.87,3.03,4.13,-0.82,0.26
2,0,2,-57,-390,3890,0.07,0.00,0.72,-0.57,-3.90,38.90,-5.62,0.86,3.03,4.15,-0.66,0.03
0,-1,2,-71,-397,3908,0.07,-0.01,0.66,-0.71,-3.97,39.08,-5.63,0.88,3.02,4.45,-0.53,-0.03
-1,0,1,-72,-376,3898,0.05,-0.00,0.60,-0.72,-3.76,38.98,-5.62,0.89,3.02,4.58,-0.69,0.00
0,1,1,-62,-371,3909,0.05,0.00,0.55,-0.62,-3.71,39.09,-5.60,0.89,3.02,4.40,-0.84,-0.05
0,1,0,-63,-388,3904,0.04,0.01,0.49,-0.63,-3.88,39.04,-5.62,0.90,3.02,4.40,-0.83,-0.02
2,0,0,-60,-396,3898,0.05,0.01,0.44,-0.60,-3.96,38.98,-5.64,0.90,3.02,4.13,-0.68,-0.06
0,1,-2,-62,-389,3893,0.05,0.01,0.39,-0.62,-3.89,38.93,-5.66,0.90,3.01,4.44,-0.82,0.05
1,1,-1,-64,-382,3909,0.05,0.02,0.34,-0.64,-3.82,39.09,-5.64,0.91,3.01,4.27,-0.82,-0.07
1,0,0,-65,-387,3924,0.05,0.02,0.31,-0.65,-3.87,39.24,-5.64,0.93,3.01,4.27,-0.69,-0.19
1,0,-1,-69,-381,3905,0.05,0.01,0.27,-0.69,-3.81,39.05,-5.62,0.94,3.01,4.27,-0.70,-0.14
0,0,0,-65,-380,3908,0.04,0.01,0.24,-0.65,-3.80,39.08,-5.61,0.94,3.01,4.40,-0.70,-0.25
1,0,0,-68,-384,3903,0.05,0.01,0.22,-0.68,-3.84,39.03,-5.61,0.96,3.01,4.25,-0.72,-0.27
1,0,0,-66,-386,3910,0.05,0.01,0.20,-0.66,-3.86,39.10,-5.63,0.96,3.01,4.27,-0.72,-0.29
1,0,1,-70,-391,3898,0.05,0.01,0.18,-0.70,-3.91,38.98,-5.64,0.97,3.01,4.28,-0.73,-0.39
0,0,0,-68,-393,3899,0.04,0.01,0.16,-0.68,-3.93,38.99,-5.66,0.98,3.01,4.44,-0.74,-0.32
1,0,0,-58,-390,3897,0.05,0.01,0.15,-0.58,-3.90,38.97,-5.67,0.96,3.01,4.29,-0.72,-0.34
0,-1,-1,-48,-388,3898,0.04,0.00,0.13,-0.48,-3.88,38.98,-5.67,0.94,3.01,4.44,-0.57,-0.28
1,0,0,-53,-380,3901,0.04,0.00,0.11,-0.53,-3.80,39.01,-5.66,0.92,3.01,4.28,-0.71,-0.37
1,1,-1,-64,-391,3896,0.05,0.01,0.10,-0.64,-3.91,38.96,-5.68,0.93,3.01,4.30,-0.86,-0.30
2,1,-1,-69,-380,3906,0.05,0.01,0.08,-0.69,-3.80,39.06,-5.66,0.94,3.00,4.15,-0.85,-0.32
2,0,0,-64,-373,3910,0.06,0.01,0.07,-0.64,-3.73,39.10,-5.64,0.94,3.00,4.15,-0.70,-0.41
1,0,-1,-72,-385,3915,0.06,0.01,0.06,-0.72,-3.85,39.15,-5.64,0.96,3.00,4.30,-0.72,-0.34
0,0,-1,-82,-389,3920,0.05,0.01,0.05,-0.82,-3.89,39.20,-5.64,0.97,3.00,4.44,-0.73,-0.35
0,0,-1,-63,-387,3887,0.05,0.01,0.04,-0.63,-3.87,38.87,-5.65,0.96,3.00,4.44,-0.73,-0.36
0,0,-1,-61,-383,3886,0.04,0.01,0.03,-0.61,-3.83,38.86,-5.65,0.94,3.00,4.43,-0.71,-0.37
0,0,0,-62,-383,3899,0.04,0.01,0.02,-0.62,-3.83,38.99,-5.63,0.93,3.00,4.41,-0.70,-0.46
0,0,0,-64,-384,3900,0.04,0.01,0.02,-0.64,-3.84,39.00,-5.62,0.94,3.00,4.39,-0.71,-0.46
0,0,0,-64,-380,3909,0.03,0.01,0.02,-0.64,-3.80,39.09,-5.60,0.94,3.00,4.37,-0.71,-0.46
1,0,-2,-55,-363,3911,0.03,0.00,0.01,-0.55,-3.63,39.11,-5.58,0.93,3.00,4.21,-0.71,-0.31
1,1,0,-59,-365,3905,0.04,0.01,0.00,-0.59,-3.65,39.05,-5.56,0.93,3.00,4.20,-0.85,-0.48
1,0,0,-59,-377,3901,0.04,0.01,0.00,-0.59,-3.77,39.01,-5.55,0.91,3.00,4.19,-0.68,-0.48
1,0,0,-64,-394,3900,0.04,0.01,0.00,-0.64,-3.94,39.00,-5.57,0.91,3.00,4.21,-0.69,-0.48
1,0,-1,-70,-399,3900,0.04,0.01,-0.00,-0.70,-3.99,39.00,-5.59,0.92,3.00,4.23,-0.69,-0.40
0,0,-1,-62,-390,3895,0.04,0.01,-0.01,-0.62,-3.90,38.95,-5.61,0.92,3.00,4.39,-0.69,-0.40
1,1,0,-61,-379,3903,0.04,0.01,-0.01,-0.61,-3.79,39.03,-5.59,0.91,3.00,4.23,-0.83,-0.49
1,0,0,-55,-398,3896,0.04,0.01,-0.01,-0.55,-3.98,38.96,-5.61,0.90,3.00,4.24,-0.68,-0.49
2,0,0,-49,-380,3902,0.05,0.01,-0.01,-0.49,-3.80,39.02,-5.60,0.89,3.00,4.10,-0.66,-0.49
1,0,0,-46,-380,3886,0.05,0.01,-0.01,-0.46,-3.80,38.86,-5.60,0.87,3.00,4.25,-0.65,-0.49
1,0,0,-69,-389,3888,0.05,0.01,-0.00,-0.69,-3.89,38.88,-5.61,0.88,3.00,4.26,-0.66,-0.49
1,-1,-1,-66,-388,3898,0.05,0.00,-0.01,-0.66,-3.88,38.98,-5.62,0.90,3.00,4.27,-0.53,-0.41
0,0,0,-69,-385,3891,0.05,0.00,-0.01,-0.69,-3.85,38.91,-5.63,0.91,3.00,4.42,-0.70,-0.49
0,0,0,-74,-393,3902,0.04,0.00,-0.01,-0.74,-3.93,39.02,-5.64,0.93,3.00,4.42,-0.71,-0.49
0,0,0,-63,-383,3899,0.04,0.00,-0.01,-0.63,-3.83,38.99,-5.62,0.92,3.00,4.40,-0.71,-0.49
1,0,0,-64,-389,3902,0.04,0.00,-0.01,-0.64,-3.89,39.02,-5.64,0.93,3.00,4.26,-0.71,-0.49
1,1,0,-59,-383,3901,0.04,0.01,-0.01,-0.59,-3.83,39.01,-5.63,0.91,3.00,4.26,-0.84,-0.49
0,1,0,-57,-378,3900,0.04,0.01,-0.01,-0.57,-3.78,39.00,-5.62,0.90,3.00,4.39,-0.82,-0.49
0,1,-1,-57,-378,3905,0.04,0.02,-0.01,-0.57,-3.78,39.05,-5.60,0.89,3.00,4.38,-0.81,-0.41
0,1,-1,-67,-381,3895,0.03,0.02,-0.02,-0.67,-3.81,38.95,-5.60,0.91,3.00,4.37,-0.81,-0.41
0,0,0,-65,-374,3897,0.03,0.02,-0.01,-0.65,-3.74,38.97,-5.58,0.91,3.00,4.35,-0.67,-0.49
-1,0,0,-67,-376,3896,0.02,0.02,-0.01,-0.67,-3.76,38.96,-5.57,0.93,3.00,4.47,-0.68,-0.49
0,0,0,-64,-383,3903,0.02,0.02,-0.01,-0.64,-3.83,39.03,-5.59,0.93,3.00,4.33,-0.69,-0.49
1,0,0,-70,-387,3916,0.02,0.01,-0.01,-0.70,-3.87,39.16,-5.60,0.95,3.00,4.20,-0.70,-0.49
0,0,0,-64,-377,3912,0.02,0.01,-0.01,-0.64,-3.77,39.12,-5.58,0.94,3.00,4.33,-0.70,-0.49
0,0,0,-58,-378,3914,0.02,0.01,-0.01,-0.58,-3.78,39.14,-5.57,0.93,3.00,4.32,-0.69,-0.49
0,1,-1,-63,-381,3912,0.02,0.02,-0.01,-0.63,-3.81,39.12,-5.56,0.91,3.00,4.31,-0.82,-0.41
0,-1,-1,-60,-383,3895,0.01,0.01,-0.02,-0.60,-3.83,38.95,-5.57,0.90,3.00,4.32,-0.53,-0.41
0,0,0,-60,-390,3892,0.01,0.01,-0.02,-0.60,-3.90,38.92,-5.59,0.90,3.00,4.33,-0.68,-0.50
1,0,0,-63,-382,3905,0.02,0.01,-0.02,-0.63,-3.82,39.05,-5.59,0.92,3.00,4.18,-0.69,-0.49
1,1,0,-70,-377,3903,0.02,0.01,-0.01,-0.70,-3.77,39.03,-5.58,0.93,3.00,4.18,-0.85,-0.49
0,2,1,-68,-381,3904,0.02,0.02,-0.01,-0.68,-3.81,39.04,-5.58,0.95,3.00,4.33,-1.00,-0.57
0,2,1,-62,-380,3909,0.02,0.03,0.00,-0.62,-3.80,39.09,-5.57,0.93,3.00,4.32,-0.97,-0.56
0,1,0,-66,-390,3900,0.02,0.04,0.00,-0.66,-3.90,39.00,-5.59,0.94,3.00,4.33,-0.81,-0.48
-1,0,1,-70,-392,3904,0.01,0.03,0.01,-0.70,-3.92,39.04,-5.60,0.95,3.00,4.48,-0.67,-0.56
0,1,0,-55,-377,3908,0.01,0.04,0.01,-0.55,-3.77,39.08,-5.59,0.93,3.00,4.32,-0.81,-0.47
0,1,0,-54,-387,3909,0.01,0.04,0.01,-0.54,-3.87,39.09,-5.60,0.92,3.00,4.32,-0.79,-0.48
0,0,0,-61,-382,3904,0.01,0.03,0.00,-0.61,-3.82,39.04,-5.59,0.90,3.00,4.32,-0.63,-0.48
-1,1,0,-61,-380,3914,-0.00,0.04,0.00,-0.61,-3.80,39.14,-5.57,0.90,3.00,4.44,-0.78,-0.48
0,0,0,-60,-387,3902,-0.00,0.03,0.00,-0.60,-3.87,39.02,-5.59,0.89,3.00,4.30,-0.63,-0.48
0,1,-1,-55,-373,3906,-0.00,0.04,-0.00,-0.55,-3.73,39.06,-5.58,0.88,3.00,4.29,-0.77,-0.40
0,1,0,-56,-375,3900,-0.00,0.04,-0.00,-0.56,-3.75,39.00,-5.56,0.87,3.00,4.28,-0.75,-0.48
1,1,0,-50,-387,3899,0.01,0.04,-0.00,-0.50,-3.87,38.99,-5.57,0.86,3.00,4.15,-0.74,-0.48
1,0,0,-68,-386,3904,0.01,0.04,-0.00,-0.68,-3.86,39.04,-5.58,0.87,3.00,4.17,-0.61,-0.48
1,0,-1,-79,-403,3902,0.02,0.03,-0.01,-0.79,-4.03,39.02,-5.60,0.89,3.00,4.18,-0.62,-0.40
0,0,-2,-71,-388,3905,0.01,0.03,-0.02,-0.71,-3.88,39.05,-5.60,0.90,3.00,4.34,-0.64,-0.33
0,1,-1,-71,-391,3903,0.01,0.03,-0.02,-0.71,-3.91,39.03,-5.62,0.92,3.00,4.35,-0.80,-0.42
1,0,-1,-62,-384,3897,0.02,0.03,-0.03,-0.62,-3.84,38.97,-5.63,0.91,3.00,4.22,-0.64,-0.42
0,1,0,-52,-374,3910,0.02,0.03,-0.02,-0.52,-3.74,39.10,-5.62,0.89,3.00,4.35,-0.78,-0.50
0,0,-1,-71,-384,3900,0.01,0.03,-0.03,-0.71,-3.84,39.00,-5.62,0.91,3.00,4.35,-0.65,-0.42
-1,0,-2,-74,-391,3904,0.01,0.03,-0.04,-0.74,-3.91,39.04,-5.63,0.93,3.01,4.50,-0.67,-0.35
0,0,1,-54,-377,3905,0.01,0.02,-0.03,-0.54,-3.77,39.05,-5.62,0.91,3.00,4.34,-0.66,-0.59
0,0,1,-59,-379,3891,0.01,0.02,-0.02,-0.59,-3.79,38.91,-5.60,0.90,3.00,4.32,-0.66,-0.58
0,0,0,-65,-397,3898,0.01,0.02,-0.02,-0.65,-3.97,38.98,-5.62,0.91,3.01,4.34,-0.66,-0.50
0,0,0,-68,-398,3899,0.00,0.02,-0.02,-0.68,-3.98,38.99,-5.64,0.91,3.01,4.35,-0.67,-0.50
0,0,-1,-68,-376,3903,0.00,0.02,-0.02,-0.68,-3.76,39.03,-5.62,0.92,3.01,4.34,-0.68,-0.41
1,0,0,-75,-382,3899,0.01,0.01,-0.02,-0.75,-3.82,38.99,-5.62,0.94,3.01,4.19,-0.70,-0.50
0,1,0,-77,-389,3910,0.01,0.02,-0.02,-0.77,-3.89,39.10,-5.62,0.96,3.01,4.35,-0.86,-0.50
-1,1,0,-62,-379,3920,0.00,0.02,-0.01,-0.62,-3.79,39.20,-5.61,0.95,3.01,4.47,-0.84,-0.49
-1,1,1,-74,-371,3907,-0.00,0.03,-0.01,-0.74,-3.71,39.07,-5.59,0.96,3.01,4.45,-0.84,-0.57
0,1,1,-74,-376,3894,-0.00,0.03,-0.00,-0.74,-3.76,38.94,-5.58,0.98,3.01,4.29,-0.85,-0.57
0,1,1,-59,-389,3902,-0.00,0.03,0.01,-0.59,-3.89,39.02,-5.60,0.96,3.01,4.30,-0.83,-0.56
-1,1,0,-61,-387,3896,-0.01,0.04,0.01,-0.61,-3.87,38.96,-5.61,0.95,3.01,4.46,-0.82,-0.48
-1,1,1,-79,-393,3904,-0.01,0.04,0.01,-0.79,-3.93,39.04,-5.62,0.97,3.01,4.45,-0.83,-0.56
-1,1,1,-67,-388,3908,-0.02,0.04,0.02,-0.67,-3.88,39.08,-5.64,0.97,3.01,4.46,-0.83,-0.55
-1,1,-1,-59,-391,3904,-0.02,0.04,0.01,-0.59,-3.91,39.04,-5.65,0.96,3.01,4.46,-0.81,-0.39
0,1,0,-52,-386,3892,-0.02,0.04,0.01,-0.52,-3.86,38.92,-5.65,0.94,3.01,4.31,-0.79,-0.47
0,0,0,-62,-377,3900,-0.02,0.04,0.01,-0.62,-3.77,39.00,-5.63,0.93,3.01,4.30,-0.65,-0.47
0,0,1,-64,-384,3904,-0.02,0.04,0.01,-0.64,-3.84,39.04,-5.61,0.94,3.01,4.29,-0.66,-0.55
0,1,1,-69,-383,3907,-0.02,0.04,0.02,-0.69,-3.83,39.07,-5.61,0.95,3.01,4.29,-0.82,-0.55
0,0,1,-72,-383,3902,-0.01,0.03,0.02,-0.72,-3.83,39.02,-5.61,0.97,3.01,4.30,-0.69,-0.55
-1,1,1,-63,-387,3898,-0.02,0.04,0.03,-0.63,-3.87,38.98,-5.62,0.96,3.01,4.45,-0.82,-0.54
-1,1,1,-58,-375,3906,-0.02,0.04,0.03,-0.58,-3.75,39.06,-5.61,0.95,3.00,4.43,-0.81,-0.54
-1,1,0,-69,-381,3895,-0.03,0.04,0.03,-0.69,-3.81,38.95,-5.60,0.97,3.00,4.42,-0.82,-0.46
-1,1,0,-64,-376,3904,-0.03,0.04,0.02,-0.64,-3.76,39.04,-5.59,0.96,3.00,4.40,-0.81,-0.46
1,1,0,-61,-378,3908,-0.02,0.05,0.02,-0.61,-3.78,39.08,-5.57,0.95,3.00,4.10,-0.80,-0.46
1,1,-1,-65,-387,3900,-0.01,0.05,0.01,-0.65,-3.87,39.00,-5.59,0.95,3.00,4.13,-0.80,-0.38
1,0,-1,-64,-388,3899,-0.01,0.04,0.01,-0.64,-3.88,38.99,-5.61,0.95,3.00,4.16,-0.65,-0.39
1,0,0,-69,-392,3897,0.00,0.04,0.00,-0.69,-3.92,38.97,-5.63,0.95,3.00,4.18,-0.67,-0.48
2,0,0,-64,-394,3898,0.01,0.03,0.00,-0.64,-3.94,38.98,-5.65,0.95,3.01,4.07,-0.67,-0.48
1,0,0,-56,-381,3897,0.02,0.03,0.00,-0.56,-3.81,38.97,-5.64,0.94,3.01,4.22,-0.66,-0.48
1,0,0,-60,-375,3897,0.02,0.03,0.00,-0.60,-3.75,38.97,-5.62,0.93,3.00,4.22,-0.67,-0.48
1,0,-1,-61,-381,3904,0.03,0.03,-0.00,-0.61,-3.81,39.04,-5.61,0.92,3.00,4.21,-0.66,-0.40
2,0,0,-60,-377,3905,0.04,0.02,-0.00,-0.60,-3.77,39.05,-5.59,0.91,3.00,4.06,-0.66,-0.48
1,0,0,-59,-377,3902,0.04,0.02,-0.00,-0.59,-3.77,39.02,-5.57,0.90,3.00,4.21,-0.66,-0.48
1,0,-1,-64,-376,3909,0.04,0.02,-0.01,-0.64,-3.76,39.09,-5.56,0.91,3.00,4.20,-0.67,-0.40
1,0,0,-67,-383,3899,0.04,0.02,-0.01,-0.67,-3.83,38.99,-5.57,0.92,3.00,4.21,-0.68,-0.49
1,1,0,-66,-390,3902,0.04,0.02,-0.01,-0.66,-3.90,39.02,-5.58,0.93,3.00,4.23,-0.83,-0.49
0,1,0,-64,-382,3913,0.04,0.02,-0.01,-0.64,-3.82,39.13,-5.57,0.94,3.00,4.36,-0.83,-0.49
1,1,0,-66,-387,3907,0.04,0.03,-0.01,-0.66,-3.87,39.07,-5.59,0.94,3.00,4.22,-0.83,-0.49
1,1,0,-54,-386,3904,0.04,0.03,-0.00,-0.54,-3.86,39.04,-5.59,0.93,3.00,4.23,-0.81,-0.49
1,1,0,-53,-391,3896,0.05,0.03,-0.00,-0.53,-3.91,38.96,-5.61,0.91,3.00,4.25,-0.79,-0.48
1,1,0,-58,-385,3901,0.05,0.04,-0.00,-0.58,-3.85,39.01,-5.61,0.90,3.01,4.25,-0.78,-0.48
0,0,0,-59,-383,3903,0.04,0.03,-0.00,-0.59,-3.83,39.03,-5.61,0.88,3.01,4.39,-0.62,-0.48
0,0,0,-71,-385,3890,0.04,0.03,-0.00,-0.71,-3.85,38.90,-5.61,0.90,3.01,4.39,-0.64,-0.48
0,0,1,-67,-392,3896,0.03,0.03,0.00,-0.67,-3.92,38.96,-5.63,0.91,3.01,4.40,-0.65,-0.56
1,0,1,-72,-392,3909,0.04,0.02,0.01,-0.72,-3.92,39.09,-5.64,0.92,3.01,4.26,-0.67,-0.56
1,0,0,-69,-383,3912,0.04,0.02,0.01,-0.69,-3.83,39.12,-5.63,0.94,3.01,4.25,-0.68,-0.47
0,0,0,-70,-386,3910,0.04,0.02,0.01,-0.70,-3.86,39.10,-5.63,0.96,3.01,4.40,-0.70,-0.47
1,1,0,-71,-384,3905,0.04,0.02,0.01,-0.71,-3.84,39.05,-5.63,0.97,3.01,4.25,-0.86,-0.47
0,0,0,-65,-386,3900,0.03,0.02,0.01,-0.65,-3.86,39.00,-5.64,0.96,3.01,4.40,-0.70,-0.48
0,0,0,-50,-387,3902,0.03,0.02,0.01,-0.50,-3.87,39.02,-5.64,0.94,3.01,4.40,-0.69,-0.48
0,-1,0,-49,-380,3900,0.03,0.01,0.00,-0.49,-3.80,39.00,-5.64,0.93,3.01,4.39,-0.54,-0.48
0,1,-1,-52,-383,3901,0.02,0.02,-0.00,-0.52,-3.83,39.01,-5.63,0.91,3.01,4.38,-0.82,-0.40
0,1,0,-58,-388,3899,0.02,0.02,-0.00,-0.58,-3.88,38.99,-5.64,0.89,3.01,4.39,-0.80,-0.48
0,-1,-1,-64,-387,3887,0.02,0.01,-0.01,-0.64,-3.87,38.87,-5.66,0.91,3.01,4.39,-0.52,-0.40
1,0,-1,-69,-379,3900,0.02,0.01,-0.01,-0.69,-3.79,39.00,-5.64,0.92,3.01,4.24,-0.69,-0.41
1,0,-1,-78,-373,3890,0.03,0.01,-0.02,-0.78,-3.73,38.90,-5.63,0.93,3.01,4.23,-0.70,-0.41
1,0,-1,-82,-381,3904,0.03,0.01,-0.02,-0.82,-3.81,39.04,-5.63,0.95,3.01,4.24,-0.72,-0.42
-3,-3,-45,-67,-623,3898,0.01,-0.01,-0.29,-0.67,-6.23,38.98,-5.65,0.95,3.01,4.82,-0.29,3.05
3,-2,-235,-162,-1008,3909,0.03,-0.02,-1.70,-1.62,-10.08,39.09,-5.66,0.95,3.01,3.95,-0.47,17.82
3,6,-278,13,-806,3834,0.04,0.02,-3.22,0.13,-8.06,38.34,-5.68,0.95,3.03,3.99,-1.62,20.01
13,-6,-309,-43,-960,3968,0.12,-0.02,-4.79,-0.43,-9.60,39.68,-5.70,0.95,3.05,2.62,0.15,21.15
6,-22,-362,-179,-612,3965,0.14,-0.15,-6.52,-1.79,-6.12,39.65,-5.72,0.95,3.07,3.74,2.35,23.99
1,-25,-353,-220,-508,3933,0.13,-0.29,-8.02,-2.20,-5.08,39.33,-5.73,0.96,3.10,4.50,2.55,21.80
-8,-17,-271,-200,-333,3912,0.07,-0.36,-8.87,-2.00,-3.33,39.12,-5.72,0.97,3.14,5.75,1.19,14.04
-6,-5,-249,-143,-354,3855,0.03,-0.36,-9.50,-1.43,-3.54,38.55,-5.71,0.99,3.18,5.37,-0.64,11.57
2,-4,-188,-98,-300,3810,0.04,-0.35,-9.70,-0.98,-3.00,38.10,-5.70,0.99,3.22,4.15,-0.77,6.21
-7,-14,-171,-57,-296,3953,-0.01,-0.40,-9.77,-0.57,-2.96,39.53,-5.68,0.98,3.25,5.43,0.67,4.70
-4,-11,-103,-155,-206,3898,-0.03,-0.43,-9.42,-1.55,-2.06,38.98,-5.66,0.98,3.29,4.91,0.16,-0.74
-1,-16,-77,-188,-233,3951,-0.04,-0.48,-8.95,-1.88,-2.33,39.51,-5.65,0.99,3.33,4.44,0.82,-2.50
-3,-14,-71,-164,-388,3896,-0.05,-0.52,-8.49,-1.64,-3.88,38.96,-5.65,1.00,3.36,4.72,0.44,-2.58
7,-17,-85,-112,-411,3991,-0.00,-0.57,-8.16,-1.12,-4.11,39.91,-5.66,1.01,3.39,3.29,0.79,-1.08
0,-16,-138,-24,-561,3954,-0.00,-0.61,-8.18,-0.24,-5.61,39.54,-5.68,1.00,3.42,4.37,0.57,3.38
-1,-18,-149,-30,-559,3873,-0.01,-0.66,-8.27,-0.30,-5.59,38.73,-5.70,0.99,3.46,4.52,0.80,4.22
-4,-8,-184,-54,-557,3905,-0.03,-0.64,-8.57,-0.54,-5.57,39.05,-5.71,0.99,3.49,4.95,-0.69,6.90
-5,-3,-184,-54,-479,3887,-0.06,-0.60,-8.83,-0.54,-4.79,38.87,-5.73,0.98,3.53,5.07,-1.36,6.64
1,-20,-181,-56,-354,3917,-0.05,-0.66,-9.06,-0.56,-3.54,39.17,-5.72,0.97,3.56,4.17,1.13,6.17
2,-17,-174,-10,-289,3900,-0.03,-0.70,-9.21,-0.10,-2.89,39.00,-5.70,0.95,3.60,4.03,0.61,5.43
-8,-12,-170,111,-18,3895,-0.08,-0.70,-9.33,1.11,-0.18,38.95,-5.69,0.94,3.64,5.46,-0.15,4.97
1,-23,-169,224,167,3927,-0.06,-0.77,-9.43,2.24,1.67,39.27,-5.67,0.92,3.67,4.10,1.42,4.79
8,-13,-175,4,-85,3925,-0.01,-0.77,-9.55,0.04,-0.85,39.25,-5.65,0.91,3.71,3.12,-0.10,5.17
7,-8,-198,-21,-151,3895,0.04,-0.74,-9.80,-0.21,-1.51,38.95,-5.64,0.90,3.75,3.34,-0.81,6.87
3,-5,-321,-143,-196,3913,0.05,-0.70,-10.78,-1.43,-1.96,39.13,-5.62,0.90,3.79,3.96,-1.19,16.36
13,-4,-361,-171,-234,3896,0.13,-0.65,-11.90,-1.71,-2.34,38.96,-5.61,0.90,3.84,2.56,-1.26,18.67
