timestamp,seqno,servo1,servo2,servo3,servo4,pid_roll,pid_pitch,pid_yaw,imu_roll,imu_pitch,imu_yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,battery,altitude,temperature
2025-02-10 11:54:27,9,0,0,0,0,2.04,1.51,0.07,-0.83,0.14,171.68,0.00,0.00,-0.02,0.15,-0.50,40.90,3.37,0.00,0.00
2025-02-10 11:54:27,14,0,0,0,0,2.06,0.89,0.02,-0.84,0.19,171.68,-0.03,0.01,0.00,0.17,-0.47,41.00,3.37,0.00,0.00
2025-02-10 11:54:27,15,0,0,0,0,0.13,2.02,0.07,-0.56,0.03,171.68,-0.04,0.00,-0.01,0.15,-0.43,40.91,3.38,0.00,0.00
2025-02-10 11:54:27,32,0,0,0,0,-0.64,-1.40,0.05,-0.65,0.33,171.67,-0.03,0.00,0.00,0.17,-0.52,40.97,3.38,0.00,0.00
2025-02-10 11:54:27,33,0,0,0,0,2.04,2.03,0.07,-0.70,0.20,171.67,-0.02,0.00,-0.02,0.23,-0.44,40.95,3.38,0.00,0.00
2025-02-10 11:54:27,34,0,0,0,0,2.05,-1.01,0.05,-0.89,0.40,171.67,-0.02,0.00,-0.02,0.23,-0.55,40.91,3.38,0.00,0.00
2025-02-10 11:54:28,35,0,0,0,0,0.44,2.03,0.04,-0.70,0.14,171.66,-0.03,0.00,-0.02,0.17,-0.51,40.91,3.38,0.00,0.00
2025-02-10 11:54:28,46,0,0,0,0,2.06,0.48,0.07,-0.90,0.25,171.66,-0.01,0.00,-0.01,0.18,-0.52,40.86,3.38,0.00,0.00
2025-02-10 11:54:28,47,0,0,0,0,2.05,0.76,0.09,-1.01,0.22,171.66,-0.03,0.01,-0.01,0.17,-0.69,40.95,3.38,0.00,0.00
2025-02-10 11:54:28,48,0,0,0,0,2.03,-1.11,0.08,-0.73,0.30,171.66,-0.03,0.03,-0.02,0.23,-0.54,40.93,3.38,0.00,0.00
2025-02-10 11:54:28,49,0,0,0,0,2.06,1.75,-0.01,-0.91,0.21,171.66,-0.02,0.04,0.00,0.18,-0.61,40.81,3.38,0.00,0.00
2025-02-10 11:54:28,50,0,0,0,0,2.03,1.41,0.02,-0.90,0.12,171.66,-0.01,0.03,0.00,0.15,-0.51,40.99,3.38,0.00,0.00
2025-02-10 11:54:28,51,0,0,0,0,1.62,2.04,0.10,-0.79,0.19,171.66,-0.01,0.00,-0.02,0.23,-0.54,41.02,3.38,0.00,0.00
2025-02-10 11:54:28,52,0,0,0,0,2.05,-0.06,0.06,-0.76,0.22,171.66,-0.01,0.00,-0.02,0.15,-0.52,40.93,3.38,0.00,0.00
2025-02-10 11:54:28,53,0,0,0,0,-1.25,-0.54,0.05,-0.49,0.28,171.65,-0.02,0.01,-0.02,0.17,-0.43,41.02,3.38,0.00,0.00
2025-02-10 11:54:29,55,0,0,0,0,2.04,2.03,0.03,-0.77,0.26,171.65,0.00,0.02,-0.02,0.18,-0.56,40.90,3.38,0.00,0.00
2025-02-10 11:54:29,67,0,0,0,0,1.00,2.04,0.05,-0.60,0.23,171.65,-0.02,-0.02,-0.02,0.18,-0.43,40.97,3.38,0.00,0.00
2025-02-10 11:54:29,68,0,0,0,0,2.06,1.40,0.07,-0.76,0.19,171.65,-0.03,-0.01,-0.02,0.18,-0.46,40.97,3.38,0.00,0.00
2025-02-10 11:54:29,76,0,0,0,0,-0.60,-3.34,1.23,-0.23,1.41,171.68,-0.84,7.32,-0.40,1.13,-0.02,40.40,3.38,0.00,0.00
